8684_293663_000000_000000	But Jim knew that he could not fail.	But Jim knew that he could not fail.	false	0	6.72	27.269789
8684_293663_000064_000002	I want Lucille.	I want Lucille.	true	908.36	909.82	23.295961
8684_293663_000064_000003	I'm willing to take you and Parrish back, provided you agree she shall be mine.	I'm willing to take you and Parrish back, provided you agree she shall be mine.	true	909.98	914.74	21.308857
8684_293663_000064_000004	I'll have to trust you, but I shall have means of evening up if you play crooked."	I'll have to trust you, but I shall have means of evening up if you play crooked."	true	914.9	919.6	22.859339
8684_293663_000065_000000	"Why don't you ask my girl herself?" piped old Parrish.	"Why don't you ask my girl herself?" piped old Parrish.	true	920.33	924.13	26.842361
8684_293663_000066_000000	"He needn't trouble.	"He needn't trouble.	true	924.65	926.04	24.18497
8684_293663_000066_000001	He knows the answer!" cried Lucille scornfully.	He knows the answer!" cried Lucille scornfully.	true	926.04	929.29	23.643291
8684_293663_000067_000000	"There's your answer," said Jim.	"There's your answer," said Jim.	true	929.81	931.93	25.307526
8684_293663_000067_000001	"Now, what's the alternative?"	"Now, what's the alternative?"	true	931.97	934.03	27.595201
8684_293663_000068_000000	"The alternative is, that I have already set the dial to eternity, Dent," grinned Tode.	"The alternative is, that I have already set the dial to eternity, Dent," grinned Tode.	true	934.43	940.03	24.572632
8684_293663_000068_000001	"Eternity in the fifth dimension.	"Eternity in the fifth dimension.	true	940.37	942.97	23.32024
8684_293663_000068_000002	Didn't know I'd worked that out, did you?	Didn't know I'd worked that out, did you?	true	942.98	945.49	24.643497
8684_293663_000068_000003	A pleasant little surprise.	A pleasant little surprise.	true	945.56	947.28	24.228964
8684_293663_000068_000004	No, don't try to move.	No, don't try to move.	true	947.28	949.515	26.033775
8684_293663_000068_000005	My hand is on the lever.	My hand is on the lever.	true	949.515	951.13	20.554392
8684_293663_000068_000006	I have only to press it, and we're there."	I have only to press it, and we're there."	true	951.17	954.04	23.951553
8684_293663_000069_000000	Jim stood stock still in horror.	Jim stood stock still in horror.	true	954.77	957.25	26.160564
8684_293663_000069_000001	Tode's voice rang true.	Tode's voice rang true.	true	957.47	959.31	23.909344
8684_293663_000069_000002	He believed Tode had the power he claimed.	He believed Tode had the power he claimed.	true	959.31	962.29	22.834497
8684_293663_000070_000000	"Yes, the fifth dimension, and eternity," said Tode, "where time and space reel into functionlessness.	"Yes, the fifth dimension, and eternity," said Tode, "where time and space reel into functionlessness.	true	962.81	970.84	22.627274
8684_293663_000070_000001	Don't ask me what it's like there. I've never been there.	Don't ask me what it's like there. I've never been there.	true	971.09	974.56	24.186722
8684_293663_000070_000002	But my impression of it is that it's a fairly good representation of the place popularly known as hell.	But my impression of it is that it's a fairly good representation of the place popularly known as hell.	true	974.6	980.71	21.108295
8684_293663_000071_000000	"You fool, Dent," Tode's voice rang out with vicious, snarling emphasis, "I gave you your chance to come in with me.	"You fool, Dent," Tode's voice rang out with vicious, snarling emphasis, "I gave you your chance to come in with me.	true	980.96	988.81	23.369429
8684_293663_000071_000001	Together we'd have made ourselves masters of Atlantis and brought back her plunder to our Twentieth Century world.	Together we'd have made ourselves masters of Atlantis and brought back her plunder to our Twentieth Century world.	true	988.85	995.41	22
8684_293663_000071_000002	You refused because of a girl--a girl, Dent, who loved me long before you came upon the scene."	You refused because of a girl-a girl, Dent, who loved me long before you came upon the scene."	true	995.42	1002.31	22.664484
8684_293663_000072_000000	"That's a lie, Lucius," answered Lucille steadily.	"That's a lie, Lucius," answered Lucille steadily.	true	1002.74	1006.09	20.782686
8684_293663_000072_000001	"And you can do your worst.	"And you can do your worst.	true	1006.1	1007.85	21.20983
8684_293663_000072_000002	There's one factor you haven't reckoned in your calculations, and that's called God."	There's one factor you haven't reckoned in your calculations, and that's called God."	true	1007.85	1012.84	22.79933
8684_293663_000073_000000	"The dark blur on the spectral lines," old Parrish muttered.	"The dark blur on the spectral lines," old Parrish muttered.	true	1013.39	1017.04	23.081335
8684_293663_000074_000000	Tode laughed uproariously.	Tode laughed uproariously.	false	1017.53	1019.53	24.957232
8684_293663_000074_000001	"Come, make your choice, Dent," he mocked. "It's merely to press this lever.	"Come, make your choice, Dent," he mocked. "It's merely to press this lever.	true	1019.81	1025.26	22.11732
8684_293663_000074_000002	You'll find yourself--well, we won't go into that.	You'll find yourself-well, we won't go into that.	true	1025.36	1028.71	24.42066
8684_293663_000074_000003	I don't know where you'll find yourself.	I don't know where you'll find yourself.	true	1028.81	1030.9	22.024118
8684_293663_000074_000004	You'll disappear.	You'll disappear.	true	1030.94	1032	26.787931
8684_293663_000074_000005	So shall I. But I'm desperate.	So shall i But I'm desperate.	false	1032	1034.73	23.338419
8684_293663_000074_000006	I must have Lucille. Choose!" His voice rang out in maniac tones.	I must have Lucille. Choose!" His voice rang out in maniac tones.	true	1034.73	1040.13	22.874994
8684_293663_000074_000007	"Choose, all of you!"	"Choose, all of you!"	true	1040.13	1041.76	22.368896
8684_293663_000075_000000	"Lucille has answered you," Jim retorted.	"Lucille has answered you," Jim retorted.	true	1042.16	1045	22.607304
8684_293663_000076_000000	"And how about you, old man?" called Tode to Parrish.	"And how about you, old man?" called Tode to Parrish.	true	1045.4	1049.11	24.931068
8684_293663_000077_000000	Parrish leased forward, making a swift movement with his hand.	Parrish leased forward, making a swift movement with his hand.	true	1049.27	1053.01	22.025593
8684_293663_000077_000001	"Go to your own hell, you dev--"	"Go to your own hell, you dev-"	true	1053.14	1055.32	21.405169
8684_293663_000078_000000	A blinding light, a frantic oscillation of the Atom Smasher, a sense of death, awful and indescribable--and stark unconsciousness rushed over Jim.	A blinding light, a frantic oscillation of the Atom Smasher, a sense of death, awful and indescribable-and stark unconsciousness rushed over Jim.	true	1055.75	1066.3	23.400911
8684_293663_000078_000001	His last thought was that Lucille's arms were about him, and that he was holding her.	His last thought was that Lucille's arms were about him, and that he was holding her.	true	1066.46	1071.07	23.072958
8684_293663_000078_000002	Nothing mattered, therefore, even though they two were plunged into that awful nothingness of the fifth dimension, where neither space nor time recognizably exists.	Nothing mattered, therefore, even though they two were plunged into that awful nothingness of the fifth dimension, where neither space nor time recognizably exists.	true	1071.08	1080.43	22
8684_293663_000078_000003	Love could exist there.	Love could exist there.	false	1080.74	1084.32	22.396797
8684_293663_000079_000000	CHAPTER XII	CHAPTER twelve	false	1084.32	1088.37	23.04694
8684_293663_000080_000000	_Solid Earth_	underscore Solid Earth underscore	false	1088.37	1090.71	20.599705
8684_293663_000081_000000	"He's coming around, Lucille.	"He's coming around, Lucille.	true	1090.71	1092.45	24.401686
8684_293663_000081_000001	Thank God for it!"	Thank God for it!"	true	1092.45	1093.99	22.446674
8684_293663_000082_000000	Jim opened his eyes.	Jim opened his eyes.	true	1094.3	1095.85	22.247246
8684_293663_000082_000001	For a few moments he looked about him without understanding.	For a few moments he looked about him without understanding.	true	1096.04	1099.27	21.84535
8684_293663_000082_000002	Then the outlines of a room etched themselves against the clouded background.	Then the outlines of a room etched themselves against the clouded background.	true	1099.52	1103.5	22.63598
8684_293663_000082_000003	And in the foreground Lucille's face.	And in the foreground Lucille's face.	true	1103.72	1106.05	22.32305
8684_293663_000082_000004	The girl was bending over Jim, one hand soothing his forehead.	The girl was bending over Jim, one hand soothing his forehead.	true	1106.3	1110.01	20.154646
8684_293663_000083_000000	"Where am I?" Jim muttered.	"Where am I?" Jim muttered.	true	1110.56	1112.62	25.044973
8684_293663_000084_000000	"Back on earth, Jim, the good old earth, never again to leave it," answered Lucille, with a catch in her voice.	"Back on earth, Jim, the good old earth, never again to leave it," answered Lucille, with a catch in her voice.	true	1113.38	1119.61	23.248055
8684_293663_000084_000001	With an effort she composed herself.	With an effort she composed herself.	true	1120.01	1122.16	20.750364
8684_293663_000084_000002	"You mustn't talk," she said.	"You mustn't talk," she said.	true	1122.35	1124.32	24.422577
8684_293663_000085_000000	"But what place is this?"	"But what place is this?"	true	1124.9	1126.45	21.950115
8684_293663_000086_000000	"It's Andy Lumm's house.	"It's Andy Lumm's house.	true	1127.06	1128.57	18.191444
8684_293663_000086_000001	Now rest, and I'll explain everything later."	Now rest, and I'll explain everything later."	false	1128.57	1131.22	22.233936
8684_293663_000087_000000	But the first explanation came from Andy Lumm.	But the first explanation came from Andy Lumm.	true	1132.28	1134.94	21.216717
8684_293663_000087_000001	"Well, Mr. Dent, my wife and me sure were glad to be on the spot when you and Miss Parrish got bogged on the edge of the Black Pool," he said.	"Well, mr Dent, my wife and me sure were glad to be on the spot when you and Miss Parrish got bogged on the edge of the Black Pool," he said.	true	1135.58	1142.92	22.909616
8684_293663_000087_000002	"Mean, treacherous place it is.	"Mean, treacherous place it is.	true	1143.14	1145.17	24.58818
8684_293663_000087_000003	Thar was a cow got mired thar last month, up to her belly.	Thar was a cow got mired thar last month, up to her belly.	true	1145.33	1148.89	23.019444
8684_293663_000087_000004	If us hadn't found her, and dragged her out with ropes, she'd have gone clear under.	If us hadn't found her, and dragged her out with ropes, she'd have gone clear under.	true	1149.05	1153.48	23.540926
8684_293663_000087_000005	Granpop Dawes says thar's underground springs around the edge, and that it runs straight down to hell, though that seems sorter far-fetched to me.	Granpop Dawes says thar's underground springs around the edge, and that it runs straight down to hell, though that seems sorter far fetched to me.	true	1153.58	1161.33	23.56071
8684_293663_000088_000000	"Yessir, and if I hadn't heard WNYC giving Miss Parrish on the list of missing persons, and as having been seen near here, I reckon I'd never have found you.	"Yessir, and if I hadn't heard w n y c giving Miss Parrish on the list of missing persons, and as having been seen near here, I reckon I'd never have found you.	false	1161.33	1172.05	21.506289
8684_293663_000088_000001	Made me and my wife uneasy, that did.	Made me and my wife uneasy, that did.	true	1172.27	1174.72	23.256952
8684_293663_000088_000002	'Andy,' she says.	'Andy,' she says.	true	1175.24	1176.79	22.083994
8684_293663_000088_000003	'I got an inkling you oughter go to the Vanishing Place and see if she ain't there.' And there I found you two, mired to the waist, and Mr. Parrish dancing around and fretting, and his clothes burned to cinders.	'I got an inkling you oughter go to the Vanishing Place and see if she ain't there.' And there I found you two, mired to the waist, and mr Parrish dancing around and fretting, and his clothes burned to cinders.	true	1177.04	1188.82	20.904009
8684_293663_000089_000000	"It sure seems strange to me, to think Mr. Parrish got away safe after that explosion five years ago, and of his wandering around with loss of memory, till you found him, and brung him back here to restore it, but thar's strange things in the world--yes, sir, thar surely is!"	"It sure seems strange to me, to think mr Parrish got away safe after that explosion five years ago, and of his wandering around with loss of memory, till you found him, and brung him back here to restore it, but thar's strange things in the world-yes, sir, thar surely is!"	false	1189.55	1204.93	22.650291
8684_293663_000090_000000	In the happiness of being back on Earth once more, Jim was content to let further explanations go.	In the happiness of being back on Earth once more, Jim was content to let further explanations go.	false	1205.93	1212.3	24.52635
8684_293663_000090_000001	The return of Parrish had been duly chronicled in the newspapers, and had provoked a mild interest, but fortunately the public mind was so occupied at the moment with the trial of a night club hostess that, after the first rush of newspaper men, the three were left alone.	The return of Parrish had been duly chronicled in the newspapers, and had provoked a mild interest, but fortunately the public mind was so occupied at the moment with the trial of a night club hostess that, after the first rush of newspaper men, the three were left alone.	true	1212.3	1226.77	22
8684_293663_000091_000000	Day after day, in the brilliant autumn weather, Jim and Lucille would roam the tinted woods, recharging themselves with the feel of Earth, until the memory of those dread experiences grew dim.	Day after day, in the brilliant autumn weather, Jim and Lucille would roam the tinted woods, recharging themselves with the feel of Earth, until the memory of those dread experiences grew dim.	true	1227.86	1238.92	22.608076
8684_293663_000092_000000	"Well, Jim, I reckon I'd better tell you and get it over," said old Parrish one morning--Parrish, quite his old, jaunty self again.	"Well, Jim, I reckon I'd better tell you and get it over," said old Parrish one morning-Parrish, quite his old, jaunty self again.	true	1240.4	1248.49	22.484354
8684_293663_000092_000001	"Tode had got the dials pointing to the fifth dimension--eternity, he called it, though actually I believe it's nothing more than annihilation, a grand smash.	"Tode had got the dials pointing to the fifth dimension-eternity, he called it, though actually I believe it's nothing more than annihilation, a grand smash.	true	1249.01	1258.06	20.551704
8684_293663_000092_000002	Well, he pressed that lever.	Well, he pressed that lever.	true	1258.19	1259.95	27.323051
8684_293663_000092_000003	But something had gone wrong.	But something had gone wrong.	true	1260.05	1261.93	22.478735
8684_293663_000093_000000	"You remember how poor Cain seemed to take great interest in the Atom Smasher.	"You remember how poor Cain seemed to take great interest in the Atom Smasher.	true	1262.42	1266.64	20
8684_293663_000093_000001	There's no way of telling what had been going on in that brain of his, but it looks to me like he'd known that that lever meant death.	There's no way of telling what had been going on in that brain of his, but it looks to me like he'd known that that lever meant death.	true	1267.01	1273.96	23.430063
8684_293663_000093_000002	It was sealed up in wax, and Tode had got it free on the way out of Atlantis.	It was sealed up in wax, and Tode had got it free on the way out of Atlantis.	true	1273.97	1278.49	21.696983
8684_293663_000094_000000	"Well--this it what I made out from examining the thing afterward. Cain had been monkeying with the lever.	"Well-this it what I made out from examining the thing afterward. Cain had been monkeying with the lever.	false	1279.16	1285.42	23.659592
8684_293663_000094_000001	He'd pried loose one of the wires that hooked to the transformer, and short-circuited it, not knowing, of course, just what he was doing.	He'd pried loose one of the wires that hooked to the transformer, and short circuited it, not knowing, of course, just what he was doing.	true	1285.7	1293.13	25.028059
8684_293663_000094_000002	The result was that when Tode pressed that lever, instead of blowing the whole contraption to pieces, he got a couple of billion volts of electricity through his body, combined with a larger amperage than has ever been imagined.	The result was that when Tode pressed that lever, instead of blowing the whole contraption to pieces, he got a couple of billion volts of electricity through his body, combined with a larger amperage than has ever been imagined.	true	1293.41	1305.49	23.15896
8684_293663_000094_000003	It burned him to a few grease spots.	It burned him to a few grease spots.	true	1305.59	1307.92	23.565376
8684_293663_000094_000004	He simply--vanished.	He simply-vanished.	true	1307.93	1310.05	23.618776
8684_293663_000094_000005	You don't remember what you did at the moment, boy?"	You don't remember what you did at the moment, boy?"	true	1310.3	1312.87	25.897825
8684_293663_000095_000000	"I don't seem to remember anything," said Jim.	"I don't seem to remember anything," said Jim.	true	1313.45	1316.14	24.61873
8684_293663_000096_000000	"Well, your response was an automatic one.	"Well, your response was an automatic one.	true	1316.54	1318.81	24.664454
8684_293663_000096_000001	You jumped him.	You jumped him.	true	1318.88	1319.98	23.335571
8684_293663_000096_000002	Luckily you were too late, for Tode vanished like that!" Old Parrish snapped his fingers.	Luckily you were too late, for Tode vanished like that!" Old Parrish snapped his fingers.	true	1320.11	1325.35	22.983786
8684_293663_000096_000003	"But you must have got into the field of magnetic force--any way, you were almost electrocuted.	"But you must have got into the field of magnetic force-any way, you were almost electrocuted.	true	1325.69	1331.02	22.27628
8684_293663_000096_000004	Lucille and I thought you were dead for hours.	Lucille and I thought you were dead for hours.	true	1331.06	1333.42	23.995426
8684_293663_000097_000000	"We laid you down and set a course for home.	"We laid you down and set a course for home.	true	1334.03	1336.45	20.541912
8684_293663_000097_000001	I used those dial numberings Tode had given me.	I used those dial numberings Tode had given me.	true	1336.49	1339.12	22.191967
8684_293663_000097_000002	He'd said they wouldn't work, but he'd lied.	He'd said they wouldn't work, but he'd lied.	true	1339.31	1341.84	22.206415
8684_293663_000097_000003	They did work.	They did work.	true	1341.84	1342.96	25.41679
8684_293663_000097_000004	They brought us back to the Vanishing Place.	They brought us back to the Vanishing Place.	true	1343.03	1345.15	23.396816
8684_293663_000098_000000	"We carried you out, and then I saw your eyelid twitch.	"We carried you out, and then I saw your eyelid twitch.	true	1345.82	1348.84	21.555672
8684_293663_000098_000001	We worked over you with artificial respiration till it looked as if there was a chance for you.	We worked over you with artificial respiration till it looked as if there was a chance for you.	true	1348.88	1353.43	23.846952
8684_293663_000098_000002	Then I shut off the power and let the waters rush in over the Atom Smasher, and swam ashore.	Then I shut off the power and let the waters rush in over the Atom Smasher, and swam ashore.	true	1353.77	1358.62	21.832836
8684_293663_000098_000003	And there it lies at the bottom of the pool, and may it lie there till the Judgment Day."	And there it lies at the bottom of the pool, and may it lie there till the Judgment Day."	false	1358.75	1363.15	25
8684_293663_000099_000000	"Tode was a genius," said Jim, "but he never understood that character counts for more than genius."	"Tode was a genius," said Jim, "but he never understood that character counts for more than genius."	false	1364.3	1370.23	20.103039
8684_293663_000100_000000	"Let's think no more about him," said Lucille.	"Let's think no more about him," said Lucille.	true	1370.78	1373.59	23.17314
8684_293663_000100_000001	She had come up to them, and the two looked at each other and smiled.	She had come up to them, and the two looked at each other and smiled.	true	1373.72	1377.46	23.569365
8684_293663_000100_000002	Love is self-centred; other things it forgets very quickly.	Love is self centred; other things it forgets very quickly.	true	1377.65	1381.18	23.114431
8684_293663_000101_000000	"To-morrow we go back to New York," said Jim.	"To morrow we go back to New York," said Jim.	true	1381.76	1384.42	23.597673
8684_293663_000101_000001	"You think you're able to face the world and take up life again?"	"You think you're able to face the world and take up life again?"	false	1384.79	1387.78	21.66973
8684_293663_000102_000000	"I think so, Jim," said Lucille.	"I think so, Jim," said Lucille.	true	1388.39	1390.66	24.22677
8684_293663_000103_000000	"You're not remembering him after all?"	"You're not remembering him after all?"	true	1391.18	1393.18	18.571096
8684_293663_000104_000000	"No, Jim.	"No, Jim.	true	1393.76	1394.74	24.41995
8684_293663_000104_000001	I was thinking of poor Cain.	I was thinking of poor Cain.	true	1394.75	1396.57	25.069818
8684_293663_000104_000002	He died for me."	He died for me."	true	1396.79	1398.01	23.883999
8684_293663_000105_000000	"But that was twelve thousand years ago, my dear, and to-day's to-day," said Jim.	"But that was twelve thousand years ago, my dear, and to day's to day," said Jim.	true	1398.68	1403.23	25.281055
8684_293663_000105_000001	"And to-morrow a new life begins for you and me."	"And to morrow a new life begins for you and me."	true	1403.6	1406.44	25
8684_293663_000106_000000	He drew her closer to him.	He drew her closer to him.	true	1406.99	1408.72	23.665312
8684_293663_000106_000001	No, he would never quite forget, but that was twelve thousand years ago ... and to-morrow was his wedding day.	No, he would never quite forget, but that was twelve thousand years ago ... and to morrow was his wedding day.	true	1408.85	1414.92	23.893597
8684_293663_000107_000000	_A Meeting Place for Readers of_ Astounding Stories	underscore A Meeting Place for Readers of underscore Astounding Stories	false	1414.92	1417.26	18.349567
8684_293663_000108_000000	[Illustration: _The Readers' Corner_]	[Illustration: underscore The Readers' Corner underscore]	false	1417.26	1417.71	24.432108
8684_293663_000109_000000	_An "Astounding" Career_	underscore An "Astounding" Career underscore	false	1417.71	1418.1	25
8684_293663_000110_000000	Dear Editor:	Dear Editor:	false	1418.1	1418.25	2
8684_293663_000111_000000	A friend introduced me to your new magazine, and it is wonderful.	A friend introduced me to your new magazine, and it is wonderful.	false	1418.25	1419.42	18.747025
8684_293663_000111_000001	The best story in the magazine, or, rather, the one I liked best, outside of the serial, which I didn't read, is "The Cave of Horror," by Capt.	The best story in the magazine, or, rather, the one I liked best, outside of the serial, which I didn't read, is "The Cave of Horror," by Capt.	false	1419.42	1421.58	25.493504
8684_293663_000111_000002	S. P. Meek.	s p Meek.	false	1421.58	1421.73	16
8684_293663_000111_000003	Next comes Ray Cummings' story of the Fourth Dimension, "Phantoms of Reality." Other good ones are, "Tanks," "Invisible Death," and "Compensation."	Next comes Ray Cummings' story of the Fourth Dimension, "Phantoms of Reality." Other good ones are, "Tanks," "Invisible Death," and "Compensation."	false	1421.73	1422.66	30.482412
