28_12332_000000_000000	We shall have him in our power 312	We shall have him in our power three hundred twelve	false	0	5.01	23.903559
28_12332_000044_000001	She grew purple in the face with indignation and astonishment, that a casual outsider should venture to address her; so much so, indeed, that for a second I almost regretted my well-meant interposition.	She grew purple in the face with indignation and astonishment, that a casual outsider should venture to address her; so much so, indeed, that for a second I almost regretted my well meant interposition.	true	1006.16	1020.16	25.693682
28_12332_000044_000002	Then she scanned me up and down, as if I were a girl in a mantle shop, and she contemplated buying either me or the mantle.	Then she scanned me up and down, as if I were a girl in a mantle shop, and she contemplated buying either me or the mantle.	true	1021.31	1029.76	25.49233
28_12332_000044_000003	At last, catching my eye, she thought better of it, and burst out laughing.	At last, catching my eye, she thought better of it, and burst out laughing.	true	1030.22	1035.37	28.891535
28_12332_000045_000000	'What do you mean by this eavesdropping?' she asked.	'What do you mean by this eavesdropping?' she asked.	true	1035.71	1039.3	28.150366
28_12332_000046_000000	I flushed up in turn.	I flushed up in turn.	true	1039.61	1041.43	28.630766
28_12332_000046_000001	'This is a public place,' I replied, with dignity; 'and you spoke in a tone which was hardly designed for the strictest privacy.	'This is a public place,' I replied, with dignity; 'and you spoke in a tone which was hardly designed for the strictest privacy.	false	1041.89	1050.79	27.37316
28_12332_000046_000002	If you don't wish to be overheard, you oughtn't to shout. Besides, I desired to do you a service.'	If you don't wish to be overheard, you oughtn't to shout. Besides, I desired to do you a service.'	false	1051.31	1058.23	22.014484
28_12332_000047_000000	The Cantankerous Old Lady regarded me once more from head to foot.	The Cantankerous Old Lady regarded me once more from head to foot.	true	1059.11	1063.18	22.673388
28_12332_000047_000001	I did not quail.	I did not quail.	true	1063.31	1064.86	29.627226
28_12332_000047_000002	Then she turned to her companion.	Then she turned to her companion.	true	1065.2	1067.8	27.136595
28_12332_000047_000003	'The girl has spirit,' she remarked, in an encouraging tone, as if she were discussing some absent person.	'The girl has spirit,' she remarked, in an encouraging tone, as if she were discussing some absent person.	true	1068.41	1076.29	25.620396
28_12332_000047_000004	'Upon my word, Amelia, I rather like the look of her.	'Upon my word, Amelia, I rather like the look of her.	true	1076.84	1081.15	26.988195
28_12332_000047_000005	Well, my good woman, what do you want to suggest to me?'	Well, my good woman, what do you want to suggest to me?'	true	1081.58	1084.9	25.148071
28_12332_000048_000000	'Merely this,' I replied, bridling up and crushing her.	'Merely this,' I replied, bridling up and crushing her.	true	1085.39	1089.34	25.594511
28_12332_000048_000001	'I am a Girton girl, an officer's daughter, no more a good woman than most others of my class; and I have nothing in particular to do for the moment.	'I am a Girton girl, an officer's daughter, no more a good woman than most others of my class; and I have nothing in particular to do for the moment.	true	1089.56	1098.67	23.9089
28_12332_000048_000002	I don't object to going to Schlangenbad.	I don't object to going to Schlangenbad.	true	1098.95	1101.4	21.15269
28_12332_000048_000003	I would convoy you over, as companion, or lady-help, or anything else you choose to call it; I would remain with you there for a week, till you could arrange with your Gretchen, presumably unsophisticated; and then I would leave you.	I would convoy you over, as companion, or lady help, or anything else you choose to call it; I would remain with you there for a week, till you could arrange with your Gretchen, presumably unsophisticated; and then I would leave you.	true	1101.74	1115.89	26.54285
28_12332_000048_000004	Salary is unimportant; my fare suffices.	Salary is unimportant; my fare suffices.	false	1116.08	1120.32	23.225252
28_12332_000048_000005	I accept the chance as a cheap opportunity of attaining Schlangenbad.'	I accept the chance as a cheap opportunity of attaining Schlangenbad.'	true	1120.32	1124.26	22.749643
28_12332_000049_000000	The yellow-faced old lady put up her long-handled tortoise-shell eyeglasses and inspected me all over again.	The yellow faced old lady put up her long handled tortoise shell eyeglasses and inspected me all over again.	true	1124.99	1132.42	26.28575
28_12332_000049_000001	'Well, I declare,' she murmured.	'Well, I declare,' she murmured.	true	1132.94	1135.54	31.06802
28_12332_000049_000002	'What are girls coming to, I wonder?	'What are girls coming to, I wonder?	true	1135.7	1138.24	25.229845
28_12332_000049_000003	Girton, you say; Girton! That place at Cambridge!	Girton, you say; Girton! That place at Cambridge!	false	1138.52	1142.71	25.736496
28_12332_000049_000004	You speak Greek, of course; but how about German?'	You speak Greek, of course; but how about German?'	true	1142.93	1145.56	24.999456
28_12332_000050_000000	'Like a native,' I answered, with cheerful promptitude.	'Like a native,' I answered, with cheerful promptitude.	true	1145.96	1150.3	27.010761
28_12332_000050_000001	'I was at school in Canton Berne; it is a mother tongue to me.'	'I was at school in Canton Berne; it is a mother tongue to me.'	true	1150.49	1154.47	25.92117
28_12332_000051_000000	'No, no,' the old lady went on, fixing her keen small eyes on my mouth. 'Those little lips could never frame themselves to "schlecht" or "wunderschoen"; they were not cut out for it.'	'No, no,' the old lady went on, fixing her keen small eyes on my mouth. 'Those little lips could never frame themselves to "schlecht" or "wunderschoen"; they were not cut out for it.'	false	1155.08	1167.4	24.367315
28_12332_000052_000000	'Pardon me,' I answered, in German. 'What I say, that I mean.	'Pardon me,' I answered, in German. 'What I say, that I mean.	true	1168.01	1172.65	22.879013
28_12332_000052_000001	The never-to-be-forgotten music of the Fatherland's-speech has on my infant ear from the first-beginning impressed itself.'	The never to be forgotten music of the Fatherland's speech has on my infant ear from the first beginning impressed itself.'	true	1172.75	1180.21	26.427662
28_12332_000053_000000	The old lady laughed aloud.	The old lady laughed aloud.	true	1181.06	1183.18	22.932272
28_12332_000054_000000	'Don't jabber it to me, child,' she cried.	'Don't jabber it to me, child,' she cried.	true	1183.46	1186.71	29.726696
28_12332_000054_000001	'I hate the lingo.	'I hate the lingo.	true	1186.71	1188.18	27.251827
28_12332_000054_000002	It's the one tongue on earth that even a pretty girl's lips fail to render attractive.	It's the one tongue on earth that even a pretty girl's lips fail to render attractive.	true	1188.18	1193.14	27.361341
28_12332_000054_000003	You yourself make faces over it.	You yourself make faces over it.	true	1193.57	1195.84	24.427834
28_12332_000054_000004	What's your name, young woman?'	What's your name, young woman?'	true	1196.3	1197.94	22.469902
28_12332_000055_000000	'Lois Cayley.'	'Lois Cayley.'	true	1198.49	1199.8	27.234646
28_12332_000056_000000	'Lois! _What_ a name!	'Lois! underscore What underscore a name!	false	1200.14	1202.3	26.063473
28_12332_000056_000001	I never heard of any Lois in my life before, except Timothy's grandmother.	I never heard of any Lois in my life before, except Timothy's grandmother.	true	1202.3	1206.93	23.161938
28_12332_000056_000002	_You're_ not anybody's grandmother, are you?'	underscore You're underscore not anybody's grandmother, are you?'	false	1206.93	1209.82	23.965061
28_12332_000057_000000	'Not to my knowledge,' I answered, gravely.	'Not to my knowledge,' I answered, gravely.	true	1210.37	1213.72	28.115715
28_12332_000058_000000	She burst out laughing again.	She burst out laughing again.	true	1214.09	1215.94	28.319296
28_12332_000059_000000	'Well, you'll do, I think,' she said, catching my arm.	'Well, you'll do, I think,' she said, catching my arm.	true	1216.22	1220.53	22.813608
28_12332_000059_000001	'That big mill down yonder hasn't ground the originality altogether out of you.	'That big mill down yonder hasn't ground the originality altogether out of you.	true	1220.96	1225.12	18
28_12332_000059_000002	I adore originality.	I adore originality.	true	1225.43	1227.73	24.077242
28_12332_000059_000003	It was clever of you to catch at the suggestion of this arrangement.	It was clever of you to catch at the suggestion of this arrangement.	true	1228.34	1231.87	25.365711
28_12332_000059_000004	Lois Cayley, you say; any relation of a madcap Captain Cayley whom I used once to know, in the Forty-second Highlanders?'	Lois Cayley, you say; any relation of a madcap Captain Cayley whom I used once to know, in the Forty second Highlanders?'	true	1232.63	1242.16	22.95204
28_12332_000060_000000	'His daughter,' I answered, flushing.	'His daughter,' I answered, flushing.	true	1242.74	1245.79	25.622782
28_12332_000060_000001	For I was proud of my father.	For I was proud of my father.	false	1246.04	1248.81	31.356915
28_12332_000061_000000	'Ha!	'Ha!	true	1248.81	1249.93	31.492468
28_12332_000061_000001	I remember; he died, poor fellow; he was a good soldier--and his'--I felt she was going to say 'his fool of a widow,' but a glance from me quelled her; 'his widow went and married that good-looking scapegrace, Jack Watts-Morgan.	I remember; he died, poor fellow; he was a good soldier-and his'--I felt she was going to say 'his fool of a widow,' but a glance from me quelled her; 'his widow went and married that good looking scapegrace, Jack Watts Morgan.	true	1249.93	1265.11	22.538794
28_12332_000061_000002	Never marry a man, my dear, with a double-barrelled name and no visible means of subsistence; above all, if he's generally known by a nickname.	Never marry a man, my dear, with a double barrelled name and no visible means of subsistence; above all, if he's generally known by a nickname.	true	1265.36	1275.85	22.25265
28_12332_000061_000003	So you're poor Tom Cayley's daughter, are you?	So you're poor Tom Cayley's daughter, are you?	true	1276.37	1279.78	25.602291
28_12332_000061_000004	Well, well, we can settle this little matter between us.	Well, well, we can settle this little matter between us.	true	1280.15	1284.34	21.064932
28_12332_000061_000005	Mind, I'm a person who always expects to have my own way.	Mind, I'm a person who always expects to have my own way.	true	1284.68	1288.69	23.555836
28_12332_000061_000006	If you come with _me_ to Schlangenbad, you must do as I tell you.'	If you come with underscore me underscore to Schlangenbad, you must do as I tell you.'	false	1289	1293.4	25.144299
28_12332_000062_000000	'I _think_ I could manage it--for a week,' I answered, demurely.	'I underscore think underscore I could manage it-for a week,' I answered, demurely.	false	1294.04	1299.78	25.078201
28_12332_000063_000000	She smiled at my audacity.	She smiled at my audacity.	true	1299.78	1301.68	22
28_12332_000063_000001	We passed on to terms.	We passed on to terms.	true	1302.08	1303.84	27.571701
28_12332_000063_000002	They were quite satisfactory.	They were quite satisfactory.	true	1304.09	1305.91	30.38222
28_12332_000063_000003	She wanted no references.	She wanted no references.	true	1306.1	1308.6	23.826756
28_12332_000063_000004	'Do I look like a woman who cares about a reference?	'Do I look like a woman who cares about a reference?	true	1308.6	1311.73	25
28_12332_000063_000005	What are called _characters_ are usually essays in how not to say it.	What are called underscore characters underscore are usually essays in how not to say it.	false	1312.1	1315.87	24.768904
28_12332_000063_000006	You take my fancy; that's the point!	You take my fancy; that's the point!	true	1316.3	1318.81	25.673223
28_12332_000063_000007	And poor Tom Cayley!	And poor Tom Cayley!	true	1318.94	1320.88	27.48151
28_12332_000063_000008	But, mind, I will _not_ be contradicted.'	But, mind, I will underscore not underscore be contradicted.'	false	1321.43	1324.3	27.436792
28_12332_000064_000000	'I will not contradict your wildest misstatement,' I answered, smiling.	'I will not contradict your wildest misstatement,' I answered, smiling.	true	1324.97	1329.99	23.668764
28_12332_000065_000000	'_And_ your name and address?' I asked, after we had settled preliminaries.	'underscore And underscore your name and address?' I asked, after we had settled preliminaries.	false	1329.99	1335.45	22.936874
28_12332_000066_000000	A faint red spot rose quaintly in the centre of the Cantankerous Old Lady's sallow cheek.	A faint red spot rose quaintly in the centre of the Cantankerous Old Lady's sallow cheek.	false	1335.45	1342.18	21.930435
28_12332_000066_000001	'My dear,' she murmured, 'my name is the one thing on earth I'm really ashamed of.	'My dear,' she murmured, 'my name is the one thing on earth I'm really ashamed of.	true	1342.52	1348.87	23.81211
28_12332_000066_000002	My parents chose to inflict upon me the most odious label that human ingenuity ever devised for a Christian soul; and I've not had courage enough to burst out and change it.'	My parents chose to inflict upon me the most odious label that human ingenuity ever devised for a Christian soul; and I've not had courage enough to burst out and change it.'	true	1349.18	1360.66	24.516623
28_12332_000067_000000	A gleam of intuition flashed across me, 'You don't mean to say,' I exclaimed, 'that you're called Georgina?'	A gleam of intuition flashed across me, 'You don't mean to say,' I exclaimed, 'that you're called Georgina?'	true	1361.42	1369.96	24.072378
28_12332_000068_000000	The Cantankerous Old Lady gripped my arm hard.	The Cantankerous Old Lady gripped my arm hard.	true	1370.66	1373.77	22.967205
28_12332_000068_000001	'What an unusually intelligent girl!' she broke in.	'What an unusually intelligent girl!' she broke in.	true	1374.23	1378.27	23.666431
28_12332_000068_000002	'How on earth did you guess?	'How on earth did you guess?	true	1378.49	1380.37	26.342682
28_12332_000068_000003	It _is_ Georgina.'	It underscore is underscore Georgina.'	false	1380.68	1382.62	28.951258
28_12332_000069_000000	'Fellow-feeling,' I answered.	'Fellow feeling,' I answered.	true	1382.93	1385.44	24.007416
28_12332_000069_000001	'So is mine, Georgina Lois.	'So is mine, Georgina Lois.	true	1385.63	1388.47	26.675146
28_12332_000069_000002	But as I quite agree with you as to the atrocity of such conduct, I have suppressed the Georgina.	But as I quite agree with you as to the atrocity of such conduct, I have suppressed the Georgina.	true	1388.99	1395.49	30.076406
28_12332_000069_000003	It ought to be made penal to send innocent girls into the world so burdened.'	It ought to be made penal to send innocent girls into the world so burdened.'	true	1395.62	1399.87	24.27812
28_12332_000070_000000	'My opinion to a T! You are really an exceptionally sensible young woman.	'My opinion to a T! You are really an exceptionally sensible young woman.	true	1400.66	1406.26	23.995224
28_12332_000070_000001	There's my name and address; I start on Monday.'	There's my name and address; I start on Monday.'	true	1406.72	1409.86	23.203505
28_12332_000071_000000	I glanced at her card.	I glanced at her card.	true	1410.8	1412.41	23.413628
28_12332_000071_000001	The very copperplate was noisy.	The very copperplate was noisy.	true	1412.6	1414.81	25.849943
28_12332_000071_000002	'Lady Georgina Fawley, 49 Fortescue Crescent, W.'	'Lady Georgina Fawley, forty nine Fortescue Crescent, w'	true	1414.97	1419.4	27.803482
28_12332_000072_000000	It had taken us twenty minutes to arrange our protocols.	It had taken us twenty minutes to arrange our protocols.	true	1419.89	1423.33	26.789965
28_12332_000072_000001	As I walked off, well pleased, Lady Georgina's friend ran after me quickly.	As I walked off, well pleased, Lady Georgina's friend ran after me quickly.	true	1423.64	1428.64	27.17686
28_12332_000073_000000	'You must take care,' she said, in a warning voice.	'You must take care,' she said, in a warning voice.	false	1429.16	1432.99	26.158232
28_12332_000073_000001	'You've caught a Tartar.'	'You've caught a Tartar.'	true	1433.24	1434.82	25.059986
28_12332_000074_000000	'So I suspect,' I answered.	'So I suspect,' I answered.	true	1435.4	1437.82	26.886742
28_12332_000074_000001	'But a week in Tartary will be at least an experience.'	'But a week in Tartary will be at least an experience.'	false	1437.98	1442.11	23.666706
28_12332_000075_000000	'She has an awful temper.'	'She has an awful temper.'	true	1442.12	1444.24	30.996265
28_12332_000076_000000	'That's nothing.	'That's nothing.	true	1444.58	1445.52	27.7285
28_12332_000076_000001	So have I. Appalling, I assure you.	So have i Appalling, I assure you.	true	1445.52	1448.41	20.130398
28_12332_000076_000002	And if it comes to blows, I'm bigger and younger and stronger than she is.'	And if it comes to blows, I'm bigger and younger and stronger than she is.'	true	1448.63	1453.57	22.752487
28_12332_000077_000000	'Well, I wish you well out of it.'	'Well, I wish you well out of it.'	true	1454.15	1456.18	27.233679
28_12332_000078_000000	'Thank you.	'Thank you.	true	1456.67	1457.59	28.13156
28_12332_000078_000001	It is kind of you to give me this warning.	It is kind of you to give me this warning.	true	1457.75	1459.93	24.18104
28_12332_000078_000002	But I think I can take care of myself.	But I think I can take care of myself.	true	1460.06	1462.48	27.882902
28_12332_000078_000003	I come, you see, of a military family.'	I come, you see, of a military family.'	true	1462.58	1465.36	28
28_12332_000079_000000	I nodded my thanks, and strolled back to Elsie's.	I nodded my thanks, and strolled back to Elsie's.	true	1466.21	1469.29	23.59937
28_12332_000079_000001	Dear little Elsie was in transports of surprise when I related my adventure.	Dear little Elsie was in transports of surprise when I related my adventure.	true	1469.75	1474.21	21.957153
28_12332_000080_000000	'Will you really go?	'Will you really go?	true	1474.82	1476.19	37.112354
28_12332_000080_000001	And what will you do, my dear, when you get there?'	And what will you do, my dear, when you get there?'	true	1476.44	1478.89	30.124233
28_12332_000081_000000	'I haven't a notion,' I answered; 'that's where the fun comes in.	'I haven't a notion,' I answered; 'that's where the fun comes in.	true	1479.26	1483.09	23.415106
28_12332_000081_000001	But, anyhow, I shall have got there.'	But, anyhow, I shall have got there.'	true	1483.22	1485.34	30.231598
28_12332_000082_000000	'Oh, Brownie, you might starve!'	'Oh, Brownie, you might starve!'	true	1485.89	1488.49	20.327211
28_12332_000083_000000	'And I might starve in London.	'And I might starve in London.	true	1488.98	1490.77	23.154089
28_12332_000083_000001	In either place, I have only two hands and one head to help me.'	In either place, I have only two hands and one head to help me.'	true	1490.87	1494.73	23
28_12332_000084_000000	'But, then, here you are among friends.	'But, then, here you are among friends.	false	1495.31	1498.09	26.622478
28_12332_000084_000001	You might stop with me for ever.'	You might stop with me for ever.'	true	1498.4	1500.49	27.727114
28_12332_000085_000000	I kissed her fluffy forehead.	I kissed her fluffy forehead.	true	1501.13	1503.22	23.350668
28_12332_000085_000001	'You good, generous little Elsie,' I cried; 'I won't stop here one moment after I have finished the painting and papering.	'You good, generous little Elsie,' I cried; 'I won't stop here one moment after I have finished the painting and papering.	false	1503.56	1511.89	28.219845
28_12332_000085_000002	I came here to help you.	I came here to help you.	true	1512.11	1513.96	31.284668
28_12332_000085_000003	I couldn't go on eating your hard-earned bread and doing nothing.	I couldn't go on eating your hard earned bread and doing nothing.	true	1514.21	1517.62	25
28_12332_000085_000004	I know how sweet you are; but the last thing I want is to add to your burdens.	I know how sweet you are; but the last thing I want is to add to your burdens.	true	1517.9	1522.72	25.372448
28_12332_000085_000005	Now let us roll up our sleeves again and hurry on with the dado.'	Now let us roll up our sleeves again and hurry on with the dado.'	true	1523	1527.1	25.20364
28_12332_000086_000000	'But, Brownie, you'll want to be getting your own things ready. Remember, you're off to Germany on Monday.'	'But, Brownie, you'll want to be getting your own things ready. Remember, you're off to Germany on Monday.'	true	1528.04	1533.7	23.820608
28_12332_000087_000000	I shrugged my shoulders.	I shrugged my shoulders.	true	1534.25	1535.92	23.441507
28_12332_000087_000001	'Tis a foreign trick I picked up in Switzerland.	'tis a foreign trick I picked up in Switzerland.	true	1536.32	1538.86	21.412651
28_12332_000087_000002	'What have I got to get ready?' I asked.	'What have I got to get ready?' I asked.	true	1539.26	1542.04	27.13132
28_12332_000087_000003	'I can't go out and buy a complete summer outfit in Bond Street for twopence.	'I can't go out and buy a complete summer outfit in Bond Street for twopence.	false	1542.29	1547.1	26.176352
28_12332_000087_000004	Now, don't look at me like that: be practical, Elsie, and let me help you paint the dado.' For unless I helped her, poor Elsie could never have finished it herself.	Now, don't look at me like that: be practical, Elsie, and let me help you paint the dado.' For unless I helped her, poor Elsie could never have finished it herself.	false	1547.1	1557.16	28.184008
28_12332_000087_000005	I cut out half her clothes for her; her own ideas were almost entirely limited to differential calculus.	I cut out half her clothes for her; her own ideas were almost entirely limited to differential calculus.	true	1557.83	1564.12	23.18696
28_12332_000087_000006	And cutting out a blouse by differential calculus is weary, uphill work for a high-school teacher.	And cutting out a blouse by differential calculus is weary, uphill work for a high-school teacher.	true	1564.61	1571.11	26.17805
28_12332_000088_000000	By Monday I had papered and furnished the rooms, and was ready to start on my voyage of exploration.	By Monday I had papered and furnished the rooms, and was ready to start on my voyage of exploration.	true	1571.21	1577.32	24.199713
28_12332_000088_000001	I met the Cantankerous Old Lady at Charing Cross, by appointment, and proceeded to take charge of her luggage and tickets.	I met the Cantankerous Old Lady at Charing Cross, by appointment, and proceeded to take charge of her luggage and tickets.	true	1577.78	1585.09	24.936714
28_12332_000089_000000	Oh my, how fussy she was!	Oh my, how fussy she was!	true	1585.85	1588.66	21.679935
28_12332_000089_000001	'You will drop that basket!	'You will drop that basket!	true	1589.21	1590.99	36.494755
28_12332_000089_000002	I hope you have got through tickets, _via_ Malines, _not_ by Brussels-- I won't go by Brussels.	I hope you have got through tickets, underscore via underscore Malines, underscore not underscore by Brussels- I won't go by Brussels.	false	1590.99	1597.63	24.275726
28_12332_000089_000003	You have to change there.	You have to change there.	true	1598.03	1599.61	35.627144
28_12332_000089_000004	Now, mind you notice how much the luggage weighs in English pounds, and make the man at the office give you a note of it to check those horrid Belgian porters.	Now, mind you notice how much the luggage weighs in English pounds, and make the man at the office give you a note of it to check those horrid Belgian porters.	true	1599.77	1608.64	25
28_12332_000089_000005	They'll charge you for double the weight, unless you reduce it at once to kilogrammes. _I_ know their ways.	They'll charge you for double the weight, unless you reduce it at once to kilogrammes. underscore I underscore know their ways.	false	1608.92	1615.39	22.747295
28_12332_000089_000006	Foreigners have no consciences.	Foreigners have no consciences.	true	1615.52	1617.55	24.537874
28_12332_000089_000007	They just go to the priest and confess, you know, and wipe it all out, and start fresh again on a career of crime next morning.	They just go to the priest and confess, you know, and wipe it all out, and start fresh again on a career of crime next morning.	true	1617.62	1625.41	28.104864
28_12332_000089_000008	I'm sure I don't know why I _ever_ go abroad.	I'm sure I don't know why I underscore ever underscore go abroad.	false	1625.69	1629.04	23.251074
28_12332_000089_000009	The only country in the world fit to live in is England.	The only country in the world fit to live in is England.	true	1629.23	1632.25	25.58356
28_12332_000089_000010	No mosquitoes, no passports, no--goodness gracious, child, don't let that odious man bang about my hat-box!	No mosquitoes, no passports, no-goodness gracious, child, don't let that odious man bang about my hat box!	true	1632.41	1639.51	29.47844
28_12332_000089_000011	Have you no immortal soul, porter, that you crush other people's property as if it was blackbeetles?	Have you no immortal soul, porter, that you crush other people's property as if it was blackbeetles?	true	1639.73	1645.6	27.8072
28_12332_000089_000012	No, I will not let you take this, Lois; this is my jewel-box--it contains all that remains of the Fawley family jewels.	No, I will not let you take this, Lois; this is my jewel box-it contains all that remains of the Fawley family jewels.	true	1646.09	1654.54	24.264318
28_12332_000089_000013	I positively decline to appear at Schlangenbad without a diamond to my back.	I positively decline to appear at Schlangenbad without a diamond to my back.	true	1654.67	1659.7	24.63853
28_12332_000089_000014	This never leaves my hands.	This never leaves my hands.	true	1660.04	1662.1	18.296497
28_12332_000089_000015	It's hard enough nowadays to keep body and skirt together.	It's hard enough nowadays to keep body and skirt together.	true	1662.17	1665.42	28.376991
28_12332_000089_000016	_Have_ you secured that _coupe_ at Ostend?'	underscore Have underscore you secured that underscore coupe underscore at Ostend?'	false	1665.42	1668.66	23.983675
28_12332_000090_000000	[Illustration: A MOST URBANE AND OBLIGING CONTINENTAL GENTLEMAN.]	[Illustration: A MOST URBANE AND OBLIGING CONTINENTAL GENTLEMAN.]	false	1668.66	1669.68	-20
28_12332_000091_000000	We got into our first-class carriage.	We got into our first-class carriage.	true	1669.68	1671.94	22.721157
28_12332_000091_000001	It was clean and comfortable; but the Cantankerous Old Lady made the porter mop the floor, and fidgeted and worried till we slid out of the station.	It was clean and comfortable; but the Cantankerous Old Lady made the porter mop the floor, and fidgeted and worried till we slid out of the station.	true	1672.16	1680.88	23.69355
28_12332_000091_000002	Fortunately, the only other occupant of the compartment was a most urbane and obliging Continental gentleman--I say Continental, because I couldn't quite make out whether he was French, German, or Austrian--who was anxious in every way to meet Lady Georgina's wishes.	Fortunately, the only other occupant of the compartment was a most urbane and obliging Continental gentleman-I say Continental, because I couldn't quite make out whether he was French, German, or Austrian-who was anxious in every way to meet Lady Georgina's wishes.	true	1681.37	1696.39	23.799469
28_12332_000091_000003	Did madame desire to have the window open?	Did madame desire to have the window open?	true	1696.79	1699.09	23
28_12332_000091_000004	Oh, certainly, with pleasure; the day was so sultry.	Oh, certainly, with pleasure; the day was so sultry.	true	1699.16	1702.06	23
28_12332_000091_000005	Closed a little more? _Parfaitement_, there _was_ a current of air, _il faut l'admettre_. Madame would prefer the corner?	Closed a little more? underscore Parfaitement underscore, there underscore was underscore a current of air, underscore il faut l'admettre underscore. Madame would prefer the corner?	false	1702.13	1709.6	25.536026
28_12332_000091_000006	No?	No?	true	1709.6	1710.22	39.176384
28_12332_000091_000007	Then perhaps she would like this valise for a footstool?	Then perhaps she would like this valise for a footstool?	true	1710.89	1713.81	22.896093
28_12332_000091_000008	_Permettez_--just thus.	underscore Permettez underscore--just thus.	false	1713.81	1715.89	30.313957
28_12332_000091_000009	A cold draught runs so often along the floor in railway carriages.	A cold draught runs so often along the floor in railway carriages.	false	1716.35	1720.21	21
28_12332_000091_000010	This is Kent that we traverse; ah, the garden of England!	This is Kent that we traverse; ah, the garden of England!	true	1720.46	1724.11	24.230309
28_12332_000091_000011	As a diplomat, he knew every nook of Europe, and he echoed the _mot_ he had accidentally heard drop from madame's lips on the platform: no country in the world so delightful as England!	As a diplomat, he knew every nook of Europe, and he echoed the underscore mot underscore he had accidentally heard drop from madame's lips on the platform: no country in the world so delightful as England!	false	1724.27	1735.9	25.161125
28_12332_000092_000000	'Monsieur is attached to the Embassy in London?' Lady Georgina inquired, growing affable.	'Monsieur is attached to the Embassy in London?' Lady Georgina inquired, growing affable.	true	1735.97	1742.11	25.655973
28_12332_000093_000000	He twirled his grey moustache: a waxed moustache of great distinction. 'No, madame; I have quitted the diplomatic service; I inhabit London now _pour mon agrement_.	He twirled his grey moustache: a waxed moustache of great distinction. 'No, madame; I have quitted the diplomatic service; I inhabit London now underscore pour mon agrement underscore.	false	1742.66	1755.33	22.498926
28_12332_000093_000001	Some of my compatriots call it _triste_; for me, I find it the most fascinating capital in Europe.	Some of my compatriots call it underscore triste underscore; for me, I find it the most fascinating capital in Europe.	false	1755.33	1761.76	27.103167
28_12332_000093_000002	What gaiety!	What gaiety!	true	1761.89	1762.65	30.408043
28_12332_000093_000003	What movement!	What movement!	false	1762.65	1763.46	9
28_12332_000093_000004	What poetry!	What poetry!	true	1763.46	1764.33	11
28_12332_000093_000005	What mystery!'	What mystery!'	false	1764.33	1765.54	24
28_12332_000094_000000	'If mystery means fog, it challenges the world,' I interposed.	'If mystery means fog, it challenges the world,' I interposed.	true	1766.84	1771.3	21.666397
28_12332_000095_000000	He gazed at me with fixed eyes.	He gazed at me with fixed eyes.	true	1771.76	1774.63	22.846746
28_12332_000095_000001	'Yes, mademoiselle,' he answered, in quite a different and markedly chilly voice.	'Yes, mademoiselle,' he answered, in quite a different and markedly chilly voice.	false	1774.64	1780.54	24.246819
28_12332_000095_000002	'Whatever your great country attempts--were it only a fog--it achieves consummately.'	'Whatever your great country attempts-were it only a fog-it achieves consummately.'	true	1781.15	1787.98	25.460354
28_12332_000096_000000	I have quick intuitions.	I have quick intuitions.	true	1788.2	1789.87	22.216942
28_12332_000096_000001	I felt the foreign gentleman took an instinctive dislike to me.	I felt the foreign gentleman took an instinctive dislike to me.	true	1789.97	1793.44	27
28_12332_000097_000000	To make up for it, he talked much, and with animation, to Lady Georgina. They ferreted out friends in common, and were as much surprised at it as people always are at that inevitable experience.	To make up for it, he talked much, and with animation, to Lady Georgina. They ferreted out friends in common, and were as much surprised at it as people always are at that inevitable experience.	true	1794.08	1805.68	26.284649
28_12332_000098_000000	'Ah yes, madame, I recollect him well in Vienna.	'Ah yes, madame, I recollect him well in Vienna.	true	1806.32	1810.41	21.718853
28_12332_000098_000001	I was there at the time, attached to our Legation.	I was there at the time, attached to our Legation.	false	1810.41	1813.12	26.568165
28_12332_000098_000002	He was a charming man; you read his masterly paper on the Central Problem of the Dual Empire?'	He was a charming man; you read his masterly paper on the Central Problem of the Dual Empire?'	true	1813.61	1819.99	21.974577
28_12332_000099_000000	'You were in Vienna then!' the Cantankerous Old Lady mused back.	'You were in Vienna then!' the Cantankerous Old Lady mused back.	true	1820.69	1825.42	25.313349
28_12332_000099_000001	'Lois, my child, don't stare'--she had covenanted from the first to call me Lois, as my father's daughter, and I confess I preferred it to being Miss Cayley'd.	'Lois, my child, don't stare'--she had covenanted from the first to call me Lois, as my father's daughter, and I confess I preferred it to being Miss Cayley'd.	true	1825.73	1835.86	24.055292
28_12332_000099_000002	'We must surely have met.	'We must surely have met.	true	1836.47	1838.17	27.254139
28_12332_000099_000003	Dare I ask your name, monsieur?'	Dare I ask your name, monsieur?'	true	1838.42	1840.3	21.974722
28_12332_000100_000000	I could see the foreign gentleman was delighted at this turn.	I could see the foreign gentleman was delighted at this turn.	true	1840.91	1844.14	22.453852
28_12332_000100_000001	He had played for it, and carried his point.	He had played for it, and carried his point.	true	1844.27	1847.08	25.608019
28_12332_000100_000002	He meant her to ask him.	He meant her to ask him.	true	1847.54	1849.15	25.333746
