6139_58868_000000_000000	XIII.	thirteen.	false	0	0.15	5
6139_58868_000054_000000	"And you don't know anything about this one?" questioned Rob.	"And you don't know anything about this one?" questioned Rob.	true	973.82	978.34	25.060734
6139_58868_000055_000000	"Not a thing.	"Not a thing.	true	978.44	979.755	24.135624
6139_58868_000055_000001	I shouldn't be su'prised if she's mighty countrified, for the farm is several miles from a railroad, and the people she lives with don't think of anything but work, yeah in and yeah out."	I shouldn't be su'prised if she's mighty countrified, for the farm is several miles from a railroad, and the people she lives with don't think of anything but work, yeah in and yeah out."	true	979.755	993.19	21
6139_58868_000056_000000	They had reached the post-office by this time, and Rob held out his hand for the letters.	They had reached the post office by this time, and Rob held out his hand for the letters.	true	993.77	999.04	22.861988
6139_58868_000056_000001	"I'll put them in for you," he said.	"I'll put them in for you," he said.	true	999.32	1001.92	33.242073
6139_58868_000056_000002	Then, dropping them into the box, one by one, he repeated the rhyme:	Then, dropping them into the box, one by one, he repeated the rhyme:	true	1001.93	1006.24	22.813183
6139_58868_000057_000000	"One flew east and one flew west. And one flew into the cuckoo's nest."	"One flew east and one flew west. And one flew into the cuckoo's nest."	true	1006.55	1012.54	22.0639
6139_58868_000058_000000	Lloyd added, quickly:	Lloyd added, quickly:	true	1013.09	1014.67	23.115768
6139_58868_000059_000000	"Eugenia, Joyce, or Elizabeth, Which of the three shall we like best?"	"Eugenia, Joyce, or Elizabeth, Which of the three shall we like best?"	false	1015.16	1022.74	24.434986
6139_58868_000060_000000	"Joyce," said Rob, promptly.	"Joyce," said Rob, promptly.	true	1022.99	1025.71	22.924414
6139_58868_000061_000000	"I think so, too," agreed the Little Colonel, stooping to fasten the locust blossoms more securely behind the pony's ears.	"I think so, too," agreed the Little Colonel, stooping to fasten the locust blossoms more securely behind the pony's ears.	true	1025.87	1033.57	20
6139_58868_000062_000000	"Well, the invitations are off now.	"Well, the invitations are off now.	true	1034.3	1037.65	22.824646
6139_58868_000062_000001	Come on, Tarbaby, and see if you can't beat Bobby Moore's old gray hawse so bad it will be ashamed to evah race again."	Come on, Tarbaby, and see if you can't beat Bobby Moore's old gray hawse so bad it will be ashamed to evah race again."	true	1037.75	1046.14	21
6139_58868_000063_000000	With that the little black pony was off like an arrow toward Locust, with the big gray horse thundering hard at its heels.	With that the little black pony was off like an arrow toward Locust, with the big gray horse thundering hard at its heels.	false	1046.57	1054.48	27.687946
6139_58868_000064_000000	The dust flew, dogs barked, and chickens ran squawking across the road out of the way.	The dust flew, dogs barked, and chickens ran squawking across the road out of the way.	true	1055.06	1061.17	25.722492
6139_58868_000064_000001	Heads were thrust out of the windows as the two vanished up the dusty pike, and an old graybeard loafing in front of the corner grocery gave an amused chuckle.	Heads were thrust out of the windows as the two vanished up the dusty pike, and an old graybeard loafing in front of the corner grocery gave an amused chuckle.	true	1061.18	1070.53	23
6139_58868_000064_000002	"Beats all how them two do get over the ground," he said.	"Beats all how them two do get over the ground," he said.	true	1071.47	1075.99	22.731773
6139_58868_000064_000003	"They ride like Tarn O'Shanter, and I'll bet a quarter there's nothing on earth that either of 'em are afraid of."	"They ride like Tarn O'Shanter, and I'll bet a quarter there's nothing on earth that either of 'em are afraid of."	false	1076.27	1082.86	22.130903
6139_58868_000065_000000	A little while later the three white envelopes were jogging sociably along, side by side in a mail-bag, on their way to Louisville.	A little while later the three white envelopes were jogging sociably along, side by side in a mail bag, on their way to Louisville.	true	1084.1	1093.09	24.53667
6139_58868_000065_000001	But their course did not lie together long.	But their course did not lie together long.	true	1093.67	1096.78	25.040682
6139_58868_000065_000002	In the city post-office they were separated, and sent on their different ways, like three white carrier-pigeons, to bid the guests make ready for the Little Colonel's house party.	In the city post office they were separated, and sent on their different ways, like three white carrier pigeons, to bid the guests make ready for the Little Colonel's house party.	false	1096.91	1114.47	27.104082
