7720_105168_000000_000000	But what was that?	But what was that?	false	7.59	9.57	17
7720_105168_000043_000000	The aviator dug his toe into the ground and still looking down, blurted something which he evidently hated to say.	The aviator dug his toe into the ground and still looking down, blurted something which he evidently hated to say.	true	856.88	862.6	22.379786
7720_105168_000043_000001	"If it is a matter of living, old top," he said, "er--money, er--you know--"	"If it is a matter of living, old top," he said, "er-money, er-you know-"	false	862.64	867.55	22.363003
7720_105168_000044_000000	Tarzan laughed.	Tarzan laughed.	true	867.59	868.68	32.05917
7720_105168_000044_000001	"No," he said.	"No," he said.	true	868.68	869.95	23.483387
7720_105168_000044_000002	"I know what you are trying to say. It is not that.	"I know what you are trying to say. It is not that.	true	869.96	872.8	28.262094
7720_105168_000044_000003	I was born in the jungle.	I was born in the jungle.	true	872.99	874.42	24.320534
7720_105168_000044_000004	I have lived all my life in the jungle, and I shall die in the jungle.	I have lived all my life in the jungle, and I shall die in the jungle.	true	874.43	878.115	22.496897
7720_105168_000044_000005	I do not wish to live or die elsewhere."	I do not wish to live or die elsewhere."	true	878.115	880.75	21.17641
7720_105168_000045_000000	The others shook their heads.	The others shook their heads.	true	880.79	882.16	24.371592
7720_105168_000045_000001	They could not understand him.	They could not understand him.	true	882.23	884.05	20.407393
7720_105168_000046_000000	"Go," said the ape-man.	"Go," said the ape man.	true	884.06	885.37	19.403788
7720_105168_000046_000001	"The quicker you go, the quicker you will reach safety."	"The quicker you go, the quicker you will reach safety."	true	885.47	888.49	22.886847
7720_105168_000047_000000	They walked to the plane together.	They walked to the plane together.	true	888.53	890.01	29.161644
7720_105168_000047_000001	Smith-Oldwick pressed the ape-man's hand and clambered into the pilot's seat.	Smith Oldwick pressed the ape man's hand and clambered into the pilot's seat.	true	890.01	893.86	23.505543
7720_105168_000047_000002	"Good-bye," said the girl as she extended her hand to Tarzan.	"Good bye," said the girl as she extended her hand to Tarzan.	true	893.99	897.82	21.628563
7720_105168_000047_000003	"Before I go won't you tell me you don't hate me any more?" Tarzan's face clouded. Without a word he picked her up and lifted her to her place behind the Englishman.	"Before I go won't you tell me you don't hate me any more?" Tarzan's face clouded. Without a word he picked her up and lifted her to her place behind the Englishman.	true	897.86	906.43	23.882504
7720_105168_000047_000004	An expression of pain crossed Bertha Kircher's face.	An expression of pain crossed Bertha Kircher's face.	true	906.47	909.16	25.40499
7720_105168_000047_000005	The motor started and a moment later the two were being borne rapidly toward the east.	The motor started and a moment later the two were being borne rapidly toward the east.	false	909.35	913.72	22.46891
7720_105168_000048_000000	In the center of the meadow stood the ape-man watching them.	In the center of the meadow stood the ape man watching them.	false	913.73	916.51	26.279158
7720_105168_000048_000001	"It is too bad that she is a German and a spy," he said, "for she is very hard to hate."	"It is too bad that she is a German and a spy," he said, "for she is very hard to hate."	false	916.55	925.62	21.797413
