6426_64290_000000_000000	But Mary said to herself that, if these were shapes, his were odors.	But Mary said to herself that, if these were shapes, his were odors.	false	1.47	8.46	23.384926
6426_64290_000082_000000	"Miss Marston!"	"Miss Marston!"	true	861.315	862.71	23.768854
6426_64290_000083_000000	When he turned, Sepia too was gone.	When he turned, Sepia too was gone.	true	862.71	864.94	33.40357
6426_64290_000084_000000	I would not have my reader take Sepia for an accomplice in the robbery. Even Mr. Redmain did not believe that: she was much too prudent!	I would not have my reader take Sepia for an accomplice in the robbery. Even mr Redmain did not believe that: she was much too prudent!	true	865.19	872.955	21.38971
6426_64290_000084_000001	His idea was, that she had been wearing the ring--Hesper did not mind what she wore of hers--and that (I need not give his conjecture in detail), with or without her knowledge, the fellow had got hold of it and carried it away, then brought it back, treating the thing as a joke, when she was only too glad to restore it to the jewel-case, hoping the loss of it would then pass for an oversight on the part of Hesper.	His idea was, that she had been wearing the ring-Hesper did not mind what she wore of hers-and that (I need not give his conjecture in detail), with or without her knowledge, the fellow had got hold of it and carried it away, then brought it back, treating the thing as a joke, when she was only too glad to restore it to the jewel case, hoping the loss of it would then pass for an oversight on the part of Hesper.	false	872.955	894.61	25.03463
6426_64290_000084_000002	If he was right in this theory of the affair, then the Count had certainly a hold upon her, and she dared not or would not expose him!	If he was right in this theory of the affair, then the Count had certainly a hold upon her, and she dared not or would not expose him!	true	894.68	902.8	24.569439
6426_64290_000084_000003	He had before discovered that, about the time when the ring disappeared, the Count had had losses, and was supposed unable to meet them, but had suddenly showed himself again "flush of money," and from that time had had an extraordinary run of luck.	He had before discovered that, about the time when the ring disappeared, the Count had had losses, and was supposed unable to meet them, but had suddenly showed himself again "flush of money," and from that time had had an extraordinary run of luck.	false	902.84	916.71	23.553196
6426_64290_000085_000000	When he went out of the door of Mr. Redmain's study, he vanished from the house and from London.	When he went out of the door of mr Redmain's study, he vanished from the house and from London.	true	916.71	922.03	23.866457
6426_64290_000085_000001	Turning the first corner he came to, and the next and the next, he stepped into a mews, the court of which seemed empty, and slipped behind the gate.	Turning the first corner he came to, and the next and the next, he stepped into a mews, the court of which seemed empty, and slipped behind the gate.	true	922.04	930.63	23.20036
6426_64290_000085_000002	He wore a new hat, and was clean shaved except his upper lip.	He wore a new hat, and was clean shaved except his upper lip.	false	930.63	934.605	24.83733
6426_64290_000085_000003	Presently a man came out of the mews in a Scotch cap and a full beard.	Presently a man came out of the mews in a Scotch cap and a full beard.	true	934.605	939.22	25.232466
6426_64290_000086_000000	What had become of him Mr. Redmain did not care.	What had become of him mr Redmain did not care.	true	939.29	942.67	25.411732
6426_64290_000086_000001	He had no desire to punish him.	He had no desire to punish him.	true	942.71	944.67	19.393122
6426_64290_000086_000002	It was enough he had found him out, proved his suspicion correct, and obtained evidence against Sepia.	It was enough he had found him out, proved his suspicion correct, and obtained evidence against Sepia.	true	944.67	950.53	23.240448
6426_64290_000086_000003	He did not at once make up his mind how he would act on this last; while he lived, it did not matter so much; and he had besides a certain pleasure in watching his victim.	He did not at once make up his mind how he would act on this last; while he lived, it did not matter so much; and he had besides a certain pleasure in watching his victim.	true	950.6	960.15	22.041405
6426_64290_000086_000004	But Hesper, free, rich, and beautiful, and far from wise, with Sepia for counselor, was not an idea to be contemplated with equanimity.	But Hesper, free, rich, and beautiful, and far from wise, with Sepia for counselor, was not an idea to be contemplated with equanimity.	true	960.15	968.17	23
6426_64290_000086_000005	Still he shrank from the outcry and scandal of sending her away; for certainly his wife, if it were but to oppose him, would refuse to believe a word against her cousin.	Still he shrank from the outcry and scandal of sending her away; for certainly his wife, if it were but to oppose him, would refuse to believe a word against her cousin.	true	968.21	977.29	23
6426_64290_000087_000000	For the present, therefore, the thing seemed to blow over.	For the present, therefore, the thing seemed to blow over.	false	977.45	980.85	24.055637
6426_64290_000087_000001	Mr. Redmain, who had pleasure in behaving handsomely so far as money was concerned, bought his wife the best sapphire he could find, and, for once, really pleased her.	mr Redmain, who had pleasure in behaving handsomely so far as money was concerned, bought his wife the best sapphire he could find, and, for once, really pleased her.	true	980.85	990.975	22
6426_64290_000088_000000	But Sepia knew that Mr. Redmain had now to himself justified his dislike of her; and, as he said nothing, she was the more certain he meant something.	But Sepia knew that mr Redmain had now to himself justified his dislike of her; and, as he said nothing, she was the more certain he meant something.	true	990.975	1001.02	25.025696
6426_64290_000088_000001	She lived, therefore, in constant dread of his sudden vengeance, against which she could take no precaution, for she had not even a conjecture as to what form it might assume.	She lived, therefore, in constant dread of his sudden vengeance, against which she could take no precaution, for she had not even a conjecture as to what form it might assume.	true	1001.02	1011.37	21.310286
6426_64290_000088_000002	From that hour she was never at peace in his presence, and hardly out of it; from every possible _tete-a-tete_ with him she fled as from a judgment.	From that hour she was never at peace in his presence, and hardly out of it; from every possible underscore tete a tete underscore with him she fled as from a judgment.	false	1011.44	1020.04	24.118431
6426_64290_000089_000000	Nor was it a small addition to her misery that she imagined Mary cognizant of Mr. Redmain's opinion and intention with regard to her, and holding the worst possible opinion of her.	Nor was it a small addition to her misery that she imagined Mary cognizant of mr Redmain's opinion and intention with regard to her, and holding the worst possible opinion of her.	false	1020.11	1030.02	21
6426_64290_000089_000001	For, whatever had passed first between the Count and Mr. Redmain, she did not doubt Mary had heard, and was prepared to bring against her when the determined moment should arrive.	For, whatever had passed first between the Count and mr Redmain, she did not doubt Mary had heard, and was prepared to bring against her when the determined moment should arrive.	false	1030.02	1038.96	20
6426_64290_000089_000002	How much the Count might or might not have said, she could not tell; but, seeing their common enemy had permitted him to escape, she more than dreaded he had sold her secret for his own impunity, and had laid upon her a burden of lies as well.	How much the Count might or might not have said, she could not tell; but, seeing their common enemy had permitted him to escape, she more than dreaded he had sold her secret for his own impunity, and had laid upon her a burden of lies as well.	false	1038.96	1062.18	23.887228
