5712_48848_000000_000000	"You won't go, Lily?" said Mrs. Dale, beseechingly.	"You won't go, Lily?" said mrs Dale, beseechingly.	false	0	3.21	24.586235
5712_48848_000061_000005	I do not think it would have made her unhappy if some sudden need had required that Crofts should go to India and back before they were married.	I do not think it would have made her unhappy if some sudden need had required that Crofts should go to India and back before they were married.	true	911.27	918.28	21.856134
5712_48848_000061_000006	The thing was settled, and that was enough for her.	The thing was settled, and that was enough for her.	true	918.68	921.73	19.933767
5712_48848_000061_000007	But, on the other hand, when he spoke of the expediency of an immediate marriage, she raised no difficulty.	But, on the other hand, when he spoke of the expediency of an immediate marriage, she raised no difficulty.	false	922.22	927.7	21
5712_48848_000061_000008	As her mother was about to go into a new residence, it might be as well that that residence should be fitted to the wants of two persons instead of three.	As her mother was about to go into a new residence, it might be as well that that residence should be fitted to the wants of two persons instead of three.	true	928.7	936.16	20
5712_48848_000061_000009	So they talked about chairs and tables, carpets and kitchens, in a most unromantic, homely, useful manner! A considerable portion of the furniture in the house they were now about to leave belonged to the squire,--or to the house rather, as they were in the habit of saying.	So they talked about chairs and tables, carpets and kitchens, in a most unromantic, homely, useful manner! A considerable portion of the furniture in the house they were now about to leave belonged to the squire,--or to the house rather, as they were in the habit of saying.	true	937.04	951.88	22.196379
5712_48848_000061_000010	The older and more solid things,--articles of household stuff that stand the wear of half a century,--had been in the Small House when they came to it.	The older and more solid things,--articles of household stuff that stand the wear of half a century,--had been in the Small House when they came to it.	true	952.52	960.64	24.07431
5712_48848_000061_000011	There was, therefore, a question of buying new furniture for a house in Guestwick,--a question not devoid of importance to the possessor of so moderate an income as that owned by Mrs. Dale.	There was, therefore, a question of buying new furniture for a house in Guestwick,--a question not devoid of importance to the possessor of so moderate an income as that owned by mrs Dale.	false	961.28	971.47	22.854013
5712_48848_000061_000012	In the first month or two they were to live in lodgings, and their goods were to be stored in some friendly warehouse.	In the first month or two they were to live in lodgings, and their goods were to be stored in some friendly warehouse.	true	971.93	977.92	24
5712_48848_000061_000013	Under such circumstances would it not be well that Bell's marriage should be so arranged that the lodging question might not be in any degree complicated by her necessities?	Under such circumstances would it not be well that Bell's marriage should be so arranged that the lodging question might not be in any degree complicated by her necessities?	true	978.65	988.39	22
5712_48848_000061_000014	This was the last suggestion made by Dr. Crofts, induced no doubt by the great encouragement he had received.	This was the last suggestion made by dr Crofts, induced no doubt by the great encouragement he had received.	true	988.82	995.29	23.790424
5712_48848_000062_000000	"That would be hardly possible," said Mrs. Dale.	"That would be hardly possible," said mrs Dale.	true	995.99	998.68	23.349808
5712_48848_000062_000001	"It only wants three weeks;--and with the house in such a condition!"	"It only wants three weeks;--and with the house in such a condition!"	true	998.69	1002.52	22.629934
5712_48848_000063_000000	"James is joking," said Bell.	"james is joking," said Bell.	true	1003.07	1005.07	24.432955
5712_48848_000064_000000	"I was not joking at all," said the doctor.	"I was not joking at all," said the doctor.	true	1005.41	1007.86	22.829542
5712_48848_000065_000000	"Why not send for Mr. Boyce, and carry her off at once on a pillion behind you?" said Lily.	"Why not send for mr Boyce, and carry her off at once on a pillion behind you?" said Lily.	true	1009.07	1013.71	18
5712_48848_000065_000001	"It's just the sort of thing for primitive people to do, like you and Bell.	"It's just the sort of thing for primitive people to do, like you and Bell.	true	1013.84	1017.43	21.816854
5712_48848_000065_000002	All the same, Bell, I do wish you could have been married from this house."	All the same, Bell, I do wish you could have been married from this house."	true	1017.68	1021.39	20.801167
5712_48848_000066_000000	"I don't think it will make much difference," said Bell.	"I don't think it will make much difference," said Bell.	true	1022.21	1024.78	25.770334
5712_48848_000067_000000	"Only if you would have waited till summer we would have had such a nice party on the lawn.	"Only if you would have waited till summer we would have had such a nice party on the lawn.	true	1025.45	1029.58	18
5712_48848_000067_000001	It sounds so ugly, being married from lodgings; doesn't it, mamma?"	It sounds so ugly, being married from lodgings; doesn't it, mamma?"	true	1029.74	1033.3	21
5712_48848_000068_000000	"It doesn't sound at all ugly to me," said Bell.	"It doesn't sound at all ugly to me," said Bell.	true	1034	1036.75	19.86263
5712_48848_000069_000000	"I shall always call you Dame Commonplace when you're married," said Lily.	"I shall always call you Dame Commonplace when you're married," said Lily.	true	1037.27	1041.13	21.206816
5712_48848_000070_000000	Then they had tea, and after tea Dr. Crofts got on his horse and rode back to Guestwick.	Then they had tea, and after tea dr Crofts got on his horse and rode back to Guestwick.	true	1042.04	1047.58	23.647364
5712_48848_000071_000000	"Now may I talk about him?" said Lily, as soon as the door was closed behind his back.	"Now may I talk about him?" said Lily, as soon as the door was closed behind his back.	true	1048.31	1052.71	21.88191
5712_48848_000072_000000	"No; you may not."	"No; you may not."	true	1052.87	1054.85	22.032864
5712_48848_000073_000000	"As if I hadn't known it all along!	"As if I hadn't known it all along!	true	1054.85	1056.88	21
5712_48848_000073_000001	And wasn't it hard to bear that you should have scolded me with such pertinacious austerity, and that I wasn't to say a word in answer!"	And wasn't it hard to bear that you should have scolded me with such pertinacious austerity, and that I wasn't to say a word in answer!"	true	1056.89	1063.6	21
5712_48848_000074_000000	"I don't remember the austerity," said Mrs. Dale.	"I don't remember the austerity," said mrs Dale.	true	1064.39	1067.29	23.951109
5712_48848_000075_000000	"Nor yet Lily's silence," said Bell.	"Nor yet Lily's silence," said Bell.	true	1067.6	1070.14	22.00522
5712_48848_000076_000000	"But it's all settled now," said Lily, "and I'm downright happy.	"But it's all settled now," said Lily, "and I'm downright happy.	true	1070.51	1074.22	21.390724
5712_48848_000076_000001	I never felt more satisfaction,--never, Bell!"	I never felt more satisfaction,--never, Bell!"	true	1074.29	1077.49	24.451368
5712_48848_000077_000000	"Nor did I," said her mother; "I may truly say that I thank God for this good thing."	"Nor did I," said her mother; "I may truly say that I thank God for this good thing."	false	1077.98	1092.45	19.979166
