3927_6557_000000_000000	_Friday, February_ 2.--9340.	underscore Friday, February underscore two.-minus nine thousand three hundred forty.	false	0	1.68	18.840273
3927_6557_000017_000003	The worst day we have had during the trip and greatly owing to our own fault.	The worst day we have had during the trip and greatly owing to our own fault.	true	890.73	895.48	21.284334
3927_6557_000017_000004	We started on a wretched surface with light S.W. wind, sail set, and pulling on ski--horrible light, which made everything look fantastic.	We started on a wretched surface with light s w wind, sail set, and pulling on ski-horrible light, which made everything look fantastic.	false	895.76	905.71	21.244074
3927_6557_000017_000005	As we went on light got worse, and suddenly we found ourselves in pressure.	As we went on light got worse, and suddenly we found ourselves in pressure.	false	906.62	910.96	19
3927_6557_000017_000006	Then came the fatal decision to steer east.	Then came the fatal decision to steer east.	true	911.45	914.29	19.859339
3927_6557_000017_000007	We went on for 6 hours, hoping to do a good distance, which in fact I suppose we did, but for the last hour or two we pressed on into a regular trap.	We went on for six hours, hoping to do a good distance, which in fact I suppose we did, but for the last hour or two we pressed on into a regular trap.	true	914.63	925.54	22.059616
3927_6557_000017_000008	Getting on to a good surface we did not reduce our lunch meal, and thought all going well, but half an hour after lunch we got into the worst ice mess I have ever been in.	Getting on to a good surface we did not reduce our lunch meal, and thought all going well, but half an hour after lunch we got into the worst ice mess I have ever been in.	false	925.88	936.31	22.366373
3927_6557_000017_000009	For three hours we plunged on on ski, first thinking we were too much to the right, then too much to the left; meanwhile the disturbance got worse and my spirits received a very rude shock.	For three hours we plunged on on ski, first thinking we were too much to the right, then too much to the left; meanwhile the disturbance got worse and my spirits received a very rude shock.	false	937.13	949.66	23.12226
3927_6557_000017_000010	There were times when it seemed almost impossible to find a way out of the awful turmoil in which we found ourselves.	There were times when it seemed almost impossible to find a way out of the awful turmoil in which we found ourselves.	true	950.24	956.44	19
3927_6557_000017_000011	At length, arguing that there must be a way on our left, we plunged in that direction.	At length, arguing that there must be a way on our left, we plunged in that direction.	false	957.26	962.56	24.217825
3927_6557_000017_000012	It got worse, harder, more icy and crevassed.	It got worse, harder, more icy and crevassed.	true	963.29	966.94	21.488998
3927_6557_000017_000013	We could not manage our ski and pulled on foot, falling into crevasses every minute--most luckily no bad accident.	We could not manage our ski and pulled on foot, falling into crevasses every minute-most luckily no bad accident.	true	967.58	975.76	24.529852
3927_6557_000017_000014	At length we saw a smoother slope towards the land, pushed for it, but knew it was a woefully long way from us.	At length we saw a smoother slope towards the land, pushed for it, but knew it was a woefully long way from us.	true	976.37	983.5	23.58049
3927_6557_000017_000015	The turmoil changed in character, irregular crevassed surface giving way to huge chasms, closely packed and most difficult to cross.	The turmoil changed in character, irregular crevassed surface giving way to huge chasms, closely packed and most difficult to cross.	true	984.23	993.34	23.051947
3927_6557_000017_000016	It was very heavy work, but we had grown desperate.	It was very heavy work, but we had grown desperate.	false	993.86	997.06	22.1594
3927_6557_000017_000017	We won through at 10 P.M. and I write after 12 hours on the march.	We won through at ten p m and I write after twelve hours on the march.	true	998.03	1002.88	25.27252
3927_6557_000017_000018	I _think_ we are on or about the right track now, but we are still a good number of miles from the depot, so we reduced rations to-night.	I underscore think underscore we are on or about the right track now, but we are still a good number of miles from the depot, so we reduced rations to night.	false	1003.52	1011.94	22.017588
3927_6557_000017_000019	We had three pemmican meals left and decided to make them into four.	We had three pemmican meals left and decided to make them into four.	true	1012.4	1016.5	24.755808
3927_6557_000017_000020	To-morrow's lunch must serve for two if we do not make big progress.	To morrow's lunch must serve for two if we do not make big progress.	true	1017.23	1021.24	22.09593
3927_6557_000017_000021	It was a test of our endurance on the march and our fitness with small supper.	It was a test of our endurance on the march and our fitness with small supper.	false	1022.06	1026.31	22.02612
3927_6557_000017_000022	We have come through well.	We have come through well.	true	1026.92	1028.5	21.908037
3927_6557_000017_000023	A good wind has come down the glacier which is clearing the sky and surface.	A good wind has come down the glacier which is clearing the sky and surface.	true	1029.23	1033.18	22
3927_6557_000017_000024	Pray God the wind holds to-morrow.	Pray God the wind holds to morrow.	true	1033.52	1036.24	18.29834
3927_6557_000017_000025	Short sleep to-night and off first thing, I hope.	Short sleep to night and off first thing, I hope.	true	1036.55	1040.76	24.175966
3927_6557_000018_000000	_Monday, February_ 12.--R. 26.	underscore Monday, February underscore twelve.--R. twenty six.	false	1040.76	1044.85	25.67237
3927_6557_000018_000001	In a very critical situation.	In a very critical situation.	true	1046.03	1048.06	25.224606
3927_6557_000018_000002	All went well in the forenoon, and we did a good long march over a fair surface.	All went well in the forenoon, and we did a good long march over a fair surface.	true	1048.19	1052.89	18.572956
3927_6557_000018_000003	Two hours before lunch we were cheered by the sight of our night camp of the 18th December, the day after we made our depot--this showed we were on the right track.	Two hours before lunch we were cheered by the sight of our night camp of the eighteenth of december, the day after we made our depot-this showed we were on the right track.	false	1053.56	1063.36	21.979893
3927_6557_000018_000004	In the afternoon, refreshed by tea, we went forward, confident of covering the remaining distance, but by a fatal chance we kept too far to the left, and then we struck uphill and, tired and despondent, arrived in a horrid maze of crevasses and fissures.	In the afternoon, refreshed by tea, we went forward, confident of covering the remaining distance, but by a fatal chance we kept too far to the left, and then we struck uphill and, tired and despondent, arrived in a horrid maze of crevasses and fissures.	true	1064.24	1081.06	23.34796
3927_6557_000018_000005	Divided councils caused our course to be erratic after this, and finally, at 9 P.M. we landed in the worst place of all.	Divided councils caused our course to be erratic after this, and finally, at nine p m we landed in the worst place of all.	true	1081.49	1089.61	23.280554
3927_6557_000018_000006	After discussion we decided to camp, and here we are, after a very short supper and one meal only remaining in the food bag; the depot doubtful in locality.	After discussion we decided to camp, and here we are, after a very short supper and one meal only remaining in the food bag; the depot doubtful in locality.	true	1090.19	1100.71	20.449697
3927_6557_000018_000007	We must get there to-morrow.	We must get there to morrow.	true	1100.9	1103.05	30.161844
3927_6557_000018_000008	Meanwhile we are cheerful with an effort.	Meanwhile we are cheerful with an effort.	true	1103.33	1106.02	21.554144
3927_6557_000018_000009	It's a tight place, but luckily we've been well fed up to the present.	It's a tight place, but luckily we've been well fed up to the present.	true	1106.63	1110.49	25.938213
3927_6557_000018_000010	Pray God we have fine weather to-morrow.	Pray God we have fine weather to morrow.	true	1111.1	1113.73	20.13632
3927_6557_000019_000000	[At this point the bearings of the mid-glacier depot are given, but need not be quoted.]	[At this point the bearings of the mid glacier depot are given, but need not be quoted.]	true	1114.46	1119.18	23.69602
3927_6557_000020_000000	_Tuesday, February_ 13.--Camp R. 27, beside Cloudmaker.	underscore Tuesday, February underscore thirteen.--Camp r twenty seven, beside Cloudmaker.	false	1119.18	1126.17	23.609262
3927_6557_000020_000001	Temp. -10 deg..	Temp. minus ten d e g..	false	1126.17	1130.97	24.43258
3927_6557_000020_000002	Last night we all slept well in spite of our grave anxieties.	Last night we all slept well in spite of our grave anxieties.	true	1130.97	1134.85	22
3927_6557_000020_000003	For my part these were increased by my visits outside the tent, when I saw the sky gradually closing over and snow beginning to fall.	For my part these were increased by my visits outside the tent, when I saw the sky gradually closing over and snow beginning to fall.	true	1136.12	1144.9	23.996534
3927_6557_000020_000004	By our ordinary time for getting up it was dense all around us.	By our ordinary time for getting up it was dense all around us.	true	1145.03	1148.95	19
3927_6557_000020_000005	We could see nothing, and we could only remain in our sleeping-bags.	We could see nothing, and we could only remain in our sleeping bags.	true	1149.74	1153.36	17.367266
3927_6557_000020_000006	At 8.30 I dimly made out the land of the Cloudmaker.	At eight point three zero I dimly made out the land of the Cloudmaker.	false	1154.12	1157.92	26.40673
3927_6557_000020_000007	At 9 we got up, deciding to have tea, and with one biscuit, no pemmican, so as to leave our scanty remaining meal for eventualities.	At nine we got up, deciding to have tea, and with one biscuit, no pemmican, so as to leave our scanty remaining meal for eventualities.	true	1158.05	1167.43	23.744308
3927_6557_000020_000008	We started marching, and at first had to wind our way through an awful turmoil of broken ice, but in about an hour we hit an old moraine track, brown with dirt.	We started marching, and at first had to wind our way through an awful turmoil of broken ice, but in about an hour we hit an old moraine track, brown with dirt.	false	1167.68	1177.27	21.160032
3927_6557_000020_000009	Here the surface was much smoother and improved rapidly.	Here the surface was much smoother and improved rapidly.	true	1177.79	1181.2	21.656073
3927_6557_000020_000010	The fog still hung over all and we went on for an hour, checking our bearings.	The fog still hung over all and we went on for an hour, checking our bearings.	true	1181.6	1186.84	19.46763
3927_6557_000020_000011	Then the whole place got smoother and we turned outward a little.	Then the whole place got smoother and we turned outward a little.	true	1187.18	1190.74	24.269993
3927_6557_000020_000012	Evans raised our hopes with a shout of depot ahead, but it proved to be a shadow on the ice.	Evans raised our hopes with a shout of depot ahead, but it proved to be a shadow on the ice.	false	1191.41	1196.92	22.358242
3927_6557_000020_000013	Then suddenly Wilson saw the actual depot flag.	Then suddenly Wilson saw the actual depot flag.	true	1196.96	1200.52	19.535347
3927_6557_000020_000014	It was an immense relief, and we were soon in possession of our 3 1/2 days' food.	It was an immense relief, and we were soon in possession of our three and a half days' food.	true	1201.25	1206.7	20.11857
3927_6557_000020_000015	The relief to all is inexpressible; needless to say, we camped and had a meal.	The relief to all is inexpressible; needless to say, we camped and had a meal.	true	1207.13	1213.51	24.853996
3927_6557_000021_000000	Marching in the afternoon, I kept more to the left, and closed the mountain till we fell on the stone moraines.	Marching in the afternoon, I kept more to the left, and closed the mountain till we fell on the stone moraines.	true	1213.97	1220.44	23.133963
3927_6557_000021_000001	Here Wilson detached himself and made a collection, whilst we pulled the sledge on.	Here Wilson detached himself and made a collection, whilst we pulled the sledge on.	true	1221.26	1226.14	20.931671
3927_6557_000021_000002	We camped late, abreast the lower end of the mountain, and had nearly our usual satisfying supper.	We camped late, abreast the lower end of the mountain, and had nearly our usual satisfying supper.	true	1226.84	1232.89	21.194683
3927_6557_000021_000003	Yesterday was the worst experience of the trip and gave a horrid feeling of insecurity.	Yesterday was the worst experience of the trip and gave a horrid feeling of insecurity.	true	1233.14	1238.59	21.269224
3927_6557_000021_000004	Now we are right up, we must march.	Now we are right up, we must march.	true	1239.53	1242.4	32.430714
3927_6557_000021_000005	In future food must be worked so that we do not run so short if the weather fails us.	In future food must be worked so that we do not run so short if the weather fails us.	true	1243.55	1248.76	22
3927_6557_000021_000006	We mustn't get into a hole like this again.	We mustn't get into a hole like this again.	true	1248.89	1251.97	23.76647
3927_6557_000021_000007	Greatly relieved to find that both the other parties got through safely.	Greatly relieved to find that both the other parties got through safely.	false	1252.07	1255.78	18.938808
3927_6557_000021_000008	Evans seems to have got mixed up with pressures like ourselves.	Evans seems to have got mixed up with pressures like ourselves.	true	1256.24	1259.92	23.105743
3927_6557_000021_000009	It promises to be a very fine day to-morrow.	It promises to be a very fine day to morrow.	true	1260.53	1263.67	21.025068
3927_6557_000021_000010	The valley is gradually clearing.	The valley is gradually clearing.	true	1263.71	1265.71	24.736984
3927_6557_000021_000011	Bowers has had a very bad attack of snow blindness, and Wilson another almost as bad.	Bowers has had a very bad attack of snow blindness, and Wilson another almost as bad.	true	1266.26	1272.16	20.968987
3927_6557_000021_000012	Evans has no power to assist with camping work.	Evans has no power to assist with camping work.	true	1272.5	1275.72	22.002117
3927_6557_000022_000000	_Wednesday, February_ 14.--Lunch Temp.	underscore Wednesday, February underscore fourteen.--Lunch Temp.	false	1275.72	1281.21	24.441082
3927_6557_000022_000001	0 deg.; Supper Temp.	zero d e g.; Supper Temp.	false	1281.21	1284.24	21.545221
3927_6557_000022_000002	-1 deg..	minus one d e g..	false	1284.24	1287.27	20.035994
3927_6557_000022_000003	A fine day with wind on and off down the glacier, and we have done a fairly good march.	A fine day with wind on and off down the glacier, and we have done a fairly good march.	true	1287.27	1292.92	19
3927_6557_000022_000004	We started a little late and pulled on down the moraine.	We started a little late and pulled on down the moraine.	true	1293.38	1297.3	20.776714
3927_6557_000022_000005	At first I thought of going right, but soon, luckily, changed my mind and decided to follow the curving lines of the moraines.	At first I thought of going right, but soon, luckily, changed my mind and decided to follow the curving lines of the moraines.	true	1297.88	1306.12	20.931862
3927_6557_000022_000006	This course has brought us well out on the glacier.	This course has brought us well out on the glacier.	true	1306.37	1309.33	22.615526
3927_6557_000022_000007	Started on crampons; one hour after, hoisted sail; the combined efforts produced only slow speed, partly due to the sandy snowdrifts similar to those on summit, partly to our torn sledge runners.	Started on crampons; one hour after, hoisted sail; the combined efforts produced only slow speed, partly due to the sandy snowdrifts similar to those on summit, partly to our torn sledge runners.	false	1310.36	1326.88	25.26601
3927_6557_000022_000008	At lunch these were scraped and sand-papered.	At lunch these were scraped and sand papered.	true	1327.73	1330.42	29
3927_6557_000022_000009	After lunch we got on snow, with ice only occasionally showing through.	After lunch we got on snow, with ice only occasionally showing through.	true	1330.7	1335.73	23.174597
3927_6557_000022_000010	A poor start, but the gradient and wind improving, we did 6 1/2 miles before night camp.	A poor start, but the gradient and wind improving, we did six and a half miles before night camp.	true	1336.07	1343.26	23.430252
3927_6557_000023_000000	There is no getting away from the fact that we are not going strong.	There is no getting away from the fact that we are not going strong.	true	1343.6	1347.34	22
3927_6557_000023_000001	Probably none of us: Wilson's leg still troubles him and he doesn't like to trust himself on ski; but the worst case is Evans, who is giving us serious anxiety.	Probably none of us: Wilson's leg still troubles him and he doesn't like to trust himself on ski; but the worst case is Evans, who is giving us serious anxiety.	true	1347.59	1359.52	20.410158
3927_6557_000023_000002	This morning he suddenly disclosed a huge blister on his foot.	This morning he suddenly disclosed a huge blister on his foot.	false	1360.04	1363.84	22.065619
3927_6557_000023_000003	It delayed us on the march, when he had to have his crampon readjusted.	It delayed us on the march, when he had to have his crampon readjusted.	true	1364.15	1368.25	22
3927_6557_000023_000004	Sometimes I fear he is going from bad to worse, but I trust he will pick up again when we come to steady work on ski like this afternoon.	Sometimes I fear he is going from bad to worse, but I trust he will pick up again when we come to steady work on ski like this afternoon.	true	1368.92	1378.07	23.640284
3927_6557_000023_000005	He is hungry and so is Wilson.	He is hungry and so is Wilson.	true	1378.07	1380.61	20.003454
3927_6557_000023_000006	We can't risk opening out our food again, and as cook at present I am serving something under full allowance.	We can't risk opening out our food again, and as cook at present I am serving something under full allowance.	true	1380.95	1388.17	26.040352
3927_6557_000023_000007	We are inclined to get slack and slow with our camping arrangements, and small delays increase.	We are inclined to get slack and slow with our camping arrangements, and small delays increase.	true	1389.02	1395.31	23.045237
3927_6557_000023_000008	I have talked of the matter to-night and hope for improvement.	I have talked of the matter to night and hope for improvement.	false	1396.34	1399.75	30
3927_6557_000023_000009	We cannot do distance without the ponies.	We cannot do distance without the ponies.	false	1400.42	1403.32	25.105541
3927_6557_000023_000010	The next depot [43] some 30 miles away and nearly 3 days' food in hand.	The next depot [forty three] some thirty miles away and nearly three days' food in hand.	false	1403.99	1414.62	19.80061
3927_6557_000024_000000	_Thursday, February_ 15.--R. 29.	underscore Thursday, February underscore fifteen.--R. twenty nine.	false	1414.62	1420.21	22.126707
3927_6557_000024_000001	Lunch Temp.	Lunch Temp.	true	1420.61	1421.67	30.41644
3927_6557_000024_000002	-10 deg.; Supper Temp.	minus ten d e g.; Supper Temp.	false	1421.67	1424.82	24.164406
3927_6557_000024_000003	-4 deg.. 13.5 miles.	minus four d e g.. thirteen point five miles.	false	1424.82	1429.18	22.651974
3927_6557_000024_000004	Again we are running short of provision.	Again we are running short of provision.	true	1430.75	1433.47	20
3927_6557_000024_000005	We don't know our distance from the depot, but imagine about 20 miles.	We don't know our distance from the depot, but imagine about twenty miles.	true	1434.05	1438.06	21
3927_6557_000024_000006	Heavy march--did 13 3/4 (geo.).	Heavy march-did thirteen and three quarters (geo.).	false	1439.27	1444.89	22.819613
3927_6557_000024_000007	We are pulling for food and not very strong evidently.	We are pulling for food and not very strong evidently.	true	1444.89	1448.56	23.61338
3927_6557_000024_000008	In the afternoon it was overcast; land blotted out for a considerable interval.	In the afternoon it was overcast; land blotted out for a considerable interval.	true	1449.65	1454.92	22.013645
3927_6557_000024_000009	We have reduced food, also sleep; feeling rather done.	We have reduced food, also sleep; feeling rather done.	true	1456.01	1460.47	20.824486
3927_6557_000024_000010	Trust 1 1/2 days or 2 at most will see us at depot.	Trust one and a half days or two at most will see us at depot.	false	1461.74	1466.22	25.523716
3927_6557_000025_000000	_Friday, February_ 16.--12.5 m.	underscore Friday, February underscore sixteen.-minus twelve point five meters.	false	1466.22	1473.54	20.061522
3927_6557_000025_000001	Lunch Temp.-6.1 deg.; Supper Temp.	Lunch Temp.minus six point one d e g.; Supper Temp.	false	1473.54	1478.55	23.749641
3927_6557_000025_000002	-7 deg..	minus seven d e g..	false	1478.55	1480.96	20.136145
3927_6557_000025_000003	A rather trying position.	A rather trying position.	true	1480.96	1482.88	24.679543
3927_6557_000025_000004	Evans has nearly broken down in brain, we think.	Evans has nearly broken down in brain, we think.	true	1483.58	1486.66	21.758656
3927_6557_000025_000005	He is absolutely changed from his normal self-reliant self.	He is absolutely changed from his normal self reliant self.	true	1487.09	1491.16	18.113535
3927_6557_000025_000006	This morning and this afternoon he stopped the march on some trivial excuse.	This morning and this afternoon he stopped the march on some trivial excuse.	false	1491.8	1496.05	20
3927_6557_000025_000007	We are on short rations with not very short food; spin out till to-morrow night.	We are on short rations with not very short food; spin out till to morrow night.	true	1496.27	1502.38	21.870441
3927_6557_000025_000008	We cannot be more than 10 or 12 miles from the depot, but the weather is all against us.	We cannot be more than ten or twelve miles from the depot, but the weather is all against us.	true	1502.84	1508.62	20.735325
3927_6557_000025_000009	After lunch we were enveloped in a snow sheet, land just looming.	After lunch we were enveloped in a snow sheet, land just looming.	true	1509.02	1513.54	22.384607
3927_6557_000025_000010	Memory should hold the events of a very troublesome march with more troubles ahead.	Memory should hold the events of a very troublesome march with more troubles ahead.	true	1514.24	1519.03	20.881155
3927_6557_000025_000011	Perhaps all will be well if we can get to our depot to-morrow fairly early, but it is anxious work with the sick man.	Perhaps all will be well if we can get to our depot to morrow fairly early, but it is anxious work with the sick man.	false	1519.28	1526.29	21.146513
3927_6557_000025_000012	But it's no use meeting troubles half way, and our sleep is all too short to write more.	But it's no use meeting troubles half way, and our sleep is all too short to write more.	true	1526.81	1531.56	19
3927_6557_000026_000000	_Saturday, February_ 17.--A very terrible day.	underscore Saturday, February underscore seventeen.--A very terrible day.	false	1531.56	1537.51	20.353018
3927_6557_000026_000001	Evans looked a little better after a good sleep, and declared, as he always did, that he was quite well.	Evans looked a little better after a good sleep, and declared, as he always did, that he was quite well.	true	1538.42	1544.02	19
3927_6557_000026_000002	He started in his place on the traces, but half an hour later worked his ski shoes adrift, and had to leave the sledge.	He started in his place on the traces, but half an hour later worked his ski shoes adrift, and had to leave the sledge.	false	1545.23	1551.88	21
3927_6557_000026_000003	The surface was awful, the soft recently fallen snow clogging the ski and runners at every step, the sledge groaning, the sky overcast, and the land hazy.	The surface was awful, the soft recently fallen snow clogging the ski and runners at every step, the sledge groaning, the sky overcast, and the land hazy.	true	1552.25	1562.65	23.558744
3927_6557_000026_000004	We stopped after about one hour, and Evans came up again, but very slowly.	We stopped after about one hour, and Evans came up again, but very slowly.	false	1563.32	1567.63	22.984262
3927_6557_000026_000005	Half an hour later he dropped out again on the same plea.	Half an hour later he dropped out again on the same plea.	true	1568.51	1571.68	22
3927_6557_000026_000006	He asked Bowers to lend him a piece of string.	He asked Bowers to lend him a piece of string.	true	1572.11	1574.68	22.59578
3927_6557_000026_000007	I cautioned him to come on as quickly as he could, and he answered cheerfully as I thought.	I cautioned him to come on as quickly as he could, and he answered cheerfully as I thought.	false	1575.23	1580.17	22.166056
3927_6557_000026_000008	We had to push on, and the remainder of us were forced to pull very hard, sweating heavily.	We had to push on, and the remainder of us were forced to pull very hard, sweating heavily.	true	1580.51	1585.51	21
3927_6557_000026_000009	Abreast the Monument Rock we stopped, and seeing Evans a long way astern, I camped for lunch.	Abreast the Monument Rock we stopped, and seeing Evans a long way astern, I camped for lunch.	true	1586.09	1591.75	21
3927_6557_000026_000010	There was no alarm at first, and we prepared tea and our own meal, consuming the latter.	There was no alarm at first, and we prepared tea and our own meal, consuming the latter.	false	1592.24	1597.18	21.983057
3927_6557_000026_000011	After lunch, and Evans still not appearing, we looked out, to see him still afar off.	After lunch, and Evans still not appearing, we looked out, to see him still afar off.	false	1598	1602.64	24.778006
3927_6557_000026_000012	By this time we were alarmed, and all four started back on ski.	By this time we were alarmed, and all four started back on ski.	true	1602.83	1606.99	22.22161
3927_6557_000026_000013	I was first to reach the poor man and shocked at his appearance; he was on his knees with clothing disarranged, hands uncovered and frostbitten, and a wild look in his eyes.	I was first to reach the poor man and shocked at his appearance; he was on his knees with clothing disarranged, hands uncovered and frostbitten, and a wild look in his eyes.	false	1607.42	1617.52	21.44776
3927_6557_000026_000014	Asked what was the matter, he replied with a slow speech that he didn't know, but thought he must have fainted.	Asked what was the matter, he replied with a slow speech that he didn't know, but thought he must have fainted.	true	1617.92	1624.18	21.492363
3927_6557_000026_000015	We got him on his feet, but after two or three steps he sank down again.	We got him on his feet, but after two or three steps he sank down again.	true	1624.46	1628.65	21.338486
3927_6557_000026_000016	He showed every sign of complete collapse.	He showed every sign of complete collapse.	true	1628.69	1631.11	21.321299
3927_6557_000026_000017	Wilson, Bowers, and I went back for the sledge, whilst Oates remained with him.	Wilson, Bowers, and I went back for the sledge, whilst Oates remained with him.	true	1632.11	1636.33	22.072016
3927_6557_000026_000018	When we returned he was practically unconscious, and when we got him into the tent quite comatose.	When we returned he was practically unconscious, and when we got him into the tent quite comatose.	true	1636.46	1642.18	22.305153
3927_6557_000026_000019	He died quietly at 12.30 A.M.	He died quietly at twelve thirty a m	true	1642.76	1645.6	23.50718
3927_6557_000026_000020	On discussing the symptoms we think he began to get weaker just before we reached the Pole, and that his downward path was accelerated first by the shock of his frostbitten fingers, and later by falls during rough travelling on the glacier, further by his loss of all confidence in himself.	On discussing the symptoms we think he began to get weaker just before we reached the Pole, and that his downward path was accelerated first by the shock of his frostbitten fingers, and later by falls during rough travelling on the glacier, further by his loss of all confidence in himself.	true	1646.36	1662.27	22.516891
3927_6557_000026_000021	Wilson thinks it certain he must have injured his brain by a fall.	Wilson thinks it certain he must have injured his brain by a fall.	false	1662.27	1665.82	19.01612
3927_6557_000026_000022	It is a terrible thing to lose a companion in this way, but calm reflection shows that there could not have been a better ending to the terrible anxieties of the past week.	It is a terrible thing to lose a companion in this way, but calm reflection shows that there could not have been a better ending to the terrible anxieties of the past week.	true	1666.19	1674.94	21.060904
3927_6557_000026_000023	Discussion of the situation at lunch yesterday shows us what a desperate pass we were in with a sick man on our hands at such a distance from home.	Discussion of the situation at lunch yesterday shows us what a desperate pass we were in with a sick man on our hands at such a distance from home.	false	1675.13	1696.59	21.979462
