3638_758_000000_000000	"My brother did not expect this in the least," muttered Alyosha.	"My brother did not expect this in the least," muttered Alyosha.	false	0	4.95	26.559254
3638_758_000046_000001	Had we better come back here to-night? He'll be drunk, you know."	Had we better come back here to night? He'll be drunk, you know."	true	843.86	847.12	27.09796
3638_758_000047_000000	"Perhaps he will.	"Perhaps he will.	true	847.58	848.71	31.13909
3638_758_000047_000001	Let us come together, you and I, that will be enough, to spend an hour with them, with the mother and Nina.	Let us come together, you and I, that will be enough, to spend an hour with them, with the mother and Nina.	true	848.84	854.49	21.585325
3638_758_000047_000002	If we all come together we shall remind them of everything again," Alyosha suggested.	If we all come together we shall remind them of everything again," Alyosha suggested.	true	854.49	859.09	22.140678
3638_758_000048_000000	"The landlady is laying the table for them now--there'll be a funeral dinner or something, the priest is coming; shall we go back to it, Karamazov?"	"The landlady is laying the table for them now-there'll be a funeral dinner or something, the priest is coming; shall we go back to it, Karamazov?"	true	859.94	867.1	24.186533
3638_758_000049_000000	"Of course," said Alyosha.	"Of course," said Alyosha.	true	867.86	869.98	22.319761
3638_758_000050_000000	"It's all so strange, Karamazov, such sorrow and then pancakes after it, it all seems so unnatural in our religion."	"It's all so strange, Karamazov, such sorrow and then pancakes after it, it all seems so unnatural in our religion."	false	870.41	877.36	22
3638_758_000051_000000	"They are going to have salmon, too," the boy who had discovered about Troy observed in a loud voice.	"They are going to have salmon, too," the boy who had discovered about Troy observed in a loud voice.	true	878	883.84	22.698458
3638_758_000052_000000	"I beg you most earnestly, Kartashov, not to interrupt again with your idiotic remarks, especially when one is not talking to you and doesn't care to know whether you exist or not!" Kolya snapped out irritably.	"I beg you most earnestly, Kartashov, not to interrupt again with your idiotic remarks, especially when one is not talking to you and doesn't care to know whether you exist or not!" Kolya snapped out irritably.	true	884.33	895.54	24.8574
3638_758_000052_000001	The boy flushed crimson but did not dare to reply.	The boy flushed crimson but did not dare to reply.	true	895.88	898.59	22.651157
3638_758_000053_000000	Meantime they were strolling slowly along the path and suddenly Smurov exclaimed:	Meantime they were strolling slowly along the path and suddenly Smurov exclaimed:	false	898.59	905.02	20.472363
3638_758_000054_000000	"There's Ilusha's stone, under which they wanted to bury him."	"There's Ilusha's stone, under which they wanted to bury him."	true	905.24	908.83	22.074612
3638_758_000055_000000	They all stood still by the big stone.	They all stood still by the big stone.	true	909.41	911.77	23.083069
3638_758_000055_000001	Alyosha looked and the whole picture of what Snegiryov had described to him that day, how Ilusha, weeping and hugging his father, had cried, "Father, father, how he insulted you," rose at once before his imagination.	Alyosha looked and the whole picture of what Snegiryov had described to him that day, how Ilusha, weeping and hugging his father, had cried, "Father, father, how he insulted you," rose at once before his imagination.	true	912.17	925.27	21.819214
3638_758_000056_000000	A sudden impulse seemed to come into his soul.	A sudden impulse seemed to come into his soul.	true	925.79	928.63	21.544199
3638_758_000056_000001	With a serious and earnest expression he looked from one to another of the bright, pleasant faces of Ilusha's schoolfellows, and suddenly said to them:	With a serious and earnest expression he looked from one to another of the bright, pleasant faces of Ilusha's schoolfellows, and suddenly said to them:	true	929.03	938.23	21.10138
3638_758_000057_000000	"Boys, I should like to say one word to you, here at this place."	"Boys, I should like to say one word to you, here at this place."	true	938.42	941.95	23.721144
3638_758_000058_000000	The boys stood round him and at once bent attentive and expectant eyes upon him.	The boys stood round him and at once bent attentive and expectant eyes upon him.	true	942.89	947.89	22.208538
3638_758_000059_000000	"Boys, we shall soon part.	"Boys, we shall soon part.	true	948.08	950.2	21.865644
3638_758_000059_000001	I shall be for some time with my two brothers, of whom one is going to Siberia and the other is lying at death's door. But soon I shall leave this town, perhaps for a long time, so we shall part.	I shall be for some time with my two brothers, of whom one is going to Siberia and the other is lying at death's door. But soon I shall leave this town, perhaps for a long time, so we shall part.	true	950.39	961.87	22.360302
3638_758_000059_000002	Let us make a compact here, at Ilusha's stone, that we will never forget Ilusha and one another.	Let us make a compact here, at Ilusha's stone, that we will never forget Ilusha and one another.	false	962.3	968.2	22.167685
3638_758_000059_000003	And whatever happens to us later in life, if we don't meet for twenty years afterwards, let us always remember how we buried the poor boy at whom we once threw stones, do you remember, by the bridge?	And whatever happens to us later in life, if we don't meet for twenty years afterwards, let us always remember how we buried the poor boy at whom we once threw stones, do you remember, by the bridge?	true	968.48	980.32	22.486431
3638_758_000059_000004	and afterwards we all grew so fond of him.	and afterwards we all grew so fond of him.	true	980.87	983.4	26.543293
3638_758_000059_000005	He was a fine boy, a kind-hearted, brave boy, he felt for his father's honor and resented the cruel insult to him and stood up for him.	He was a fine boy, a kind hearted, brave boy, he felt for his father's honor and resented the cruel insult to him and stood up for him.	true	983.4	991.9	22.839617
3638_758_000059_000006	And so in the first place, we will remember him, boys, all our lives.	And so in the first place, we will remember him, boys, all our lives.	true	992.3	996.13	21
3638_758_000059_000007	And even if we are occupied with most important things, if we attain to honor or fall into great misfortune--still let us remember how good it was once here, when we were all together, united by a good and kind feeling which made us, for the time we were loving that poor boy, better perhaps than we are.	And even if we are occupied with most important things, if we attain to honor or fall into great misfortune-still let us remember how good it was once here, when we were all together, united by a good and kind feeling which made us, for the time we were loving that poor boy, better perhaps than we are.	true	996.62	1015.99	25.099642
3638_758_000059_000008	My little doves--let me call you so, for you are very like them, those pretty blue birds, at this minute as I look at your good dear faces.	My little doves-let me call you so, for you are very like them, those pretty blue birds, at this minute as I look at your good dear faces.	true	1016.39	1024.3	24.296553
3638_758_000059_000009	My dear children, perhaps you won't understand what I am saying to you, because I often speak very unintelligibly, but you'll remember it all the same and will agree with my words some time.	My dear children, perhaps you won't understand what I am saying to you, because I often speak very unintelligibly, but you'll remember it all the same and will agree with my words some time.	false	1024.7	1035.09	23.205801
3638_758_000059_000010	You must know that there is nothing higher and stronger and more wholesome and good for life in the future than some good memory, especially a memory of childhood, of home.	You must know that there is nothing higher and stronger and more wholesome and good for life in the future than some good memory, especially a memory of childhood, of home.	false	1035.09	1046.11	22.16519
3638_758_000059_000011	People talk to you a great deal about your education, but some good, sacred memory, preserved from childhood, is perhaps the best education.	People talk to you a great deal about your education, but some good, sacred memory, preserved from childhood, is perhaps the best education.	true	1046.42	1055.38	26.090578
3638_758_000059_000012	If a man carries many such memories with him into life, he is safe to the end of his days, and if one has only one good memory left in one's heart, even that may sometime be the means of saving us.	If a man carries many such memories with him into life, he is safe to the end of his days, and if one has only one good memory left in one's heart, even that may sometime be the means of saving us.	true	1055.42	1067.38	21.610622
3638_758_000059_000013	Perhaps we may even grow wicked later on, may be unable to refrain from a bad action, may laugh at men's tears and at those people who say as Kolya did just now, 'I want to suffer for all men,' and may even jeer spitefully at such people.	Perhaps we may even grow wicked later on, may be unable to refrain from a bad action, may laugh at men's tears and at those people who say as Kolya did just now, 'I want to suffer for all men,' and may even jeer spitefully at such people.	true	1067.9	1082.47	23.809456
3638_758_000059_000014	But however bad we may become--which God forbid--yet, when we recall how we buried Ilusha, how we loved him in his last days, and how we have been talking like friends all together, at this stone, the cruelest and most mocking of us--if we do become so--will not dare to laugh inwardly at having been kind and good at this moment!	But however bad we may become-which God forbid-yet, when we recall how we buried Ilusha, how we loved him in his last days, and how we have been talking like friends all together, at this stone, the cruelest and most mocking of us-if we do become so-will not dare to laugh inwardly at having been kind and good at this moment!	false	1082.87	1102.75	23.800415
3638_758_000059_000015	What's more, perhaps, that one memory may keep him from great evil and he will reflect and say, 'Yes, I was good and brave and honest then!' Let him laugh to himself, that's no matter, a man often laughs at what's good and kind.	What's more, perhaps, that one memory may keep him from great evil and he will reflect and say, 'Yes, I was good and brave and honest then!' Let him laugh to himself, that's no matter, a man often laughs at what's good and kind.	true	1103.24	1117.18	23.244715
3638_758_000059_000016	That's only from thoughtlessness.	That's only from thoughtlessness.	true	1117.22	1118.89	23.162756
3638_758_000059_000017	But I assure you, boys, that as he laughs he will say at once in his heart, 'No, I do wrong to laugh, for that's not a thing to laugh at.' "	But I assure you, boys, that as he laughs he will say at once in his heart, 'No, I do wrong to laugh, for that's not a thing to laugh at.' "	true	1118.96	1126.27	23.562862
3638_758_000060_000000	"That will be so, I understand you, Karamazov!" cried Kolya, with flashing eyes.	"That will be so, I understand you, Karamazov!" cried Kolya, with flashing eyes.	true	1126.85	1131.55	22.610144
3638_758_000061_000000	The boys were excited and they, too, wanted to say something, but they restrained themselves, looking with intentness and emotion at the speaker.	The boys were excited and they, too, wanted to say something, but they restrained themselves, looking with intentness and emotion at the speaker.	true	1131.8	1139.02	23.85604
3638_758_000062_000000	"I say this in case we become bad," Alyosha went on, "but there's no reason why we should become bad, is there, boys?	"I say this in case we become bad," Alyosha went on, "but there's no reason why we should become bad, is there, boys?	true	1139.75	1145.95	20
3638_758_000062_000001	Let us be, first and above all, kind, then honest and then let us never forget each other!	Let us be, first and above all, kind, then honest and then let us never forget each other!	true	1145.95	1151.27	23.166235
3638_758_000062_000002	I say that again.	I say that again.	true	1151.27	1152.19	23.3704
3638_758_000062_000003	I give you my word for my part that I'll never forget one of you.	I give you my word for my part that I'll never forget one of you.	true	1152.19	1155.4	25.678026
3638_758_000062_000004	Every face looking at me now I shall remember even for thirty years.	Every face looking at me now I shall remember even for thirty years.	true	1155.62	1159.3	21.350693
3638_758_000062_000005	Just now Kolya said to Kartashov that we did not care to know whether he exists or not.	Just now Kolya said to Kartashov that we did not care to know whether he exists or not.	true	1159.7	1164.43	22
3638_758_000062_000006	But I cannot forget that Kartashov exists and that he is not blushing now as he did when he discovered the founders of Troy, but is looking at me with his jolly, kind, dear little eyes.	But I cannot forget that Kartashov exists and that he is not blushing now as he did when he discovered the founders of Troy, but is looking at me with his jolly, kind, dear little eyes.	true	1164.62	1174.66	23
3638_758_000062_000007	Boys, my dear boys, let us all be generous and brave like Ilusha, clever, brave and generous like Kolya (though he will be ever so much cleverer when he is grown up), and let us all be as modest, as clever and sweet as Kartashov.	Boys, my dear boys, let us all be generous and brave like Ilusha, clever, brave and generous like Kolya (though he will be ever so much cleverer when he is grown up), and let us all be as modest, as clever and sweet as Kartashov.	false	1174.91	1189.63	23.15189
3638_758_000062_000008	But why am I talking about those two?	But why am I talking about those two?	true	1189.79	1191.79	24.644333
3638_758_000062_000009	You are all dear to me, boys, from this day forth, I have a place in my heart for you all, and I beg you to keep a place in your hearts for me!	You are all dear to me, boys, from this day forth, I have a place in my heart for you all, and I beg you to keep a place in your hearts for me!	true	1191.89	1199.23	25.610857
3638_758_000062_000010	Well, and who has united us in this kind, good feeling which we shall remember and intend to remember all our lives?	Well, and who has united us in this kind, good feeling which we shall remember and intend to remember all our lives?	true	1199.54	1205.2	21.014519
3638_758_000062_000011	Who, if not Ilusha, the good boy, the dear boy, precious to us for ever!	Who, if not Ilusha, the good boy, the dear boy, precious to us for ever!	false	1205.3	1209.82	22.839329
3638_758_000062_000012	Let us never forget him.	Let us never forget him.	true	1209.89	1211.38	22.929789
3638_758_000062_000013	May his memory live for ever in our hearts from this time forth!"	May his memory live for ever in our hearts from this time forth!"	true	1211.38	1215.04	23.037222
3638_758_000063_000000	"Yes, yes, for ever, for ever!" the boys cried in their ringing voices, with softened faces.	"Yes, yes, for ever, for ever!" the boys cried in their ringing voices, with softened faces.	true	1215.68	1222.03	25.446672
3638_758_000064_000000	"Let us remember his face and his clothes and his poor little boots, his coffin and his unhappy, sinful father, and how boldly he stood up for him alone against the whole school."	"Let us remember his face and his clothes and his poor little boots, his coffin and his unhappy, sinful father, and how boldly he stood up for him alone against the whole school."	true	1222.58	1232.29	23.102997
3638_758_000065_000000	"We will remember, we will remember," cried the boys.	"We will remember, we will remember," cried the boys.	true	1232.93	1235.87	19.99923
3638_758_000065_000001	"He was brave, he was good!"	"He was brave, he was good!"	true	1235.87	1238.08	22.983303
3638_758_000066_000000	"Ah, how I loved him!" exclaimed Kolya.	"Ah, how I loved him!" exclaimed Kolya.	true	1238.57	1241.97	20.461226
3638_758_000067_000000	"Ah, children, ah, dear friends, don't be afraid of life!	"Ah, children, ah, dear friends, don't be afraid of life!	false	1241.97	1246.34	25.405071
3638_758_000067_000001	How good life is when one does something good and just!"	How good life is when one does something good and just!"	true	1246.34	1249.39	22.978773
3638_758_000068_000000	"Yes, yes," the boys repeated enthusiastically.	"Yes, yes," the boys repeated enthusiastically.	true	1249.73	1253.02	23.211502
3638_758_000069_000000	"Karamazov, we love you!" a voice, probably Kartashov's, cried impulsively.	"Karamazov, we love you!" a voice, probably Kartashov's, cried impulsively.	true	1253.72	1259.08	25.447296
3638_758_000070_000000	"We love you, we love you!" they all caught it up.	"We love you, we love you!" they all caught it up.	true	1259.69	1262.89	29.745483
3638_758_000070_000001	There were tears in the eyes of many of them.	There were tears in the eyes of many of them.	true	1262.89	1265.2	24.21533
3638_758_000071_000000	"Hurrah for Karamazov!" Kolya shouted ecstatically.	"Hurrah for Karamazov!" Kolya shouted ecstatically.	true	1265.72	1269.34	25.968569
3638_758_000072_000000	"And may the dead boy's memory live for ever!" Alyosha added again with feeling.	"And may the dead boy's memory live for ever!" Alyosha added again with feeling.	true	1269.62	1274.62	23.889694
3638_758_000073_000000	"For ever!" the boys chimed in again.	"For ever!" the boys chimed in again.	true	1274.96	1277.5	25.08954
3638_758_000074_000000	"Karamazov," cried Kolya, "can it be true what's taught us in religion, that we shall all rise again from the dead and shall live and see each other again, all, Ilusha too?"	"Karamazov," cried Kolya, "can it be true what's taught us in religion, that we shall all rise again from the dead and shall live and see each other again, all, Ilusha too?"	true	1278.11	1287.7	23.406599
3638_758_000075_000000	"Certainly we shall all rise again, certainly we shall see each other and shall tell each other with joy and gladness all that has happened!" Alyosha answered, half laughing, half enthusiastic.	"Certainly we shall all rise again, certainly we shall see each other and shall tell each other with joy and gladness all that has happened!" Alyosha answered, half laughing, half enthusiastic.	true	1288.4	1298.43	23.901117
3638_758_000076_000000	"Ah, how splendid it will be!" broke from Kolya.	"Ah, how splendid it will be!" broke from Kolya.	false	1298.43	1302.61	22.435165
3638_758_000077_000000	"Well, now we will finish talking and go to his funeral dinner.	"Well, now we will finish talking and go to his funeral dinner.	true	1303.37	1306.99	20.830202
3638_758_000077_000001	Don't be put out at our eating pancakes--it's a very old custom and there's something nice in that!" laughed Alyosha.	Don't be put out at our eating pancakes-it's a very old custom and there's something nice in that!" laughed Alyosha.	true	1307	1313.51	23.553226
3638_758_000077_000002	"Well, let us go!	"Well, let us go!	true	1313.51	1314.82	21.211288
3638_758_000077_000003	And now we go hand in hand."	And now we go hand in hand."	true	1315.01	1316.74	21
3638_758_000078_000000	"And always so, all our lives hand in hand!	"And always so, all our lives hand in hand!	false	1316.74	1320.79	23.58073
3638_758_000078_000001	Hurrah for Karamazov!" Kolya cried once more rapturously, and once more the boys took up his exclamation: "Hurrah for Karamazov!"	Hurrah for Karamazov!" Kolya cried once more rapturously, and once more the boys took up his exclamation: "Hurrah for Karamazov!"	true	1320.8	1329.81	25.378986
3638_758_000079_000000	THE END	THE END	false	1329.81	1329.9	-20
3638_758_000080_000000	FOOTNOTES	FOOTNOTES	false	1329.9	1329.93	-20
3638_758_000081_000000	1 In Russian, "silen."	one In Russian, "silen."	false	1329.93	1330.11	-20
3638_758_000082_000000	2 A proverbial expression in Russia.	two A proverbial expression in Russia.	false	1330.11	1330.41	-20
3638_758_000083_000000	3 Grushenka.	three Grushenka.	false	1330.41	1330.5	-20
3638_758_000084_000000	4 i.e. setter dog.	four i e setter dog.	false	1330.5	1330.74	-20
3638_758_000085_000000	5 Probably the public event was the Decabrist plot against the Tsar, of December 1825, in which the most distinguished men in Russia were concerned.--TRANSLATOR'S NOTE.	five Probably the public event was the Decabrist plot against the Tsar, of december eighteen twenty five, in which the most distinguished men in Russia were concerned.--TRANSLATOR'S NOTE.	false	1330.74	1340.1	20.81508
