1054_143005_000000_000000	And it came to pass that once he went out and did not come back.	And it came to pass that once he went out and did not come back.	false	0	9.09	19.642073
1054_143005_000061_000004	"The world," said Saunders, "goes the same as usual, confoundedly slow.	"The world," said Saunders, "goes the same as usual, confoundedly slow.	true	947	951.55	22.547144
1054_143005_000061_000005	The dress togs are accounted for by an invitation from Captain Lockwood to bridge."	The dress togs are accounted for by an invitation from Captain Lockwood to bridge."	true	951.95	956.65	22.045221
1054_143005_000062_000000	"How are you getting there?"	"How are you getting there?"	true	957.65	958.9	24.187437
1054_143005_000063_000000	"I've told your coachman to drive me in your carriage.	"I've told your coachman to drive me in your carriage.	true	958.91	962.02	24
1054_143005_000063_000001	Any objection?"	Any objection?"	true	962.12	963.13	21.426708
1054_143005_000064_000000	"Oh, dear me, no! We've had all things in common for far too many years for me to raise objections at this hour of the day."	"Oh, dear me, no! We've had all things in common for far too many years for me to raise objections at this hour of the day."	true	963.71	971.56	21.96273
1054_143005_000065_000000	"You'll find your correspondence in the library," went on Saunders. "Most of it I've seen to.	"You'll find your correspondence in the library," went on Saunders. "Most of it I've seen to.	true	972.11	977.41	22.056883
1054_143005_000065_000001	There are a few private letters I haven't opened.	There are a few private letters I haven't opened.	true	977.63	980.2	20.545902
1054_143005_000065_000002	There's also a box with a rat, or something, inside it that came by the evening post.	There's also a box with a rat, or something, inside it that came by the evening post.	true	980.54	985.72	21.315979
1054_143005_000065_000003	Very likely it's the six-toed albino.	Very likely it's the six toed albino.	true	986.24	988.84	25.042583
1054_143005_000065_000004	I didn't look, because I didn't want to mess up my things but I should gather from the way it's jumping about that it's pretty hungry."	I didn't look, because I didn't want to mess up my things but I should gather from the way it's jumping about that it's pretty hungry."	true	989.18	996.13	21
1054_143005_000066_000000	"Oh, I'll see to it," said Eustace, "while you and the Captain earn an honest penny."	"Oh, I'll see to it," said Eustace, "while you and the Captain earn an honest penny."	true	996.62	1001.37	23.86962
1054_143005_000067_000000	Dinner over and Saunders gone, Eustace went into the library.	Dinner over and Saunders gone, Eustace went into the library.	false	1001.37	1006.47	20.0243
1054_143005_000067_000001	Though the fire had been lit the room was by no means cheerful.	Though the fire had been lit the room was by no means cheerful.	false	1006.47	1010.2	22.649933
1054_143005_000068_000000	"We'll have all the lights on at any rate," he said, as he turned the switches.	"We'll have all the lights on at any rate," he said, as he turned the switches.	true	1010.84	1015.63	23.438686
1054_143005_000068_000001	"And, Morton," he added, when the butler brought the coffee, "get me a screwdriver or something to undo this box.	"And, Morton," he added, when the butler brought the coffee, "get me a screwdriver or something to undo this box.	true	1015.88	1022.68	21.309137
1054_143005_000068_000002	Whatever the animal is, he's kicking up the deuce of a row.	Whatever the animal is, he's kicking up the deuce of a row.	true	1022.87	1026.28	18.776047
1054_143005_000068_000003	What is it?	What is it?	true	1026.47	1027.3	27.586866
1054_143005_000068_000004	Why are you dawdling?"	Why are you dawdling?"	true	1027.52	1028.92	20.078775
1054_143005_000069_000000	"If you please, sir, when the postman brought it he told me that they'd bored the holes in the lid at the post-office.	"If you please, sir, when the postman brought it he told me that they'd bored the holes in the lid at the post office.	true	1029.44	1035.97	20.941095
1054_143005_000069_000001	There were no breathin' holes in the lid, sir, and they didn't want the animal to die.	There were no breathin' holes in the lid, sir, and they didn't want the animal to die.	false	1036.43	1041.1	22.582287
1054_143005_000069_000002	That is all, sir."	That is all, sir."	false	1041.56	1043.64	17.498837
1054_143005_000070_000000	"It's culpably careless of the man, whoever he was," said Eustace, as he removed the screws, "packing an animal like this in a wooden box with no means of getting air.	"It's culpably careless of the man, whoever he was," said Eustace, as he removed the screws, "packing an animal like this in a wooden box with no means of getting air.	true	1043.64	1052.92	22.283129
1054_143005_000070_000001	Confound it all!	Confound it all!	true	1053.14	1054.39	25.129885
1054_143005_000070_000002	I meant to ask Morton to bring me a cage to put it in.	I meant to ask Morton to bring me a cage to put it in.	false	1054.61	1057.6	20
1054_143005_000070_000003	Now I suppose I shall have to get one myself."	Now I suppose I shall have to get one myself."	true	1057.91	1060.54	20.049395
1054_143005_000071_000000	He placed a heavy book on the lid from which the screws had been removed, and went into the billiard-room.	He placed a heavy book on the lid from which the screws had been removed, and went into the billiard room.	false	1061.06	1067.14	21.915478
1054_143005_000071_000001	As he came back into the library with an empty cage in his hand he heard the sound of something falling, and then of something scuttling along the floor.	As he came back into the library with an empty cage in his hand he heard the sound of something falling, and then of something scuttling along the floor.	true	1067.48	1076.05	20.47011
1054_143005_000072_000000	"Bother it!	"Bother it!	true	1076.48	1077.26	25.707775
1054_143005_000072_000001	The beast's got out.	The beast's got out.	true	1077.26	1078.48	26.01984
1054_143005_000072_000002	How in the world am I to find it again in this library!"	How in the world am I to find it again in this library!"	true	1078.88	1081.9	19
1054_143005_000073_000000	To search for it did indeed seem hopeless.	To search for it did indeed seem hopeless.	true	1083.02	1085.56	21.276041
1054_143005_000073_000001	He tried to follow the sound of the scuttling in one of the recesses where the animal seemed to be running behind the books in the shelves, but it was impossible to locate it.	He tried to follow the sound of the scuttling in one of the recesses where the animal seemed to be running behind the books in the shelves, but it was impossible to locate it.	true	1085.93	1095.91	19.547485
1054_143005_000073_000002	Eustace resolved to go on quietly reading.	Eustace resolved to go on quietly reading.	true	1096.4	1099.09	23.697735
1054_143005_000073_000003	Very likely the animal might gain confidence and show itself.	Very likely the animal might gain confidence and show itself.	true	1099.88	1103.52	25.524517
1054_143005_000073_000004	Saunders seemed to have dealt in his usual methodical manner with most of the correspondence.	Saunders seemed to have dealt in his usual methodical manner with most of the correspondence.	false	1103.52	1109.62	21.91194
1054_143005_000073_000005	There were still the private letters.	There were still the private letters.	true	1109.96	1111.75	24.094011
1054_143005_000074_000000	What was that?	What was that?	true	1112.51	1113.46	21.916334
1054_143005_000074_000001	Two sharp clicks and the lights in the hideous candelabra that hung from the ceiling suddenly went out.	Two sharp clicks and the lights in the hideous candelabra that hung from the ceiling suddenly went out.	true	1113.71	1119.31	20.616531
1054_143005_000075_000000	"I wonder if something has gone wrong with the fuse," said Eustace, as he went to the switches by the door.	"I wonder if something has gone wrong with the fuse," said Eustace, as he went to the switches by the door.	false	1120.43	1126.06	21.969149
1054_143005_000075_000001	Then he stopped.	Then he stopped.	true	1126.25	1127.35	24.550638
1054_143005_000075_000002	There was a noise at the other end of the room, as if something was crawling up the iron corkscrew stair.	There was a noise at the other end of the room, as if something was crawling up the iron corkscrew stair.	true	1127.66	1133.47	21.038319
1054_143005_000075_000003	"If it's gone into the gallery," he said, "well and good." He hastily turned on the lights, crossed the room, and climbed up the stair.	"If it's gone into the gallery," he said, "well and good." He hastily turned on the lights, crossed the room, and climbed up the stair.	true	1134.38	1142.08	21.878637
1054_143005_000075_000004	But he could see nothing.	But he could see nothing.	true	1142.33	1143.76	22.663668
1054_143005_000075_000005	His grandfather had placed a little gate at the top of the stair, so that children could run and romp in the gallery without fear of accident.	His grandfather had placed a little gate at the top of the stair, so that children could run and romp in the gallery without fear of accident.	true	1144.1	1151.95	22.435598
1054_143005_000075_000006	This Eustace closed, and having considerably narrowed the circle of his search, returned to his desk by the fire.	This Eustace closed, and having considerably narrowed the circle of his search, returned to his desk by the fire.	true	1152.5	1159.36	22.12629
1054_143005_000076_000000	How gloomy the library was!	How gloomy the library was!	true	1159.88	1161.7	19
1054_143005_000076_000001	There was no sense of intimacy about the room.	There was no sense of intimacy about the room.	true	1162.07	1164.7	20.70029
1054_143005_000076_000002	The few busts that an eighteenth-century Borlsover had brought back from the grand tour, might have been in keeping in the old library. Here they seemed out of place.	The few busts that an eighteenth century Borlsover had brought back from the grand tour, might have been in keeping in the old library. Here they seemed out of place.	false	1164.83	1174.96	22.848534
1054_143005_000076_000003	They made the room feel cold, in spite of the heavy red damask curtains and great gilt cornices.	They made the room feel cold, in spite of the heavy red damask curtains and great gilt cornices.	true	1175.54	1181.77	22.64717
1054_143005_000077_000000	With a crash two heavy books fell from the gallery to the floor; then, as Borlsover looked, another and yet another.	With a crash two heavy books fell from the gallery to the floor; then, as Borlsover looked, another and yet another.	true	1182.71	1190.83	22.937435
1054_143005_000078_000000	"Very well; you'll starve for this, my beauty!" he said.	"Very well; you'll starve for this, my beauty!" he said.	true	1191.68	1194.91	24.959019
1054_143005_000078_000001	"We'll do some little experiments on the metabolism of rats deprived of water.	"We'll do some little experiments on the metabolism of rats deprived of water.	false	1195.13	1199.32	22.181885
1054_143005_000078_000002	Go on! Chuck them down!	Go on! Chuck them down!	true	1199.33	1201.09	24.74104
1054_143005_000078_000003	I think I've got the upper hand." He turned once again to his correspondence.	I think I've got the upper hand." He turned once again to his correspondence.	true	1201.22	1206.19	19.372396
1054_143005_000078_000004	The letter was from the family solicitor.	The letter was from the family solicitor.	true	1206.53	1208.77	21
1054_143005_000078_000005	It spoke of his uncle's death and of the valuable collection of books that had been left to him in the will.	It spoke of his uncle's death and of the valuable collection of books that had been left to him in the will.	true	1209.11	1214.11	23.768457
1054_143005_000079_000000	"There was one request," he read, "which certainly came as a surprise to me.	"There was one request," he read, "which certainly came as a surprise to me.	false	1215.35	1219.63	24.593163
1054_143005_000079_000001	As you know, Mr. Adrian Borlsover had left instructions that his body was to be buried in as simple a manner as possible at Eastbourne. He expressed a desire that there should be neither wreaths nor flowers of any kind, and hoped that his friends and relatives would not consider it necessary to wear mourning.	As you know, mr Adrian Borlsover had left instructions that his body was to be buried in as simple a manner as possible at Eastbourne. He expressed a desire that there should be neither wreaths nor flowers of any kind, and hoped that his friends and relatives would not consider it necessary to wear mourning.	false	1219.82	1238.41	22.167126
1054_143005_000079_000002	The day before his death we received a letter canceling these instructions.	The day before his death we received a letter canceling these instructions.	false	1238.48	1242.43	19
1054_143005_000079_000003	He wished his body to be embalmed (he gave us the address of the man we were to employ--Pennifer, Ludgate Hill), with orders that his right hand was to be sent to you, stating that it was at your special request.	He wished his body to be embalmed (he gave us the address of the man we were to employ-Pennifer, Ludgate Hill), with orders that his right hand was to be sent to you, stating that it was at your special request.	true	1242.83	1255.57	21.823643
1054_143005_000079_000004	The other arrangements as to the funeral remained unaltered."	The other arrangements as to the funeral remained unaltered."	true	1256.03	1259.32	20.157082
1054_143005_000080_000000	"Good Lord!" said Eustace; "what in the world was the old boy driving at?	"Good Lord!" said Eustace; "what in the world was the old boy driving at?	true	1259.9	1264.27	22.014297
1054_143005_000080_000001	And what in the name of all that's holy is that?"	And what in the name of all that's holy is that?"	true	1264.58	1267.3	22
1054_143005_000081_000000	Someone was in the gallery.	Someone was in the gallery.	true	1268.12	1269.61	19.472862
1054_143005_000081_000001	Someone had pulled the cord attached to one of the blinds, and it had rolled up with a snap.	Someone had pulled the cord attached to one of the blinds, and it had rolled up with a snap.	true	1270.07	1276.27	23.72295
1054_143005_000081_000002	Someone must be in the gallery, for a second blind did the same.	Someone must be in the gallery, for a second blind did the same.	true	1276.91	1280.8	21.126608
1054_143005_000081_000003	Someone must be walking round the gallery, for one after the other the blinds sprang up, letting in the moonlight.	Someone must be walking round the gallery, for one after the other the blinds sprang up, letting in the moonlight.	true	1281.44	1288.75	17.81652
1054_143005_000082_000000	"I haven't got to the bottom of this yet," said Eustace, "but I will do before the night is very much older," and he hurried up the corkscrew stair.	"I haven't got to the bottom of this yet," said Eustace, "but I will do before the night is very much older," and he hurried up the corkscrew stair.	true	1289.51	1297.99	23.9055
1054_143005_000082_000001	He had just got to the top when the lights went out a second time, and he heard again the scuttling along the floor.	He had just got to the top when the lights went out a second time, and he heard again the scuttling along the floor.	true	1298.27	1304.68	19.013367
1054_143005_000082_000002	Quickly he stole on tiptoe in the dim moonshine in the direction of the noise, feeling as he went for one of the switches.	Quickly he stole on tiptoe in the dim moonshine in the direction of the noise, feeling as he went for one of the switches.	true	1305.11	1312.42	22.006521
1054_143005_000082_000003	His fingers touched the metal knob at last.	His fingers touched the metal knob at last.	true	1313.09	1315.33	23.280174
1054_143005_000082_000004	He turned on the electric light.	He turned on the electric light.	true	1315.61	1317.31	21.536692
1054_143005_000083_000000	About ten yards in front of him, crawling along the floor, was a man's hand.	About ten yards in front of him, crawling along the floor, was a man's hand.	false	1318.01	1323.93	21.268126
1054_143005_000083_000001	Eustace stared at it in utter astonishment.	Eustace stared at it in utter astonishment.	true	1323.93	1327.21	27.45621
1054_143005_000083_000002	It was moving quickly, in the manner of a geometer caterpillar, the fingers humped up one moment, flattened out the next; the thumb appeared to give a crab-like motion to the whole.	It was moving quickly, in the manner of a geometer caterpillar, the fingers humped up one moment, flattened out the next; the thumb appeared to give a crab like motion to the whole.	true	1327.55	1338.88	21.872889
1054_143005_000083_000003	While he was looking, too surprised to stir, the hand disappeared round the corner Eustace ran forward.	While he was looking, too surprised to stir, the hand disappeared round the corner Eustace ran forward.	true	1339.61	1346.8	22.197306
1054_143005_000083_000004	He no longer saw it, but he could hear it as it squeezed its way behind the books on one of the shelves.	He no longer saw it, but he could hear it as it squeezed its way behind the books on one of the shelves.	true	1348.13	1354.75	20.177692
1054_143005_000083_000005	A heavy volume had been displaced.	A heavy volume had been displaced.	true	1355.78	1358.08	18.685219
1054_143005_000083_000006	There was a gap in the row of books where it had got in.	There was a gap in the row of books where it had got in.	false	1358.42	1361.5	23.375036
1054_143005_000083_000007	In his fear lest it should escape him again, he seized the first book that came to his hand and plugged it into the hole.	In his fear lest it should escape him again, he seized the first book that came to his hand and plugged it into the hole.	true	1361.96	1368.67	21.925917
1054_143005_000083_000008	Then, emptying two shelves of their contents, he took the wooden boards and propped them up in front to make his barrier doubly sure.	Then, emptying two shelves of their contents, he took the wooden boards and propped them up in front to make his barrier doubly sure.	true	1368.89	1377.22	22.791832
1054_143005_000084_000000	"I wish Saunders was back," he said; "one can't tackle this sort of thing alone." It was after eleven, and there seemed little likelihood of Saunders returning before twelve.	"I wish Saunders was back," he said; "one can't tackle this sort of thing alone." It was after eleven, and there seemed little likelihood of Saunders returning before twelve.	true	1377.62	1388.23	21.682043
1054_143005_000084_000001	He did not dare to leave the shelf unwatched, even to run downstairs to ring the bell.	He did not dare to leave the shelf unwatched, even to run downstairs to ring the bell.	true	1388.57	1393.9	21.83758
1054_143005_000084_000002	Morton the butler often used to come round about eleven to see that the windows were fastened, but he might not come.	Morton the butler often used to come round about eleven to see that the windows were fastened, but he might not come.	true	1394.33	1401.19	22.325912
1054_143005_000084_000003	Eustace was thoroughly unstrung.	Eustace was thoroughly unstrung.	true	1401.5	1403.5	23.302183
1054_143005_000084_000004	At last he heard steps down below.	At last he heard steps down below.	true	1403.96	1406.17	22.896458
1054_143005_000085_000000	"Morton!" he shouted; "Morton!"	"Morton!" he shouted; "Morton!"	true	1406.63	1408.6	26.119303
1054_143005_000086_000000	"Sir?"	"Sir?"	true	1408.91	1409.65	27.84215
1054_143005_000087_000000	"Has Mr. Saunders got back yet?"	"Has mr Saunders got back yet?"	false	1410.26	1412.07	24.798529
1054_143005_000088_000000	"Not yet, sir."	"Not yet, sir."	false	1412.07	1413.85	22.465197
1054_143005_000089_000000	"Well, bring me some brandy, and hurry up about it.	"Well, bring me some brandy, and hurry up about it.	true	1414.43	1417.12	21.153725
1054_143005_000089_000001	I'm up here in the gallery, you duffer."	I'm up here in the gallery, you duffer."	true	1417.76	1419.91	23.570185
1054_143005_000090_000000	"Thanks," said Eustace, as he emptied the glass.	"Thanks," said Eustace, as he emptied the glass.	true	1420.61	1423.15	20.52774
1054_143005_000090_000001	"Don't go to bed yet, Morton.	"Don't go to bed yet, Morton.	true	1423.37	1425.04	24.684206
1054_143005_000090_000002	There are a lot of books that have fallen down by accident; bring them up and put them back in their shelves."	There are a lot of books that have fallen down by accident; bring them up and put them back in their shelves."	true	1425.14	1430.17	21.929914
1054_143005_000091_000000	Morton had never seen Borlsover in so talkative a mood as on that night. "Here," said Eustace, when the books had been put back and dusted, "you might hold up these boards for me, Morton.	Morton had never seen Borlsover in so talkative a mood as on that night. "Here," said Eustace, when the books had been put back and dusted, "you might hold up these boards for me, Morton.	false	1430.93	1442.59	21.235106
1054_143005_000091_000001	That beast in the box got out, and I've been chasing it all over the place."	That beast in the box got out, and I've been chasing it all over the place."	true	1443.17	1447.09	24.31646
1054_143005_000092_000000	"I think I can hear it chawing at the books, sir.	"I think I can hear it chawing at the books, sir.	false	1447.55	1450.05	21.727308
1054_143005_000092_000001	They're not valuable, I hope?	They're not valuable, I hope?	false	1450.05	1452.33	19.09739
1054_143005_000092_000002	I think that's the carriage, sir; I'll go and call Mr. Saunders."	I think that's the carriage, sir; I'll go and call mr Saunders."	true	1452.33	1455.82	21.911978
1054_143005_000093_000000	It seemed to Eustace that he was away for five minutes, but it could hardly have been more than one when he returned with Saunders.	It seemed to Eustace that he was away for five minutes, but it could hardly have been more than one when he returned with Saunders.	false	1456.31	1464.12	21.906807
1054_143005_000093_000001	"All right, Morton, you can go now.	"All right, Morton, you can go now.	true	1464.12	1465.93	20
1054_143005_000093_000002	I'm up here, Saunders."	I'm up here, Saunders."	true	1465.97	1467.28	20.30833
1054_143005_000094_000000	"What's all the row?" asked Saunders, as he lounged forward with his hands in his pockets.	"What's all the row?" asked Saunders, as he lounged forward with his hands in his pockets.	true	1468.04	1473.31	21.506655
1054_143005_000094_000001	The luck had been with him all the evening.	The luck had been with him all the evening.	true	1473.98	1476.34	23.764812
1054_143005_000094_000002	He was completely satisfied, both with himself and with Captain Lockwood's taste in wines.	He was completely satisfied, both with himself and with Captain Lockwood's taste in wines.	true	1476.47	1482.19	22.813803
1054_143005_000094_000003	"What's the matter?	"What's the matter?	true	1482.59	1483.69	25.307846
1054_143005_000094_000004	You look to me to be in an absolute blue funk."	You look to me to be in an absolute blue funk."	true	1483.82	1487.23	25.68341
1054_143005_000095_000000	"That old devil of an uncle of mine," began Eustace--"oh, I can't explain it all.	"That old devil of an uncle of mine," began Eustace-"oh, I can't explain it all.	true	1488.05	1493.02	22.898205
1054_143005_000095_000001	It's his hand that's been playing old Harry all the evening.	It's his hand that's been playing old Harry all the evening.	false	1493.18	1496.35	17.894491
1054_143005_000095_000002	But I've got it cornered behind these books.	But I've got it cornered behind these books.	true	1496.57	1498.87	23.963852
1054_143005_000095_000003	You've got to help me catch it."	You've got to help me catch it."	true	1499.03	1500.52	21.842876
1054_143005_000096_000000	"What's up with you, Eustace?	"What's up with you, Eustace?	true	1501.43	1502.86	25.7121
1054_143005_000096_000001	What's the game?"	What's the game?"	true	1502.87	1503.91	19.947863
1054_143005_000097_000000	"It's no game, you silly idiot!	"It's no game, you silly idiot!	true	1503.92	1505.8	20.46906
1054_143005_000097_000001	If you don't believe me take out one of those books and put your hand in and feel."	If you don't believe me take out one of those books and put your hand in and feel."	true	1506.11	1510.3	23.974077
1054_143005_000098_000000	"All right," said Saunders; "but wait till I've rolled up my sleeve.	"All right," said Saunders; "but wait till I've rolled up my sleeve.	true	1510.97	1514.58	22.615221
1054_143005_000098_000001	The accumulated dust of centuries, eh?"	The accumulated dust of centuries, eh?"	true	1514.58	1516.81	21.26417
1054_143005_000098_000002	He took off his coat, knelt down, and thrust his arm along the shelf.	He took off his coat, knelt down, and thrust his arm along the shelf.	false	1517.21	1521.34	23.0452
1054_143005_000099_000000	"There's something there right enough," he said.	"There's something there right enough," he said.	true	1522.07	1524.22	21.294666
1054_143005_000099_000001	"It's got a funny stumpy end to it, whatever it is, and nips like a crab.	"It's got a funny stumpy end to it, whatever it is, and nips like a crab.	true	1524.47	1529.25	22.184181
1054_143005_000099_000002	Ah, no, you don't!" He pulled his hand out in a flash.	Ah, no, you don't!" He pulled his hand out in a flash.	false	1529.25	1532.98	21.187065
1054_143005_000099_000003	"Shove in a book quickly.	"Shove in a book quickly.	true	1533.14	1534.54	22.249802
1054_143005_000099_000004	Now it can't get out."	Now it can't get out."	true	1534.79	1536.13	26.829699
1054_143005_000100_000000	"What was it?" asked Eustace.	"What was it?" asked Eustace.	true	1536.83	1538.47	28.01565
1054_143005_000101_000000	"It was something that wanted very much to get hold of me.	"It was something that wanted very much to get hold of me.	true	1539.08	1542.03	23.668697
1054_143005_000101_000001	I felt what seemed like a thumb and forefinger.	I felt what seemed like a thumb and forefinger.	true	1542.03	1544.89	19.81054
1054_143005_000101_000002	Give me some brandy."	Give me some brandy."	true	1545.08	1546.33	22.039083
1054_143005_000102_000000	"How are we to get it out of there?"	"How are we to get it out of there?"	false	1547.03	1548.79	21.907555
1054_143005_000103_000000	"What about a landing net?"	"What about a landing net?"	true	1549.67	1551.22	21.875237
1054_143005_000104_000000	"No good.	"No good.	true	1551.32	1552.15	24.939093
1054_143005_000104_000001	It would be too smart for us.	It would be too smart for us.	true	1552.22	1553.86	22.781687
1054_143005_000104_000002	I tell you, Saunders, it can cover the ground far faster than I can walk.	I tell you, Saunders, it can cover the ground far faster than I can walk.	true	1553.9	1557.97	21.906683
1054_143005_000104_000003	But I think I see how we can manage it.	But I think I see how we can manage it.	true	1558.31	1560.46	22.321468
1054_143005_000104_000004	The two books at the end of the shelf are big ones that go right back against the wall.	The two books at the end of the shelf are big ones that go right back against the wall.	false	1560.74	1565.17	24.961084
1054_143005_000104_000005	The others are very thin.	The others are very thin.	true	1565.51	1566.94	19.808832
1054_143005_000104_000006	I'll take out one at a time, and you slide the rest along until we have it squashed between the end two."	I'll take out one at a time, and you slide the rest along until we have it squashed between the end two."	false	1567.07	1573.8	21.916948
1054_143005_000105_000000	It certainly seemed to be the best plan.	It certainly seemed to be the best plan.	true	1573.8	1575.88	22.268484
1054_143005_000105_000001	One by one, as they took out the books, the space behind grew smaller and smaller.	One by one, as they took out the books, the space behind grew smaller and smaller.	true	1576.61	1581.88	21.4927
1054_143005_000105_000002	There was something in it that was certainly very much alive.	There was something in it that was certainly very much alive.	false	1582.34	1586.01	20.185017
1054_143005_000105_000003	Once they caught sight of fingers pressing outward for a way of escape.	Once they caught sight of fingers pressing outward for a way of escape.	true	1586.01	1589.26	20
1054_143005_000105_000004	At last they had it pressed between the two big books.	At last they had it pressed between the two big books.	true	1589.87	1593.28	24.648472
1054_143005_000106_000000	"There's muscle there, if there isn't flesh and blood," said Saunders, as he held them together.	"There's muscle there, if there isn't flesh and blood," said Saunders, as he held them together.	false	1593.95	1599.64	19.35006
1054_143005_000106_000001	"It seems to be a hand right enough, too.	"It seems to be a hand right enough, too.	true	1600.07	1602.19	20.089205
1054_143005_000106_000002	I suppose this is a sort of infectious hallucination.	I suppose this is a sort of infectious hallucination.	true	1602.41	1605.52	20.86689
1054_143005_000106_000003	I've read about such cases before."	I've read about such cases before."	true	1605.95	1607.92	21.614958
1054_143005_000107_000000	"Infectious fiddlesticks!" said Eustace, his face white with anger; "bring the thing downstairs.	"Infectious fiddlesticks!" said Eustace, his face white with anger; "bring the thing downstairs.	true	1608.74	1614.58	21.679249
1054_143005_000107_000001	We'll get it back into the box."	We'll get it back into the box."	true	1614.86	1616.41	24.056053
1054_143005_000108_000000	It was not altogether easy, but they were successful at last.	It was not altogether easy, but they were successful at last.	true	1617.11	1620.91	22.721344
1054_143005_000108_000001	"Drive in the screws," said Eustace, "we won't run any risks.	"Drive in the screws," said Eustace, "we won't run any risks.	true	1621.13	1624.54	23.524479
1054_143005_000108_000002	Put the box in this old desk of mine.	Put the box in this old desk of mine.	false	1624.79	1627.03	21.23588
1054_143005_000108_000003	There's nothing in it that I want.	There's nothing in it that I want.	false	1627.07	1629.04	23.51802
1054_143005_000108_000004	Here's the key. Thank goodness, there's nothing wrong with the lock."	Here's the key. Thank goodness, there's nothing wrong with the lock."	false	1629.14	1633.62	21.062578
1054_143005_000109_000000	"Quite a lively evening," said Saunders.	"Quite a lively evening," said Saunders.	false	1633.62	1635.52	23
1054_143005_000109_000001	"Now let's hear more about your uncle."	"Now let's hear more about your uncle."	true	1635.8	1637.59	22.05472
1054_143005_000110_000000	They sat up together until early morning.	They sat up together until early morning.	true	1638.14	1640.47	17.693525
1054_143005_000110_000001	Saunders had no desire for sleep.	Saunders had no desire for sleep.	true	1640.69	1642.81	19.384045
1054_143005_000110_000002	Eustace was trying to explain and to forget: to conceal from himself a fear that he had never felt before--the fear of walking alone down the long corridor to his bedroom.	Eustace was trying to explain and to forget: to conceal from himself a fear that he had never felt before-the fear of walking alone down the long corridor to his bedroom.	false	1642.85	1665.39	20.583158
