2882_147159_000000_000000	Then, still rigidly silent, they each took up their hats and went every one his own way.	Then, still rigidly silent, they each took up their hats and went every one his own way.	false	0	7.89	21.86363
2882_147159_000069_000000	That plaguing question again.	That plaguing question again.	true	966.14	968.05	23.91968
2882_147159_000070_000000	"Oh! very soon.	"Oh! very soon.	true	968.45	970.54	19.821873
2882_147159_000070_000001	I'm just getting him a bit of supper.	I'm just getting him a bit of supper.	true	970.55	972.67	25.955116
2882_147159_000070_000002	Is Margaret very well?"	Is Margaret very well?"	true	972.83	974.44	22.840498
2882_147159_000071_000000	"Yes, she's well enough.	"Yes, she's well enough.	true	974.87	976.785	22.890444
2882_147159_000071_000001	She's meaning to go and keep Alice Wilson company for an hour or so this evening; as soon as she thinks her nephew will have started for Liverpool; for she fancies the old woman will feel a bit lonesome.	She's meaning to go and keep Alice Wilson company for an hour or so this evening; as soon as she thinks her nephew will have started for Liverpool; for she fancies the old woman will feel a bit lonesome.	false	976.785	987.99	19.999067
2882_147159_000071_000002	Th' Union is paying for your father, I suppose?"	t h' Union is paying for your father, I suppose?"	false	987.99	991.48	23.346428
2882_147159_000072_000000	"Yes, they've given him a sovereign.	"Yes, they've given him a sovereign.	true	991.79	993.85	28.396267
2882_147159_000072_000001	You're one of th' Union, Job?"	You're one of t h' Union, Job?"	false	994.19	995.82	19.88428
2882_147159_000073_000000	"Ay! I'm one, sure enough; but I'm but a sleeping partner in the concern.	"Ay! I'm one, sure enough; but I'm but a sleeping partner in the concern.	false	995.82	1001.02	22.374369
2882_147159_000073_000001	I were obliged to become a member for peace, else I don't go along with 'em.	I were obliged to become a member for peace, else I don't go along with 'em.	false	1001.09	1005.9	28.254457
2882_147159_000073_000002	Yo see they think themselves wise, and me silly, for differing with them; well!	Yo see they think themselves wise, and me silly, for differing with them; well!	false	1005.9	1011.01	21.82892
2882_147159_000073_000003	there's no harm in that.	there's no harm in that.	true	1011.01	1012.36	21.665733
2882_147159_000073_000004	But then they won't let me be silly in peace and quietness, but will force me to be as wise as they are; now that's not British liberty, I say.	But then they won't let me be silly in peace and quietness, but will force me to be as wise as they are; now that's not British liberty, I say.	true	1012.58	1021.44	22.052052
2882_147159_000073_000005	I'm forced to be wise according to their notions, else they parsecute me, and sarve me out."	I'm forced to be wise according to their notions, else they parsecute me, and sarve me out."	true	1021.44	1026.94	24.795235
2882_147159_000074_000000	What could her father be doing up-stairs?	What could her father be doing up stairs?	true	1027.97	1030.39	21.922346
2882_147159_000074_000001	Tramping and banging about. Why did he not come down?	Tramping and banging about. Why did he not come down?	false	1030.49	1034.41	21.127998
2882_147159_000074_000002	Or why did not Job go?	Or why did not Job go?	true	1034.6	1036.6	26.332125
2882_147159_000074_000003	The supper would be spoilt.	The supper would be spoilt.	true	1036.94	1038.7	25.654226
2882_147159_000075_000000	But Job had no notion of going.	But Job had no notion of going.	true	1039.43	1041.55	21.192001
2882_147159_000076_000000	"You see my folly is this, Mary.	"You see my folly is this, Mary.	true	1042.37	1044.46	21.608746
2882_147159_000076_000001	I would take what I could get; I think half a loaf is better than no bread.	I would take what I could get; I think half a loaf is better than no bread.	true	1044.56	1049.23	23.668941
2882_147159_000076_000002	I would work for low wages rather than sit idle and starve.	I would work for low wages rather than sit idle and starve.	true	1049.48	1052.95	23.086853
2882_147159_000076_000003	But, comes the Trades' Union, and says, 'Well, if you take the half-loaf, we'll worry you out of your life.	But, comes the Trades' Union, and says, 'Well, if you take the half loaf, we'll worry you out of your life.	true	1053.47	1060.29	22.79128
2882_147159_000076_000004	Will you be clemmed, or will you be worried?' Now clemming is a quiet death, and worrying isn't, so I choose clemming, and come into th' Union.	Will you be clemmed, or will you be worried?' Now clemming is a quiet death, and worrying isn't, so I choose clemming, and come into t h' Union.	false	1060.29	1069.72	23.367205
2882_147159_000076_000005	But I wish they'd leave me free, if I am a fool."	But I wish they'd leave me free, if I am a fool."	false	1070.03	1073.38	23.658348
2882_147159_000077_000000	Creak, creak, went the stairs.	Creak, creak, went the stairs.	true	1074.08	1076.32	27.54077
2882_147159_000077_000001	Her father was coming down at last.	Her father was coming down at last.	true	1076.45	1078.75	24.631523
2882_147159_000078_000000	Yes, he came down, but more doggedly fierce than before, and made up for his journey, too; with his little bundle on his arm.	Yes, he came down, but more doggedly fierce than before, and made up for his journey, too; with his little bundle on his arm.	true	1079.03	1087.51	24.215574
2882_147159_000078_000001	He went up to Job, and, more civilly than Mary expected, wished him good-bye.	He went up to Job, and, more civilly than Mary expected, wished him good bye.	true	1087.82	1092.16	23.288805
2882_147159_000078_000002	He then turned to her, and in a short cold manner, bade her farewell.	He then turned to her, and in a short cold manner, bade her farewell.	true	1092.59	1097.56	21.143923
2882_147159_000079_000000	"Oh! father, don't go yet.	"Oh! father, don't go yet.	true	1098.08	1100.19	21.560198
2882_147159_000079_000001	Your supper is all ready.	Your supper is all ready.	true	1100.19	1101.67	21.229351
2882_147159_000079_000002	Stay one moment!"	Stay one moment!"	true	1101.8	1103.23	25.140219
2882_147159_000080_000000	But he pushed her away, and was gone.	But he pushed her away, and was gone.	true	1103.51	1105.69	22.09512
2882_147159_000080_000001	She followed him to the door, her eyes blinded by sudden tears; she stood there looking after him. He was so strange, so cold, so hard.	She followed him to the door, her eyes blinded by sudden tears; she stood there looking after him. He was so strange, so cold, so hard.	true	1106.15	1116.76	23.908415
2882_147159_000080_000002	Suddenly, at the end of the court, he turned, and saw her standing there; he came back quickly, and took her in his arms.	Suddenly, at the end of the court, he turned, and saw her standing there; he came back quickly, and took her in his arms.	true	1117.28	1125.01	27.780367
2882_147159_000081_000000	"God bless thee, Mary!--God in heaven bless thee, poor child!" She threw her arms round his neck.	"God bless thee, Mary!--God in heaven bless thee, poor child!" She threw her arms round his neck.	true	1125.32	1132.72	24.459902
2882_147159_000082_000000	"Don't go yet, father; I can't bear you to go yet.	"Don't go yet, father; I can't bear you to go yet.	true	1133.15	1136.71	25
2882_147159_000082_000001	Come in, and eat some supper; you look so ghastly; dear father, do!"	Come in, and eat some supper; you look so ghastly; dear father, do!"	true	1136.84	1142.44	23.167768
2882_147159_000083_000000	"No," he said, faintly and mournfully.	"No," he said, faintly and mournfully.	true	1143.62	1146.07	22.614052
2882_147159_000083_000001	"It's best as it is.	"It's best as it is.	true	1146.35	1147.93	21.08009
2882_147159_000083_000002	I couldn't eat, and it's best to be off.	I couldn't eat, and it's best to be off.	true	1148.12	1150.72	25.583784
2882_147159_000083_000003	I cannot be still at home. I must be moving."	I cannot be still at home. I must be moving."	true	1151.18	1154.29	22.884346
2882_147159_000084_000000	So saying, he unlaced her soft twining arms, and kissing her once more, set off on his fierce errand.	So saying, he unlaced her soft twining arms, and kissing her once more, set off on his fierce errand.	true	1155.05	1162.66	20.857418
2882_147159_000085_000000	And he was out of sight!	And he was out of sight!	true	1163.75	1165.21	20.925238
2882_147159_000085_000001	She did not know why, but she had never before felt so depressed, so desolate.	She did not know why, but she had never before felt so depressed, so desolate.	true	1165.64	1171.27	25.378904
2882_147159_000085_000002	She turned in to Job, who sat there still.	She turned in to Job, who sat there still.	true	1172	1175.17	29.27872
2882_147159_000085_000003	Her father, as soon as he was out of sight, slackened his pace, and fell into that heavy listless step, which told as well as words could do, of hopelessness and weakness.	Her father, as soon as he was out of sight, slackened his pace, and fell into that heavy listless step, which told as well as words could do, of hopelessness and weakness.	true	1175.9	1187.26	22.80816
2882_147159_000085_000004	It was getting dark, but he loitered on, returning no greeting to any one.	It was getting dark, but he loitered on, returning no greeting to any one.	true	1187.51	1192.18	23.052275
2882_147159_000086_000000	A child's cry caught his ear.	A child's cry caught his ear.	true	1193.18	1195.09	22.952974
2882_147159_000086_000001	His thoughts were running on little Tom; on the dead and buried child of happier years.	His thoughts were running on little Tom; on the dead and buried child of happier years.	true	1195.31	1201.09	22.323683
2882_147159_000086_000002	He followed the sound of the wail, that might have been _his_, and found a poor little mortal, who had lost his way, and whose grief had choked up his thoughts to the single want, "Mammy, mammy." With tender address, John Barton soothed the little laddie, and with beautiful patience he gathered fragments of meaning from the half spoken words which came mingled with sobs from the terrified little heart.	He followed the sound of the wail, that might have been underscore his underscore, and found a poor little mortal, who had lost his way, and whose grief had choked up his thoughts to the single want, "Mammy, mammy." With tender address, john Barton soothed the little laddie, and with beautiful patience he gathered fragments of meaning from the half spoken words which came mingled with sobs from the terrified little heart.	false	1201.4	1227.07	22.826345
2882_147159_000086_000003	So, aided by inquiries here and there from a passer-by, he led and carried the little fellow home, where his mother had been too busy to miss him, but now received him with thankfulness, and with an eloquent Irish blessing.	So, aided by inquiries here and there from a passer by, he led and carried the little fellow home, where his mother had been too busy to miss him, but now received him with thankfulness, and with an eloquent Irish blessing.	true	1227.5	1242.37	20.863873
2882_147159_000086_000004	When John heard the words of blessing, he shook his head mournfully, and turned away to retrace his steps.	When john heard the words of blessing, he shook his head mournfully, and turned away to retrace his steps.	true	1243.01	1249.3	24.61732
2882_147159_000087_000000	Let us leave him.	Let us leave him.	true	1250.24	1251.49	25.251337
2882_147159_000088_000000	Mary took her sewing after he had gone, and sat on, and sat on, trying to listen to Job, who was more inclined to talk than usual. She had conquered her feeling of impatience towards him so far as to be able to offer him her father's rejected supper; and she even tried to eat herself.	Mary took her sewing after he had gone, and sat on, and sat on, trying to listen to Job, who was more inclined to talk than usual. She had conquered her feeling of impatience towards him so far as to be able to offer him her father's rejected supper; and she even tried to eat herself.	true	1253.06	1271.14	21.448935
2882_147159_000088_000001	But her heart failed her.	But her heart failed her.	true	1271.24	1272.82	21.809017
2882_147159_000088_000002	A leaden weight seemed to hang over her; a sort of presentiment of evil, or perhaps only an excess of low-spirited feeling in consequence of the two departures which had taken place that afternoon.	A leaden weight seemed to hang over her; a sort of presentiment of evil, or perhaps only an excess of low spirited feeling in consequence of the two departures which had taken place that afternoon.	true	1273.37	1286.32	23.654354
2882_147159_000089_000000	She wondered how long Job Legh would sit.	She wondered how long Job Legh would sit.	true	1288.34	1290.82	22.168783
2882_147159_000089_000001	She did not like putting down her work, and crying before him, and yet she had never in her life longed so much to be alone in order to indulge in a good hearty burst of tears.	She did not like putting down her work, and crying before him, and yet she had never in her life longed so much to be alone in order to indulge in a good hearty burst of tears.	true	1291.19	1302.46	24.285868
2882_147159_000090_000000	"Well, Mary," she suddenly caught him saying, "I thought you'd be a bit lonely to-night; and as Margaret were going to cheer th' old woman, I said I'd go and keep th' young un company; and a very pleasant, chatty evening we've had; very.	"Well, Mary," she suddenly caught him saying, "I thought you'd be a bit lonely to night; and as Margaret were going to cheer t h' old woman, I said I'd go and keep t h' young un company; and a very pleasant, chatty evening we've had; very.	false	1303.22	1317.4	22.514578
2882_147159_000090_000001	Only I wonder as Margaret is not come back."	Only I wonder as Margaret is not come back."	true	1317.65	1320.58	24.98172
2882_147159_000091_000000	"But perhaps she is," suggested Mary.	"But perhaps she is," suggested Mary.	true	1320.95	1323.28	24.277376
2882_147159_000092_000000	"No, no, I took care o' that.	"No, no, I took care o' that.	false	1323.71	1325.68	22
2882_147159_000092_000001	Look ye here!" and he pulled out the great house-key.	Look ye here!" and he pulled out the great house key.	true	1325.72	1329.06	22.773869
2882_147159_000092_000002	"She'll have to stand waiting i' th' street, and that I'm sure she wouldn't do, when she knew where to find me."	"She'll have to stand waiting i' t h' street, and that I'm sure she wouldn't do, when she knew where to find me."	false	1329.06	1335.37	22.792593
2882_147159_000093_000000	"Will she come back by hersel?" asked Mary.	"Will she come back by hersel?" asked Mary.	false	1335.95	1338.6	23.245129
2882_147159_000094_000000	"Ay.	"Ay.	false	1338.6	1339.95	19.356993
2882_147159_000094_000001	At first I were afraid o' trusting her, and I used to follow her a bit behind; never letting on, of course.	At first I were afraid o' trusting her, and I used to follow her a bit behind; never letting on, of course.	true	1339.95	1346.62	22.065147
2882_147159_000094_000002	But, bless you! she goes along as steadily as can be; rather slow, to be sure, and her head a bit on one side as if she were listening.	But, bless you! she goes along as steadily as can be; rather slow, to be sure, and her head a bit on one side as if she were listening.	true	1346.84	1356.7	23.900461
2882_147159_000094_000003	And it's real beautiful to see her cross the road.	And it's real beautiful to see her cross the road.	true	1357.19	1359.9	19.240953
2882_147159_000094_000004	She'll wait above a bit to hear that all is still; not that she's so dark as not to see a coach or a cart like a big black thing, but she can't rightly judge how far off it is by sight, so she listens.	She'll wait above a bit to hear that all is still; not that she's so dark as not to see a coach or a cart like a big black thing, but she can't rightly judge how far off it is by sight, so she listens.	false	1359.9	1373.17	21.78322
2882_147159_000094_000005	Hark! that's her!"	Hark! that's her!"	true	1373.66	1375.45	27.176626
2882_147159_000095_000000	Yes; in she came with her usually calm face all tear-stained and sorrow-marked.	Yes; in she came with her usually calm face all tear stained and sorrow marked.	false	1376	1381.6	26.70862
2882_147159_000096_000000	"What's the matter, my wench?" said Job, hastily.	"What's the matter, my wench?" said Job, hastily.	true	1381.79	1384.54	24.43522
2882_147159_000097_000000	"Oh! grandfather!	"Oh! grandfather!	true	1385.27	1386.64	21.970009
2882_147159_000097_000001	Alice Wilson's so bad!" She could say no more, for her breathless agitation.	Alice Wilson's so bad!" She could say no more, for her breathless agitation.	true	1386.71	1392.25	22.23686
2882_147159_000097_000002	The afternoon, and the parting with Will, had weakened her nerves for any after-shock.	The afternoon, and the parting with Will, had weakened her nerves for any after shock.	true	1393.55	1398.67	18.810001
2882_147159_000098_000000	"What is it?	"What is it?	true	1399.04	1399.74	29.629667
2882_147159_000098_000001	Do tell us, Margaret!" said Mary, placing her in a chair, and loosening her bonnet-strings.	Do tell us, Margaret!" said Mary, placing her in a chair, and loosening her bonnet strings.	true	1399.74	1405.09	26.004738
2882_147159_000099_000000	"I think it's a stroke o' the palsy.	"I think it's a stroke o' the palsy.	false	1405.43	1408.53	23.067362
2882_147159_000099_000001	Any rate she has lost the use of one side."	Any rate she has lost the use of one side."	true	1408.53	1411.54	19.391958
2882_147159_000100_000000	"Was it afore Will had set off?" asked Mary.	"Was it afore Will had set off?" asked Mary.	false	1411.97	1414.57	20.879498
2882_147159_000101_000000	"No; he were gone before I got there," said Margaret; "and she were much about as well as she has been this many a day.	"No; he were gone before I got there," said Margaret; "and she were much about as well as she has been this many a day.	false	1415.36	1422.07	23.225058
2882_147159_000101_000001	She spoke a bit, but not much; but that were only natural, for Mrs. Wilson likes to have the talk to hersel, you know.	She spoke a bit, but not much; but that were only natural, for mrs Wilson likes to have the talk to hersel, you know.	true	1422.38	1429.42	26.591402
2882_147159_000101_000002	She got up to go across the room, and then I heard a drag wi' her leg, and presently a fall, and Mrs. Wilson came running, and set up such a cry!	She got up to go across the room, and then I heard a drag wi' her leg, and presently a fall, and mrs Wilson came running, and set up such a cry!	false	1429.79	1439.81	25.535141
2882_147159_000101_000003	I stopped wi' Alice, while she fetched a doctor; but she could not speak, to answer me, though she tried, I think."	I stopped wi' Alice, while she fetched a doctor; but she could not speak, to answer me, though she tried, I think."	false	1439.81	1446.91	25.206837
2882_147159_000102_000000	"Where was Jem?	"Where was Jem?	true	1447.58	1448.54	20.503948
2882_147159_000102_000001	Why didn't he go for the doctor?"	Why didn't he go for the doctor?"	true	1448.54	1450.3	21.07228
2882_147159_000103_000000	"He were out when I got there, and he never came home while I stopped."	"He were out when I got there, and he never came home while I stopped."	true	1450.49	1454.41	19.664865
2882_147159_000104_000000	"Thou'st never left Mrs. Wilson alone wi' poor Alice?" asked Job, hastily.	"Thou'st never left mrs Wilson alone wi' poor Alice?" asked Job, hastily.	false	1454.72	1459.12	23.494534
2882_147159_000105_000000	"No, no," said Margaret.	"No, no," said Margaret.	true	1459.49	1461.12	25.288437
2882_147159_000105_000001	"But, oh!	"But, oh!	true	1461.12	1461.86	33.379593
2882_147159_000105_000002	grandfather; it's now I feel how hard it is to have lost my sight.	grandfather; it's now I feel how hard it is to have lost my sight.	true	1461.86	1466.2	20.587717
2882_147159_000105_000003	I should have so loved to nurse her; and I did try, until I found I did more harm than good.	I should have so loved to nurse her; and I did try, until I found I did more harm than good.	true	1466.33	1472.32	20.387041
2882_147159_000105_000004	Oh! grandfather; if I could but see!"	Oh! grandfather; if I could but see!"	true	1472.57	1475.17	21.10205
2882_147159_000106_000000	She sobbed a little; and they let her give that ease to her heart. Then she went on--	She sobbed a little; and they let her give that ease to her heart. Then she went on-	true	1475.9	1481.2	23.929176
2882_147159_000107_000000	"No!	"No!	true	1481.84	1482.61	22
2882_147159_000107_000001	I went round by Mrs. Davenport's, and she were hard at work; but, the minute I told my errand, she were ready and willing to go to Jane Wilson, and stop up all night with Alice."	I went round by mrs Davenport's, and she were hard at work; but, the minute I told my errand, she were ready and willing to go to Jane Wilson, and stop up all night with Alice."	true	1482.62	1493.35	24.70202
2882_147159_000108_000000	"And what does the doctor say?" asked Mary.	"And what does the doctor say?" asked Mary.	true	1494.14	1496.47	21.782991
2882_147159_000109_000000	"Oh! much what all doctors say: he puts a fence on this side, and a fence on that, for fear he should be caught tripping in his judgment. One moment he does not think there's much hope--but while there is life there is hope; th' next he says he should think she might recover partial, but her age is again her.	"Oh! much what all doctors say: he puts a fence on this side, and a fence on that, for fear he should be caught tripping in his judgment. One moment he does not think there's much hope-but while there is life there is hope; t h' next he says he should think she might recover partial, but her age is again her.	false	1497.17	1516.77	22.51277
2882_147159_000109_000001	He's ordered her leeches to her head."	He's ordered her leeches to her head."	true	1516.77	1519.06	24
2882_147159_000110_000000	Margaret, having told her tale, leant back with weariness, both of body and mind.	Margaret, having told her tale, leant back with weariness, both of body and mind.	true	1520.3	1526.11	24.264153
2882_147159_000110_000001	Mary hastened to make her a cup of tea; while Job, lately so talkative, sat quiet and mournfully silent.	Mary hastened to make her a cup of tea; while Job, lately so talkative, sat quiet and mournfully silent.	true	1526.48	1534.3	21.59545
2882_147159_000111_000000	"I'll go first thing to-morrow morning, and learn how she is; and I'll bring word back before I go to work," said Mary.	"I'll go first thing to morrow morning, and learn how she is; and I'll bring word back before I go to work," said Mary.	false	1535.18	1541.59	22
2882_147159_000112_000000	"It's a bad job Will's gone," said Job.	"It's a bad job Will's gone," said Job.	false	1542.2	1545.84	29.935421
2882_147159_000113_000000	"Jane does not think she knows any one," replied Margaret.	"Jane does not think she knows any one," replied Margaret.	true	1545.84	1549.09	18.137527
2882_147159_000113_000001	"It's perhaps as well he shouldn't see her now, for they say her face is sadly drawn.	"It's perhaps as well he shouldn't see her now, for they say her face is sadly drawn.	true	1549.22	1554.19	23.69267
2882_147159_000113_000002	He'll remember her with her own face better, if he does not see her again."	He'll remember her with her own face better, if he does not see her again."	true	1554.44	1558.78	18.839207
2882_147159_000114_000000	With a few more sorrowful remarks they separated for the night, and Mary was left alone in her house, to meditate on the heavy day that had passed over her head.	With a few more sorrowful remarks they separated for the night, and Mary was left alone in her house, to meditate on the heavy day that had passed over her head.	true	1559.15	1568.92	21
2882_147159_000114_000001	Everything seemed going wrong.	Everything seemed going wrong.	true	1569.29	1571.35	19.967516
2882_147159_000114_000002	Will gone; her father gone--and so strangely too!	Will gone; her father gone-and so strangely too!	true	1571.69	1575.58	22.17248
2882_147159_000114_000003	And to a place so mysteriously distant as Glasgow seemed to be to her!	And to a place so mysteriously distant as Glasgow seemed to be to her!	true	1575.98	1580.35	25.076687
2882_147159_000114_000004	She had felt his presence as a protection against Harry Carson and his threats; and now she dreaded lest he should learn she was alone.	She had felt his presence as a protection against Harry Carson and his threats; and now she dreaded lest he should learn she was alone.	true	1580.96	1589.38	23.272348
2882_147159_000114_000005	Her heart began to despair, too, about Jem.	Her heart began to despair, too, about Jem.	true	1589.84	1593.13	25.653503
2882_147159_000114_000006	She feared he had ceased to love her; and she--she only loved him more and more for his seeming neglect.	She feared he had ceased to love her; and she-she only loved him more and more for his seeming neglect.	true	1593.89	1601.47	21.61092
2882_147159_000114_000007	And, as if all this aggregate of sorrowful thoughts was not enough, here was this new woe, of poor Alice's paralytic stroke.	And, as if all this aggregate of sorrowful thoughts was not enough, here was this new woe, of poor Alice's paralytic stroke.	false	1601.75	1621.98	23.46272
