210_129396_000000_000000	R	R	false	21.36	22.305	10
210_129396_000080_000001	A nation in which, the thing governing and the thing governed being the same, there is only a permitted authority to enforce an optional obedience.	A nation in which, the thing governing and the thing governed being the same, there is only a permitted authority to enforce an optional obedience.	true	1164.24	1173.25	13
210_129396_000080_000002	In a republic, the foundation of public order is the ever lessening habit of submission inherited from ancestors who, being truly governed, submitted because they had to. There are as many kinds of republics as there are graduations between the despotism whence they came and the anarchy whither they lead.	In a republic, the foundation of public order is the ever lessening habit of submission inherited from ancestors who, being truly governed, submitted because they had to. There are as many kinds of republics as there are graduations between the despotism whence they came and the anarchy whither they lead.	false	1173.89	1194.22	18
210_129396_000081_000000	REQUIEM, n.	REQUIEM, n.	false	1195.43	1199.19	13.821618
210_129396_000081_000001	A mass for the dead which the minor poets assure us the winds sing o'er the graves of their favorites.	A mass for the dead which the minor poets assure us the winds sing o'er the graves of their favorites.	false	1199.19	1205.89	16
210_129396_000081_000002	Sometimes, by way of providing a varied entertainment, they sing a dirge.	Sometimes, by way of providing a varied entertainment, they sing a dirge.	true	1206.53	1211.71	16
210_129396_000082_000000	RESIDENT, adj.	RESIDENT, adj.	false	1213.04	1216.56	20.166275
210_129396_000082_000001	Unable to leave.	Unable to leave.	true	1216.56	1217.8	17.595201
210_129396_000083_000000	RESIGN, v.t.	RESIGN, v.t.	false	1218.89	1222.68	17.386742
210_129396_000083_000001	To renounce an honor for an advantage.	To renounce an honor for an advantage.	true	1222.68	1224.91	13
210_129396_000083_000002	To renounce an advantage for a greater advantage.	To renounce an advantage for a greater advantage.	false	1225.28	1230.26	16.403854
210_129396_000084_000000	'Twas rumored Leonard Wood had signed A true renunciation Of title, rank and every kind Of military station-- Each honorable station.	'twas rumored Leonard Wood had signed A true renunciation Of title, rank and every kind Of military station- Each honorable station.	true	1230.26	1241.83	18.63043
210_129396_000085_000000	By his example fired--inclined To noble emulation, The country humbly was resigned To Leonard's resignation-- His Christian resignation.	By his example fired-inclined To noble emulation, The country humbly was resigned To Leonard's resignation- His Christian resignation.	true	1242.32	1253.64	18.210846
210_129396_000086_000000	Politian Greame	Politian Greame	false	1253.64	1257.69	16.758028
210_129396_000087_000000	RESOLUTE, adj.	RESOLUTE, adj.	false	1257.69	1261.08	18.043375
210_129396_000087_000001	Obstinate in a course that we approve.	Obstinate in a course that we approve.	true	1261.08	1263.88	22.201153
210_129396_000088_000000	RESPECTABILITY, n.	RESPECTABILITY, n.	false	1264.97	1268.85	17.798319
210_129396_000088_000001	The offspring of a _liaison_ between a bald head and a bank account.	The offspring of a underscore liaison underscore between a bald head and a bank account.	false	1268.85	1273.96	17
210_129396_000089_000000	RESPIRATOR, n.	RESPIRATOR, n.	false	1275.53	1277.79	17.957537
210_129396_000089_000001	An apparatus fitted over the nose and mouth of an inhabitant of London, whereby to filter the visible universe in its passage to the lungs.	An apparatus fitted over the nose and mouth of an inhabitant of London, whereby to filter the visible universe in its passage to the lungs.	false	1277.79	1287.76	18.354332
210_129396_000090_000000	RESPITE, n.	RESPITE, n.	false	1289.03	1292.34	20.440884
210_129396_000090_000001	A suspension of hostilities against a sentenced assassin, to enable the Executive to determine whether the murder may not have been done by the prosecuting attorney.	A suspension of hostilities against a sentenced assassin, to enable the Executive to determine whether the murder may not have been done by the prosecuting attorney.	false	1292.34	1301.98	12
210_129396_000090_000002	Any break in the continuity of a disagreeable expectation.	Any break in the continuity of a disagreeable expectation.	true	1303.31	1307.32	15
210_129396_000091_000000	Altgeld upon his incandescent bed Lay, an attendant demon at his head.	Altgeld upon his incandescent bed Lay, an attendant demon at his head.	true	1308.65	1314.34	17.924467
210_129396_000092_000000	"O cruel cook, pray grant me some relief-- Some respite from the roast, however brief."	"O cruel cook, pray grant me some relief- Some respite from the roast, however brief."	false	1314.71	1320.46	18
210_129396_000093_000000	"Remember how on earth I pardoned all Your friends in Illinois when held in thrall."	"Remember how on earth I pardoned all Your friends in Illinois when held in thrall."	true	1321.01	1326.49	17
210_129396_000094_000000	"Unhappy soul! for that alone you squirm O'er fire unquenched, a never-dying worm.	"Unhappy soul! for that alone you squirm O'er fire unquenched, a never dying worm.	false	1327.16	1334.17	17
210_129396_000095_000000	"Yet, for I pity your uneasy state, Your doom I'll mollify and pains abate.	"Yet, for I pity your uneasy state, Your doom I'll mollify and pains abate.	true	1334.66	1339.98	16
210_129396_000096_000000	"Naught, for a season, shall your comfort mar, Not even the memory of who you are."	"Naught, for a season, shall your comfort mar, Not even the memory of who you are."	false	1339.98	1345.99	17.536049
210_129396_000097_000000	Throughout eternal space dread silence fell; Heaven trembled as Compassion entered Hell.	Throughout eternal space dread silence fell; Heaven trembled as Compassion entered Hell.	true	1346.39	1352.35	14
210_129396_000098_000000	"As long, sweet demon, let my respite be As, governing down here, I'd respite thee."	"As long, sweet demon, let my respite be As, governing down here, I'd respite thee."	false	1353.11	1360.44	16.555819
210_129396_000099_000000	"As long, poor soul, as any of the pack You thrust from jail consumed in getting back."	"As long, poor soul, as any of the pack You thrust from jail consumed in getting back."	true	1360.44	1367.14	16
210_129396_000100_000000	A genial chill affected Altgeld's hide While they were turning him on t'other side.	A genial chill affected Altgeld's hide While they were turning him on t'other side.	false	1367.75	1375.98	19.173548
210_129396_000101_000000	Joel Spate Woop	joel Spate Woop	true	1375.98	1377.64	16.204588
210_129396_000102_000000	RESPLENDENT, adj.	RESPLENDENT, adj.	false	1378.37	1381.26	18.286856
210_129396_000102_000001	Like a simple American citizen beduking himself in his lodge, or affirming his consequence in the Scheme of Things as an elemental unit of a parade.	Like a simple American citizen beduking himself in his lodge, or affirming his consequence in the Scheme of Things as an elemental unit of a parade.	false	1381.26	1392.16	14
210_129396_000103_000000	The Knights of Dominion were so resplendent in their velvet- and-gold that their masters would hardly have known them.	The Knights of Dominion were so resplendent in their velvet and gold that their masters would hardly have known them.	false	1393.64	1401.87	16.671225
210_129396_000104_000000	"Chronicles of the Classes"	"Chronicles of the Classes"	true	1401.87	1403.71	11
210_129396_000105_000000	RESPOND, v.i.	RESPOND, v.i.	false	1405.13	1408.86	18.294954
210_129396_000105_000001	To make answer, or disclose otherwise a consciousness of having inspired an interest in what Herbert Spencer calls "external coexistences," as Satan "squat like a toad" at the ear of Eve, responded to the touch of the angel's spear.	To make answer, or disclose otherwise a consciousness of having inspired an interest in what Herbert Spencer calls "external coexistences," as Satan "squat like a toad" at the ear of Eve, responded to the touch of the angel's spear.	true	1408.86	1425.52	17
210_129396_000105_000002	To respond in damages is to contribute to the maintenance of the plaintiff's attorney and, incidentally, to the gratification of the plaintiff.	To respond in damages is to contribute to the maintenance of the plaintiff's attorney and, incidentally, to the gratification of the plaintiff.	true	1426.1	1433.86	14
210_129396_000106_000000	RESPONSIBILITY, n.	RESPONSIBILITY, n.	false	1435.07	1439.04	18.453352
210_129396_000106_000001	A detachable burden easily shifted to the shoulders of God, Fate, Fortune, Luck or one's neighbor.	A detachable burden easily shifted to the shoulders of God, Fate, Fortune, Luck or one's neighbor.	true	1439.04	1446.48	18
210_129396_000106_000002	In the days of astrology it was customary to unload it upon a star.	In the days of astrology it was customary to unload it upon a star.	false	1446.48	1450.78	19.807354
210_129396_000107_000000	Alas, things ain't what we should see If Eve had let that apple be; And many a feller which had ought To set with monarchses of thought, Or play some rosy little game With battle-chaps on fields of fame, Is downed by his unlucky star And hollers: "Peanuts!--here you are!"	Alas, things ain't what we should see If Eve had let that apple be; And many a feller which had ought To set with monarchses of thought, Or play some rosy little game With battle chaps on fields of fame, Is downed by his unlucky star And hollers: "Peanuts!--here you are!"	false	1451.99	1475.88	18.985716
210_129396_000108_000000	"The Sturdy Beggar"	"The Sturdy Beggar"	true	1475.88	1477.15	21.044119
210_129396_000109_000000	RESTITUTIONS, n.	RESTITUTIONS, n.	false	1478.3	1482.03	15.708473
210_129396_000109_000001	The founding or endowing of universities and public libraries by gift or bequest.	The founding or endowing of universities and public libraries by gift or bequest.	false	1482.03	1489.44	16
210_129396_000110_000000	RESTITUTOR, n.	r e s t i t u t o r, n.	false	1489.44	1493.87	18.949408
210_129396_000110_000001	Benefactor; philanthropist.	Benefactor; philanthropist.	true	1493.87	1496.23	20.46704
210_129396_000111_000000	RETALIATION, n.	RETALIATION, n.	false	1497.47	1500.96	17.243391
210_129396_000111_000001	The natural rock upon which is reared the Temple of Law.	The natural rock upon which is reared the Temple of Law.	false	1500.96	1504.75	17
210_129396_000112_000000	RETRIBUTION, n.	RETRIBUTION, n.	false	1505.87	1509.15	17.925217
210_129396_000112_000001	A rain of fire-and-brimstone that falls alike upon the just and such of the unjust as have not procured shelter by evicting them.	A rain of fire and brimstone that falls alike upon the just and such of the unjust as have not procured shelter by evicting them.	false	1509.15	1516.95	14
210_129396_000113_000000	In the lines following, addressed to an Emperor in exile by Father Gassalasca Jape, the reverend poet appears to hint his sense of the improduence of turning about to face Retribution when it is talking exercise:	In the lines following, addressed to an Emperor in exile by Father Gassalasca Jape, the reverend poet appears to hint his sense of the improduence of turning about to face Retribution when it is talking exercise:	false	1516.95	1533.07	18.113363
210_129396_000114_000000	What, what!	What, what!	true	1534.16	1534.98	24.336454
210_129396_000114_000001	Dom Pedro, you desire to go Back to Brazil to end your days in quiet? Why, what assurance have you 'twould be so? 'Tis not so long since you were in a riot, And your dear subjects showed a will to fly at Your throat and shake you like a rat.	Dom Pedro, you desire to go Back to Brazil to end your days in quiet? Why, what assurance have you 'twould be so? 'tis not so long since you were in a riot, And your dear subjects showed a will to fly at Your throat and shake you like a rat.	false	1534.98	1553.38	18.947348
210_129396_000114_000002	You know That empires are ungrateful; are you certain Republics are less handy to get hurt in?	You know That empires are ungrateful; are you certain Republics are less handy to get hurt in?	true	1554.29	1560.69	17
210_129396_000115_000000	REVEILLE, n.	REVEILLE, n.	false	1560.69	1564.17	14.298352
210_129396_000115_000001	A signal to sleeping soldiers to dream of battlefields no more, but get up and have their blue noses counted.	A signal to sleeping soldiers to dream of battlefields no more, but get up and have their blue noses counted.	false	1564.17	1573.09	18.785046
210_129396_000115_000002	In the American army it is ingeniously called "rev-e-lee," and to that pronunciation our countrymen have pledged their lives, their misfortunes and their sacred dishonor.	In the American army it is ingeniously called "rev e lee," and to that pronunciation our countrymen have pledged their lives, their misfortunes and their sacred dishonor.	false	1573.37	1587.25	18.064054
210_129396_000116_000000	REVELATION, n.	revelation, n.	false	1588.49	1591.38	17.119337
210_129396_000116_000001	A famous book in which St. John the Divine concealed all that he knew.	A famous book in which saint John the Divine concealed all that he knew.	false	1591.38	1595.26	12
210_129396_000116_000002	The revealing is done by the commentators, who know nothing.	The revealing is done by the commentators, who know nothing.	true	1595.81	1599.04	14
210_129396_000117_000000	REVERENCE, n.	REVERENCE, n.	false	1600.31	1602.93	17.867048
210_129396_000117_000001	The spiritual attitude of a man to a god and a dog to a man.	The spiritual attitude of a man to a god and a dog to a man.	false	1602.93	1607.68	15
210_129396_000118_000000	REVIEW, v.t.	REVIEW, v.t.	false	1609.04	1613.55	18.10279
210_129396_000119_000000	To set your wisdom (holding not a doubt of it, Although in truth there's neither bone nor skin to it) At work upon a book, and so read out of it The qualities that you have first read into it.	To set your wisdom (holding not a doubt of it, Although in truth there's neither bone nor skin to it) At work upon a book, and so read out of it The qualities that you have first read into it.	false	1613.55	1631.82	18.796831
210_129396_000120_000000	REVOLUTION, n.	REVOLUTION, n.	false	1631.82	1634.76	17.637663
210_129396_000120_000001	In politics, an abrupt change in the form of misgovernment.	In politics, an abrupt change in the form of misgovernment.	false	1634.76	1638.88	21.094873
210_129396_000120_000002	Specifically, in American history, the substitution of the rule of an Administration for that of a Ministry, whereby the welfare and happiness of the people were advanced a full half-inch. Revolutions are usually accompanied by a considerable effusion of blood, but are accounted worth it--this appraisement being made by beneficiaries whose blood had not the mischance to be shed.	Specifically, in American history, the substitution of the rule of an Administration for that of a Ministry, whereby the welfare and happiness of the people were advanced a full half inch. Revolutions are usually accompanied by a considerable effusion of blood, but are accounted worth it-this appraisement being made by beneficiaries whose blood had not the mischance to be shed.	false	1638.98	1665.07	18.45272
210_129396_000120_000003	The French revolution is of incalculable value to the Socialist of to-day; when he pulls the string actuating its bones its gestures are inexpressibly terrifying to gory tyrants suspected of fomenting law and order.	The French revolution is of incalculable value to the Socialist of to day; when he pulls the string actuating its bones its gestures are inexpressibly terrifying to gory tyrants suspected of fomenting law and order.	true	1665.68	1680.55	15
210_129396_000121_000000	RHADOMANCER, n.	r h a d o m a n c e r, n.	false	1681.76	1684.79	20.658827
210_129396_000121_000001	One who uses a divining-rod in prospecting for precious metals in the pocket of a fool.	One who uses a divining rod in prospecting for precious metals in the pocket of a fool.	false	1684.79	1690.68	15
210_129396_000122_000000	RIBALDRY, n.	r i b a l d r y, n.	false	1690.68	1694.92	17.623497
210_129396_000122_000001	Censorious language by another concerning oneself.	Censorious language by another concerning oneself.	true	1694.92	1698.39	14
210_129396_000123_000000	RIBROASTER, n.	r i b r o a s t e r, n.	false	1698.39	1702.24	15.623239
210_129396_000123_000001	Censorious language by oneself concerning another. The word is of classical refinement, and is even said to have been used in a fable by Georgius Coadjutor, one of the most fastidious writers of the fifteenth century--commonly, indeed, regarded as the founder of the Fastidiotic School.	Censorious language by oneself concerning another. The word is of classical refinement, and is even said to have been used in a fable by Georgius Coadjutor, one of the most fastidious writers of the fifteenth century-commonly, indeed, regarded as the founder of the Fastidiotic School.	true	1702.24	1720.54	15
210_129396_000124_000000	RICE-WATER, n.	RICE WATER, n.	false	1721.69	1724.46	15.968403
210_129396_000124_000001	A mystic beverage secretly used by our most popular novelists and poets to regulate the imagination and narcotize the conscience.	A mystic beverage secretly used by our most popular novelists and poets to regulate the imagination and narcotize the conscience.	false	1724.46	1734.49	18
210_129396_000124_000002	It is said to be rich in both obtundite and lethargine, and is brewed in a midnight fog by a fat which of the Dismal Swamp.	It is said to be rich in both obtundite and lethargine, and is brewed in a midnight fog by a fat which of the Dismal Swamp.	false	1735.01	1744.93	18.913368
210_129396_000125_000000	RICH, adj.	RICH, adj.	false	1746.05	1748.7	19.588566
210_129396_000125_000001	Holding in trust and subject to an accounting the property of the indolent, the incompetent, the unthrifty, the envious and the luckless.	Holding in trust and subject to an accounting the property of the indolent, the incompetent, the unthrifty, the envious and the luckless.	false	1748.7	1757.35	18
210_129396_000125_000002	That is the view that prevails in the underworld, where the Brotherhood of Man finds its most logical development and candid advocacy.	That is the view that prevails in the underworld, where the Brotherhood of Man finds its most logical development and candid advocacy.	true	1757.81	1764.88	13
210_129396_000125_000003	To denizens of the midworld the word means good and wise.	To denizens of the midworld the word means good and wise.	true	1765.28	1770.34	15
210_129396_000126_000000	RICHES, n.	RICHES, n.	false	1771.7	1774.47	18.883173
210_129396_000127_000000	A gift from Heaven signifying, "This is my beloved son, in whom I am well pleased."	A gift from Heaven signifying, "This is my beloved son, in whom I am well pleased."	false	1774.47	1781.85	17.410671
210_129396_000128_000000	John D. Rockefeller	john d Rockefeller	true	1781.85	1783.66	16.833912
210_129396_000129_000000	The reward of toil and virtue.	The reward of toil and virtue.	false	1785.32	1790.46	20.812984
210_129396_000130_000000	J.P. Morgan	j p Morgan	true	1790.46	1791.82	21
210_129396_000131_000000	The savings of many in the hands of one.	The savings of many in the hands of one.	false	1793.57	1799.01	17.372046
210_129396_000132_000000	Eugene Debs	Eugene Debs	true	1799.01	1800.25	15.9047
210_129396_000133_000000	To these excellent definitions the inspired lexicographer feels that he can add nothing of value.	To these excellent definitions the inspired lexicographer feels that he can add nothing of value.	false	1801.46	1806.94	19.081972
210_129396_000134_000000	RIDICULE, n.	RIDICULE, n.	false	1808.09	1811.19	16.523146
210_129396_000134_000001	Words designed to show that the person of whom they are uttered is devoid of the dignity of character distinguishing him who utters them.	Words designed to show that the person of whom they are uttered is devoid of the dignity of character distinguishing him who utters them.	false	1811.19	1819.03	17
210_129396_000134_000002	It may be graphic, mimetic or merely rident. Shaftesbury is quoted as having pronounced it the test of truth--a ridiculous assertion, for many a solemn fallacy has undergone centuries of ridicule with no abatement of its popular acceptance. What, for example, has been more valorously derided than the doctrine of Infant Respectability?	It may be graphic, mimetic or merely rident. Shaftesbury is quoted as having pronounced it the test of truth-a ridiculous assertion, for many a solemn fallacy has undergone centuries of ridicule with no abatement of its popular acceptance. What, for example, has been more valorously derided than the doctrine of Infant Respectability?	false	1820.15	1843.51	18.449501
210_129396_000135_000000	RIGHT, n.	RIGHT, n.	false	1844.69	1847.97	19.155298
210_129396_000135_000001	Legitimate authority to be, to do or to have; as the right to be a king, the right to do one's neighbor, the right to have measles, and the like.	Legitimate authority to be, to do or to have; as the right to be a king, the right to do one's neighbor, the right to have measles, and the like.	false	1847.97	1858.27	20.030561
210_129396_000135_000002	The first of these rights was once universally believed to be derived directly from the will of God; and this is still sometimes affirmed _in partibus infidelium_ outside the enlightened realms of Democracy; as the well known lines of Sir Abednego Bink, following:	The first of these rights was once universally believed to be derived directly from the will of God; and this is still sometimes affirmed underscore in partibus infidelium underscore outside the enlightened realms of Democracy; as the well known lines of Sir Abednego Bink, following:	false	1859	1875.31	17.699871
210_129396_000136_000000	By what right, then, do royal rulers rule? Whose is the sanction of their state and pow'r? He surely were as stubborn as a mule Who, God unwilling, could maintain an hour His uninvited session on the throne, or air His pride securely in the Presidential chair.	By what right, then, do royal rulers rule? Whose is the sanction of their state and pow'r? He surely were as stubborn as a mule Who, God unwilling, could maintain an hour His uninvited session on the throne, or air His pride securely in the Presidential chair.	false	1876.49	1895.23	17.11235
210_129396_000137_000000	Whatever is is so by Right Divine; Whate'er occurs, God wills it so.	Whatever is is so by Right Divine; Whate'er occurs, God wills it so.	false	1896.47	1902.52	18.148054
210_129396_000137_000001	Good land! It were a wondrous thing if His design A fool could baffle or a rogue withstand! If so, then God, I say (intending no offence) Is guilty of contributory negligence.	Good land! It were a wondrous thing if His design A fool could baffle or a rogue withstand! If so, then God, I say (intending no offence) Is guilty of contributory negligence.	true	1902.98	1917.25	17.961294
210_129396_000138_000000	RIGHTEOUSNESS, n.	RIGHTEOUSNESS, n.	false	1918.49	1921.98	18.014536
210_129396_000138_000001	A sturdy virtue that was once found among the Pantidoodles inhabiting the lower part of the peninsula of Oque.	A sturdy virtue that was once found among the Pantidoodles inhabiting the lower part of the peninsula of Oque.	true	1921.98	1928.05	14
210_129396_000138_000002	Some feeble attempts were made by returned missionaries to introduce it into several European countries, but it appears to have been imperfectly expounded.	Some feeble attempts were made by returned missionaries to introduce it into several European countries, but it appears to have been imperfectly expounded.	false	1928.9	1937.56	16
210_129396_000138_000003	An example of this faulty exposition is found in the only extant sermon of the pious Bishop Rowley, a characteristic passage from which is here given:	An example of this faulty exposition is found in the only extant sermon of the pious Bishop Rowley, a characteristic passage from which is here given:	false	1938.44	1948.45	17
210_129396_000139_000000	"Now righteousness consisteth not merely in a holy state of mind, nor yet in performance of religious rites and obedience to the letter of the law.	"Now righteousness consisteth not merely in a holy state of mind, nor yet in performance of religious rites and obedience to the letter of the law.	false	1949.42	1958.62	18.706572
210_129396_000139_000001	It is not enough that one be pious and just: one must see to it that others also are in the same state; and to this end compulsion is a proper means.	It is not enough that one be pious and just: one must see to it that others also are in the same state; and to this end compulsion is a proper means.	false	1959.35	1969.12	18.963364
210_129396_000139_000002	Forasmuch as my injustice may work ill to another, so by his injustice may evil be wrought upon still another, the which it is as manifestly my duty to estop as to forestall mine own tort.	Forasmuch as my injustice may work ill to another, so by his injustice may evil be wrought upon still another, the which it is as manifestly my duty to estop as to forestall mine own tort.	false	1969.34	1983.73	19.06188
210_129396_000139_000003	Wherefore if I would be righteous I am bound to restrain my neighbor, by force if needful, in all those injurious enterprises from which, through a better disposition and by the help of Heaven, I do myself restrain."	Wherefore if I would be righteous I am bound to restrain my neighbor, by force if needful, in all those injurious enterprises from which, through a better disposition and by the help of Heaven, I do myself restrain."	false	1984.16	1998.36	16
210_129396_000140_000000	RIME, n.	RIME, n.	false	1998.36	2002.08	16.040422
210_129396_000140_000001	Agreeing sounds in the terminals of verse, mostly bad.	Agreeing sounds in the terminals of verse, mostly bad.	true	2002.08	2006.16	17.052502
210_129396_000140_000002	The verses themselves, as distinguished from prose, mostly dull.	The verses themselves, as distinguished from prose, mostly dull.	true	2006.16	2010.79	16
210_129396_000140_000003	Usually (and wickedly) spelled "rhyme."	Usually (and wickedly) spelled "rhyme."	false	2010.86	2017.68	16.768845
210_129396_000141_000000	RIMER, n.	RIMER, n.	false	2017.68	2020.89	17.163431
210_129396_000141_000001	A poet regarded with indifference or disesteem.	A poet regarded with indifference or disesteem.	true	2020.89	2024.44	19.631004
210_129396_000142_000000	The rimer quenches his unheeded fires, The sound surceases and the sense expires. Then the domestic dog, to east and west, Expounds the passions burning in his breast. The rising moon o'er that enchanted land Pauses to hear and yearns to understand.	The rimer quenches his unheeded fires, The sound surceases and the sense expires. Then the domestic dog, to east and west, Expounds the passions burning in his breast. The rising moon o'er that enchanted land Pauses to hear and yearns to understand.	false	2025.56	2044.17	17.105503
210_129396_000143_000000	Mowbray Myles	Mowbray Myles	false	2044.17	2047.32	11.751041
210_129396_000144_000000	RIOT, n.	RIOT, n.	false	2047.32	2050.23	12.263993
210_129396_000144_000001	A popular entertainment given to the military by innocent bystanders.	A popular entertainment given to the military by innocent bystanders.	true	2050.23	2054.02	16
210_129396_000145_000000	R.I.P.	r i p	false	2055.26	2057.19	18.797523
210_129396_000145_000001	A careless abbreviation of _requiescat in pace_, attesting to indolent goodwill to the dead.	A careless abbreviation of underscore requiescat in pace underscore, attesting to indolent goodwill to the dead.	false	2057.19	2063.41	12
210_129396_000145_000002	According to the learned Dr. Drigge, however, the letters originally meant nothing more than _reductus in pulvis_.	According to the learned dr Drigge, however, the letters originally meant nothing more than underscore reductus in pulvis underscore.	false	2063.63	2071.11	18.006187
210_129396_000146_000000	RITE, n.	RITE, n.	false	2071.11	2073.86	16.284763
210_129396_000146_000001	A religious or semi-religious ceremony fixed by law, precept or custom, with the essential oil of sincerity carefully squeezed out of it.	A religious or semi religious ceremony fixed by law, precept or custom, with the essential oil of sincerity carefully squeezed out of it.	true	2073.86	2083.81	17.323528
210_129396_000147_000000	RITUALISM, n.	RITUALISM, n.	false	2084.87	2087.76	16.661303
210_129396_000147_000001	A Dutch Garden of God where He may walk in rectilinear freedom, keeping off the grass.	A Dutch Garden of God where He may walk in rectilinear freedom, keeping off the grass.	true	2087.76	2093.47	17.42535
210_129396_000148_000000	ROAD, n.	ROAD, n.	false	2094.68	2098.29	17.829897
210_129396_000148_000001	A strip of land along which one may pass from where it is too tiresome to be to where it is futile to go.	A strip of land along which one may pass from where it is too tiresome to be to where it is futile to go.	false	2098.29	2104.03	9
210_129396_000149_000000	All roads, howsoe'er they diverge, lead to Rome, Whence, thank the good Lord, at least one leads back home.	All roads, howsoe'er they diverge, lead to Rome, Whence, thank the good Lord, at least one leads back home.	false	2105.12	2114.1	19.465256
210_129396_000150_000000	Borey the Bald	Borey the Bald	true	2114.1	2115.16	17.820333
210_129396_000151_000000	ROBBER, n.	ROBBER, n.	false	2116.4	2119.77	20.74192
210_129396_000151_000001	A candid man of affairs. It is related of Voltaire that one night he and some traveling companion lodged at a wayside inn.	A candid man of affairs. It is related of Voltaire that one night he and some traveling companion lodged at a wayside inn.	false	2119.77	2127.99	16.530066
210_129396_000151_000002	The surroundings were suggestive, and after supper they agreed to tell robber stories in turn.	The surroundings were suggestive, and after supper they agreed to tell robber stories in turn.	true	2127.99	2132.65	12
210_129396_000151_000003	"Once there was a Farmer-General of the Revenues." Saying nothing more, he was encouraged to continue.	"Once there was a Farmer General of the Revenues." Saying nothing more, he was encouraged to continue.	false	2133.05	2139.04	16
210_129396_000151_000004	"That," he said, "is the story."	"That," he said, "is the story."	true	2139.47	2142.49	20.450747
210_129396_000152_000000	ROMANCE, n.	ROMANCE, n.	false	2143.43	2146.35	16.849943
210_129396_000152_000001	Fiction that owes no allegiance to the God of Things as They Are.	Fiction that owes no allegiance to the God of Things as They Are.	true	2146.35	2149.77	13
210_129396_000152_000002	In the novel the writer's thought is tethered to probability, as a domestic horse to the hitching-post, but in romance it ranges at will over the entire region of the imagination--free, lawless, immune to bit and rein.	In the novel the writer's thought is tethered to probability, as a domestic horse to the hitching post, but in romance it ranges at will over the entire region of the imagination-free, lawless, immune to bit and rein.	false	2149.77	2165.1	18.392416
210_129396_000152_000003	Your novelist is a poor creature, as Carlyle might say--a mere reporter.	Your novelist is a poor creature, as Carlyle might say-a mere reporter.	true	2165.1	2170.21	15
210_129396_000152_000004	He may invent his characters and plot, but he must not imagine anything taking place that might not occur, albeit his entire narrative is candidly a lie.	He may invent his characters and plot, but he must not imagine anything taking place that might not occur, albeit his entire narrative is candidly a lie.	false	2171.51	2180.65	15
210_129396_000152_000005	Why he imposes this hard condition on himself, and "drags at each remove a lengthening chain" of his own forging he can explain in ten thick volumes without illuminating by so much as a candle's ray the black profound of his own ignorance of the matter.	Why he imposes this hard condition on himself, and "drags at each remove a lengthening chain" of his own forging he can explain in ten thick volumes without illuminating by so much as a candle's ray the black profound of his own ignorance of the matter.	true	2181.02	2195.8	13
210_129396_000152_000006	There are great novels, for great writers have "laid waste their powers" to write them, but it remains true that far and away the most fascinating fiction that we have is "The Thousand and One Nights."	There are great novels, for great writers have "laid waste their powers" to write them, but it remains true that far and away the most fascinating fiction that we have is "The Thousand and One Nights."	false	2195.99	2207.74	16.195797
210_129396_000153_000000	ROPE, n.	ROPE, n.	false	2208.95	2211.66	18.901037
210_129396_000153_000001	An obsolescent appliance for reminding assassins that they too are mortal.	An obsolescent appliance for reminding assassins that they too are mortal.	true	2211.66	2215.54	10
210_129396_000153_000002	It is put about the neck and remains in place one's whole life long.	It is put about the neck and remains in place one's whole life long.	false	2215.88	2219.94	14
210_129396_000153_000003	It has been largely superseded by a more complex electrical device worn upon another part of the person; and this is rapidly giving place to an apparatus known as the preachment.	It has been largely superseded by a more complex electrical device worn upon another part of the person; and this is rapidly giving place to an apparatus known as the preachment.	false	2219.94	2231.56	18.94787
210_129396_000154_000000	ROSTRUM, n.	ROSTRUM, n.	false	2232.77	2236.38	19.686258
210_129396_000154_000001	In Latin, the beak of a bird or the prow of a ship.	In Latin, the beak of a bird or the prow of a ship.	true	2236.38	2239.75	17.846376
210_129396_000154_000002	In America, a place from which a candidate for office energetically expounds the wisdom, virtue and power of the rabble.	In America, a place from which a candidate for office energetically expounds the wisdom, virtue and power of the rabble.	false	2240.12	2249.41	19.172626
210_129396_000155_000000	ROUNDHEAD, n.	ROUNDHEAD, n.	false	2250.59	2253.6	19.208416
210_129396_000155_000001	A member of the Parliamentarian party in the English civil war--so called from his habit of wearing his hair short, whereas his enemy, the Cavalier, wore his long.	A member of the Parliamentarian party in the English civil war-so called from his habit of wearing his hair short, whereas his enemy, the Cavalier, wore his long.	false	2253.6	2265.13	16.470537
210_129396_000155_000002	There were other points of difference between them, but the fashion in hair was the fundamental cause of quarrel.	There were other points of difference between them, but the fashion in hair was the fundamental cause of quarrel.	false	2266.22	2271.7	15
210_129396_000155_000003	The Cavaliers were royalists because the king, an indolent fellow, found it more convenient to let his hair grow than to wash his neck.	The Cavaliers were royalists because the king, an indolent fellow, found it more convenient to let his hair grow than to wash his neck.	false	2272.16	2281.96	19
210_129396_000155_000004	This the Roundheads, who were mostly barbers and soap-boilers, deemed an injury to trade, and the royal neck was therefore the object of their particular indignation. Descendants of the belligerents now wear their hair all alike, but the fires of animosity enkindled in that ancient strife smoulder to this day beneath the snows of British civility.	This the Roundheads, who were mostly barbers and soap boilers, deemed an injury to trade, and the royal neck was therefore the object of their particular indignation. Descendants of the belligerents now wear their hair all alike, but the fires of animosity enkindled in that ancient strife smoulder to this day beneath the snows of British civility.	false	2282.33	2306.55	17.21349
