8163_116797_000000_000000	"I am old Philemon!" murmured the oak.	"I am old philemon!" murmured the oak.	false	0	0.24	-4
8163_116797_000051_000004	What a beautiful day it was!	What a beautiful day it was!	true	921.5	923.29	21.958824
8163_116797_000051_000005	Would it not be wiser if she were to let the troublesome knot alone, and think no more about the box, but run and join her little playfellow and be happy?	Would it not be wiser if she were to let the troublesome knot alone, and think no more about the box, but run and join her little playfellow and be happy?	true	923.36	932.98	14
8163_116797_000052_000000	All this time, however, her fingers were half unconsciously busy with the knot; and happening to glance at the flower-wreathed face on the lid of the enchanted box, she seemed to perceive it slyly grinning at her.	All this time, however, her fingers were half unconsciously busy with the knot; and happening to glance at the flower wreathed face on the lid of the enchanted box, she seemed to perceive it slyly grinning at her.	true	933.32	946.72	19
8163_116797_000053_000000	"That face looks very mischievous," thought Pandora.	"That face looks very mischievous," thought Pandora.	true	947.21	950.385	21.17379
8163_116797_000053_000001	"I wonder whether it smiles because I am doing wrong!	"I wonder whether it smiles because I am doing wrong!	true	950.385	953.38	17
8163_116797_000053_000002	I have the greatest mind in the world to run away!"	I have the greatest mind in the world to run away!"	true	953.6	956.38	21.414663
8163_116797_000054_000000	But just then, by the merest accident, she gave the knot a kind of twist, which produced a wonderful result.	But just then, by the merest accident, she gave the knot a kind of twist, which produced a wonderful result.	true	956.87	963.46	23
8163_116797_000054_000001	The gold cord untwined itself, as if by magic, and left the box without a fastening.	The gold cord untwined itself, as if by magic, and left the box without a fastening.	true	963.68	969.46	21
8163_116797_000055_000000	"This is the strangest thing I ever knew!" said Pandora.	"This is the strangest thing I ever knew!" said Pandora.	true	969.95	973.335	16
8163_116797_000055_000001	"What will Epimetheus say?	"What will Epimetheus say?	true	973.335	975.105	21
8163_116797_000055_000002	And how can I possibly tie it up again?"	And how can I possibly tie it up again?"	true	975.105	977.44	19
8163_116797_000056_000000	She made one or two attempts to restore the knot, but soon found it quite beyond her skill.	She made one or two attempts to restore the knot, but soon found it quite beyond her skill.	true	977.9	982.99	17
8163_116797_000056_000001	It had disentangled itself so suddenly that she could not in the least remember how the strings had been doubled into one another; and when she tried to recollect the shape and appearance of the knot, it seemed to have gone entirely out of her mind.	It had disentangled itself so suddenly that she could not in the least remember how the strings had been doubled into one another; and when she tried to recollect the shape and appearance of the knot, it seemed to have gone entirely out of her mind.	true	983.09	996.04	16
8163_116797_000056_000002	Nothing was to be done, therefore, but to let the box remain as it was until Epimetheus should come in.	Nothing was to be done, therefore, but to let the box remain as it was until Epimetheus should come in.	true	996.44	1002.37	14
8163_116797_000057_000000	"But," said Pandora, "when he finds the knot untied, he will know that I have done it.	"But," said Pandora, "when he finds the knot untied, he will know that I have done it.	true	1003.07	1007.82	18
8163_116797_000057_000001	How shall I make him believe that I have not looked into the box?"	How shall I make him believe that I have not looked into the box?"	true	1007.82	1011.31	20
8163_116797_000058_000000	And then the thought came into her naughty little heart, that, since she would be suspected of having looked into the box, she might just as well do so at once.	And then the thought came into her naughty little heart, that, since she would be suspected of having looked into the box, she might just as well do so at once.	false	1011.89	1020.01	16
8163_116797_000058_000001	Oh, very naughty and very foolish Pandora!	Oh, very naughty and very foolish Pandora!	true	1020.29	1023.3	19.467459
8163_116797_000058_000002	You should have thought only of doing what was right, and of leaving undone what was wrong, and not of what your playfellow Epimetheus would have said or believed.	You should have thought only of doing what was right, and of leaving undone what was wrong, and not of what your playfellow Epimetheus would have said or believed.	true	1023.3	1031.56	19
8163_116797_000058_000003	And so perhaps she might, if the enchanted face on the lid of the box had not looked so bewitchingly persuasive at her, and if she had not seemed to hear, more distinctly, than before, the murmur of small voices within.	And so perhaps she might, if the enchanted face on the lid of the box had not looked so bewitchingly persuasive at her, and if she had not seemed to hear, more distinctly, than before, the murmur of small voices within.	true	1031.78	1044.82	20
8163_116797_000058_000004	She could not tell whether it was fancy or no; but there was quite a little tumult of whispers in her ear--or else it was her curiosity that whispered:	She could not tell whether it was fancy or no; but there was quite a little tumult of whispers in her ear-or else it was her curiosity that whispered:	true	1045.25	1054.06	18
8163_116797_000059_000000	"Let us out, dear Pandora--pray let us out!	"Let us out, dear Pandora-pray let us out!	true	1054.22	1057.41	20
8163_116797_000059_000001	We will be such nice pretty playfellows for you!	We will be such nice pretty playfellows for you!	false	1057.41	1060.04	14
8163_116797_000059_000002	Only let us out!"	Only let us out!"	true	1060.04	1061.4	20
8163_116797_000060_000000	"What can it be?" thought Pandora.	"What can it be?" thought Pandora.	false	1061.4	1064.17	20.540266
8163_116797_000060_000001	"Is there something alive in the box? Well--yes!--I am resolved to take just one peep!	"Is there something alive in the box? Well-yes!--I am resolved to take just one peep!	true	1064.17	1069.59	16
8163_116797_000060_000002	Only one peep; and then the lid shall be shut down as safely as ever!	Only one peep; and then the lid shall be shut down as safely as ever!	true	1069.59	1074.12	19
8163_116797_000060_000003	There cannot possibly be any harm in just one little peep!"	There cannot possibly be any harm in just one little peep!"	true	1074.12	1078.09	19
8163_116797_000061_000000	But it is now time for us to see what Epimetheus was doing.	But it is now time for us to see what Epimetheus was doing.	true	1078.13	1081.93	16
8163_116797_000062_000000	This was the first time, since his little playmate had come to dwell with him, that he had attempted to enjoy any pleasure in which she did not partake.	This was the first time, since his little playmate had come to dwell with him, that he had attempted to enjoy any pleasure in which she did not partake.	true	1082.84	1090.78	16
8163_116797_000062_000001	But nothing went right; nor was he nearly so happy as on other days.	But nothing went right; nor was he nearly so happy as on other days.	true	1090.97	1095.34	18
8163_116797_000062_000002	He could not find a sweet grape or a ripe fig (if Epimetheus had a fault, it was a little too much fondness for figs); or, if ripe at all, they were overripe, and so sweet as to be cloying.	He could not find a sweet grape or a ripe fig (if Epimetheus had a fault, it was a little too much fondness for figs); or, if ripe at all, they were overripe, and so sweet as to be cloying.	true	1095.59	1108.54	21.446602
8163_116797_000062_000003	There was no mirth in his heart, such as usually made his voice gush out, of its own accord, and swell the merriment of his companions.	There was no mirth in his heart, such as usually made his voice gush out, of its own accord, and swell the merriment of his companions.	true	1108.97	1116.31	14
8163_116797_000062_000004	In short, he grew so uneasy and discontented, that the other children could not imagine what was the matter with Epimetheus.	In short, he grew so uneasy and discontented, that the other children could not imagine what was the matter with Epimetheus.	true	1116.65	1123.81	17
8163_116797_000062_000005	Neither did he himself know what ailed him, any better than they did.	Neither did he himself know what ailed him, any better than they did.	true	1123.97	1127.89	21.663527
8163_116797_000062_000006	For you must recollect that, at the time we are speaking of, it was everybody's nature, and constant habit, to be happy.	For you must recollect that, at the time we are speaking of, it was everybody's nature, and constant habit, to be happy.	false	1128.35	1135.69	21
8163_116797_000062_000007	The world had not yet learned to be otherwise.	The world had not yet learned to be otherwise.	true	1136	1138.72	19
8163_116797_000062_000008	Not a single soul or body, since these children were first sent to enjoy themselves on the beautiful earth, had ever been sick or out of sorts.	Not a single soul or body, since these children were first sent to enjoy themselves on the beautiful earth, had ever been sick or out of sorts.	true	1138.97	1147.93	18
8163_116797_000063_000000	At length, discovering that, somehow or other, he put a stop to all the play, Epimetheus judged it best to go back to Pandora, who was in a humour better suited to his own.	At length, discovering that, somehow or other, he put a stop to all the play, Epimetheus judged it best to go back to Pandora, who was in a humour better suited to his own.	false	1148.42	1159.6	19
8163_116797_000063_000001	But, with a hope of giving her pleasure, he gathered some flowers, and made them into a wreath, which he meant to put upon her head.	But, with a hope of giving her pleasure, he gathered some flowers, and made them into a wreath, which he meant to put upon her head.	true	1160.06	1167.16	19
8163_116797_000063_000002	The flowers were very lovely--roses, and lilies, and orange blossoms, and a great many more, which left a trail of fragrance behind, as Epimetheus carried them along; and the wreath was put together with as much skill as could reasonably be expected of a boy.	The flowers were very lovely-roses, and lilies, and orange blossoms, and a great many more, which left a trail of fragrance behind, as Epimetheus carried them along; and the wreath was put together with as much skill as could reasonably be expected of a boy.	true	1167.62	1183.42	17
8163_116797_000063_000003	The fingers of little girls, it has always appeared to me, are the fittest to twine flower wreaths; but boys could do it, in those days, rather better than they can now.	The fingers of little girls, it has always appeared to me, are the fittest to twine flower wreaths; but boys could do it, in those days, rather better than they can now.	true	1183.55	1193.71	21
8163_116797_000064_000000	And here I must mention that a great black cloud had been gathering in the sky, for some time past, although it had not yet overspread the sun. But, just as Epimetheus reached the cottage door, this cloud began to intercept the sunshine, and thus to make a sudden and sad obscurity.	And here I must mention that a great black cloud had been gathering in the sky, for some time past, although it had not yet overspread the sun But, just as Epimetheus reached the cottage door, this cloud began to intercept the sunshine, and thus to make a sudden and sad obscurity.	true	1194.29	1212.46	17
8163_116797_000065_000000	He entered softly, for he meant, if possible, to steal behind Pandora, and fling the wreath of flowers over her head, before she should be aware of his approach.	He entered softly, for he meant, if possible, to steal behind Pandora, and fling the wreath of flowers over her head, before she should be aware of his approach.	true	1213.28	1223.59	20.29525
8163_116797_000065_000001	But, as it happened, there was no need of his treading so very lightly.	But, as it happened, there was no need of his treading so very lightly.	false	1223.96	1227.82	17
8163_116797_000065_000002	He might have trod as heavily as he pleased--as heavily as a grown man--as heavily, I was going to say, as an elephant--without much probability of Pandora's hearing his footsteps.	He might have trod as heavily as he pleased-as heavily as a grown man-as heavily, I was going to say, as an elephant-without much probability of Pandora's hearing his footsteps.	false	1227.92	1239.85	20
8163_116797_000065_000003	She was too intent upon her purpose.	She was too intent upon her purpose.	true	1240.04	1242.31	22.313528
8163_116797_000065_000004	At the moment of his entering the cottage, the naughty child had put her hand to the lid, and was on the point of opening the mysterious box.	At the moment of his entering the cottage, the naughty child had put her hand to the lid, and was on the point of opening the mysterious box.	true	1243.07	1250.32	17
8163_116797_000065_000005	Epimetheus beheld her.	Epimetheus beheld her.	true	1250.96	1252.52	16
8163_116797_000065_000006	If he had cried out, Pandora would probably have withdrawn her hand, and the fatal mystery of the box might never have been known.	If he had cried out, Pandora would probably have withdrawn her hand, and the fatal mystery of the box might never have been known.	true	1252.52	1259.77	15
8163_116797_000066_000000	But Epimetheus himself, although he said very little about it, had his own share of curiosity to know what was inside.	But Epimetheus himself, although he said very little about it, had his own share of curiosity to know what was inside.	true	1260.44	1267.69	15
8163_116797_000066_000001	Perceiving that Pandora was resolved to find out the secret, he determined that his playfellow should not be the only wise person in the cottage.	Perceiving that Pandora was resolved to find out the secret, he determined that his playfellow should not be the only wise person in the cottage.	true	1268.18	1276.03	15
8163_116797_000066_000002	And if there were anything pretty or valuable in the box, he meant to take half of it to himself.	And if there were anything pretty or valuable in the box, he meant to take half of it to himself.	false	1276.37	1281.85	19
8163_116797_000066_000003	Thus, after all his sage speeches to Pandora about restraining her curiosity, Epimetheus turned out to be quite as foolish, and nearly as much in fault as she.	Thus, after all his sage speeches to Pandora about restraining her curiosity, Epimetheus turned out to be quite as foolish, and nearly as much in fault as she.	true	1281.95	1292.05	18
8163_116797_000066_000004	So, whenever we blame Pandora for what happened, we must not forget to shake our heads at Epimetheus likewise.	So, whenever we blame Pandora for what happened, we must not forget to shake our heads at Epimetheus likewise.	true	1292.18	1298.71	16
8163_116797_000067_000000	As Pandora raised the lid, the cottage grew very dark and dismal; for the black cloud had now swept quite over the sun, and seemed to have buried it alive.	As Pandora raised the lid, the cottage grew very dark and dismal; for the black cloud had now swept quite over the sun, and seemed to have buried it alive.	true	1298.9	1309.15	19.89437
8163_116797_000067_000001	There had for a little while past been a low growling and muttering, which all at once broke into a heavy peal of thunder.	There had for a little while past been a low growling and muttering, which all at once broke into a heavy peal of thunder.	true	1309.49	1317.07	12
8163_116797_000067_000002	But Pandora, heeding nothing of all this, lifted the lid nearly upright, and looked inside.	But Pandora, heeding nothing of all this, lifted the lid nearly upright, and looked inside.	true	1317.38	1323.1	19
8163_116797_000067_000003	It seemed as if a sudden swarm of winged creatures brushed past her, taking flight out of the box, while, at the same instant, she heard the voice of Epimetheus, with a lamentable tone, as if he were in pain.	It seemed as if a sudden swarm of winged creatures brushed past her, taking flight out of the box, while, at the same instant, she heard the voice of Epimetheus, with a lamentable tone, as if he were in pain.	false	1323.32	1336.72	20
8163_116797_000068_000000	"Oh, I am stung!" cried he.	"Oh, I am stung!" cried he.	true	1337.03	1338.9	17.65186
8163_116797_000068_000001	"I am stung!	"I am stung!	true	1338.9	1339.93	9
8163_116797_000068_000002	Naughty Pandora! why have you opened this wicked box?"	Naughty Pandora! why have you opened this wicked box?"	true	1339.93	1343.68	22
8163_116797_000069_000000	Pandora let fall the lid, and, starting up, looked about her, to see what had befallen Epimetheus.	Pandora let fall the lid, and, starting up, looked about her, to see what had befallen Epimetheus.	true	1344.23	1350.63	16
8163_116797_000069_000001	The thunder cloud had so darkened the room that she could not very clearly discern what was in it.	The thunder cloud had so darkened the room that she could not very clearly discern what was in it.	true	1350.63	1356.16	16
8163_116797_000069_000002	But she heard a disagreeable buzzing, as if a great many huge flies, or gigantic mosquitoes, or those insects which we call dor bugs, and pinching dogs, were darting about.	But she heard a disagreeable buzzing, as if a great many huge flies, or gigantic mosquitoes, or those insects which we call dor bugs, and pinching dogs, were darting about.	false	1356.71	1368.22	17
8163_116797_000069_000003	And, as her eyes grew more accustomed to the imperfect light, she saw a crowd of ugly little shapes, with bats' wings, looking abominably spiteful, and armed with terribly long stings in their tails.	And, as her eyes grew more accustomed to the imperfect light, she saw a crowd of ugly little shapes, with bats' wings, looking abominably spiteful, and armed with terribly long stings in their tails.	false	1368.22	1381.08	16
8163_116797_000069_000004	It was one of these that had stung Epimetheus.	It was one of these that had stung Epimetheus.	false	1381.08	1384.35	21.109674
8163_116797_000069_000005	Nor was it a great while before Pandora herself began to scream, in no less pain and affright than her playfellow, and making a vast deal more hubbub about it.	Nor was it a great while before Pandora herself began to scream, in no less pain and affright than her playfellow, and making a vast deal more hubbub about it.	true	1384.35	1395.03	19
8163_116797_000069_000006	An odious little monster had settled on her forehead, and would have stung her I know not how deeply, if Epimetheus had not run and brushed it away.	An odious little monster had settled on her forehead, and would have stung her I know not how deeply, if Epimetheus had not run and brushed it away.	true	1395.03	1403.98	15
8163_116797_000070_000000	Now, if you wish to know what these ugly things might be, which had made their escape out of the box, I must tell you that they were the whole family of earthly Troubles.	Now, if you wish to know what these ugly things might be, which had made their escape out of the box, I must tell you that they were the whole family of earthly Troubles.	true	1404.17	1413.73	14
8163_116797_000070_000001	There were evil Passions; there were a great many species of Cares; there were more than a hundred and fifty Sorrows; there were Diseases, in a vast number of miserable and painful shapes; there were more kinds of Naughtiness than it would be of any use to talk about.	There were evil Passions; there were a great many species of Cares; there were more than a hundred and fifty Sorrows; there were Diseases, in a vast number of miserable and painful shapes; there were more kinds of Naughtiness than it would be of any use to talk about.	false	1414.22	1431.04	20.792128
8163_116797_000070_000002	In short, everything that has since afflicted the souls and bodies of mankind had been shut up in the mysterious box, and given to Epimetheus and Pandora to be kept safely, in order that the happy children of the world might never be molested by them.	In short, everything that has since afflicted the souls and bodies of mankind had been shut up in the mysterious box, and given to Epimetheus and Pandora to be kept safely, in order that the happy children of the world might never be molested by them.	true	1431.41	1447.06	17
8163_116797_000070_000003	Had they been faithful to their trust, all would have gone well.	Had they been faithful to their trust, all would have gone well.	true	1447.37	1450.9	19
8163_116797_000070_000004	No grown person would ever have been sad, nor any child have had cause to shed a single tear, from that hour until this moment.	No grown person would ever have been sad, nor any child have had cause to shed a single tear, from that hour until this moment.	false	1451.18	1459.54	14
8163_116797_000071_000000	But--and you may see by this how a wrong act of any one mortal is a calamity to the whole world--by Pandora's lifting the lid of that miserable box, and by the fault of Epimetheus, too, in not preventing her, these Troubles have obtained a foothold among us, and do not seem very likely to be driven away in a hurry.	But-and you may see by this how a wrong act of any one mortal is a calamity to the whole world-by Pandora's lifting the lid of that miserable box, and by the fault of Epimetheus, too, in not preventing her, these Troubles have obtained a foothold among us, and do not seem very likely to be driven away in a hurry.	false	1460.24	1480.39	19
8163_116797_000071_000001	For it was impossible, as you will easily guess, that the two children should keep the ugly swarms in their own little cottage.	For it was impossible, as you will easily guess, that the two children should keep the ugly swarms in their own little cottage.	true	1480.58	1487.35	14
8163_116797_000071_000002	On the contrary, the first thing that they did was to fling open the doors and windows, in hopes of getting rid of them; and, sure enough, away flew the winged Troubles all abroad, and so pestered and tormented the small people, everywhere about, that none of them so much as smiled for many days afterward.	On the contrary, the first thing that they did was to fling open the doors and windows, in hopes of getting rid of them; and, sure enough, away flew the winged Troubles all abroad, and so pestered and tormented the small people, everywhere about, that none of them so much as smiled for many days afterward.	false	1487.84	1505.83	17
8163_116797_000071_000003	And, what was very singular, all the flowers and dewy blossoms on earth not one of which had hitherto faded, now began to droop and shed their leaves, after a day or two.	And, what was very singular, all the flowers and dewy blossoms on earth not one of which had hitherto faded, now began to droop and shed their leaves, after a day or two.	true	1506.05	1517.29	19
8163_116797_000071_000004	The children, moreover, who before seemed immortal in their childhood, now grew older, day by day, and came soon to be youths and maidens, and men and women by and by, and aged people, before they dreamed of such a thing.	The children, moreover, who before seemed immortal in their childhood, now grew older, day by day, and came soon to be youths and maidens, and men and women by and by, and aged people, before they dreamed of such a thing.	true	1517.51	1531.75	16
8163_116797_000072_000000	Meanwhile, the naughty Pandora, and hardly less naughty Epimetheus, remained in their cottage.	Meanwhile, the naughty Pandora, and hardly less naughty Epimetheus, remained in their cottage.	true	1532.42	1538.2	11
8163_116797_000072_000001	Both of them had been grievously stung, and were in a good deal of pain, which seemed the more intolerable to them, because it was the very first pain that had ever been felt since the world began.	Both of them had been grievously stung, and were in a good deal of pain, which seemed the more intolerable to them, because it was the very first pain that had ever been felt since the world began.	true	1538.42	1549.24	15
8163_116797_000072_000002	Of course, they were entirely unaccustomed to it, and could have no idea what it meant.	Of course, they were entirely unaccustomed to it, and could have no idea what it meant.	true	1549.49	1554.55	19
8163_116797_000072_000003	Besides all this, they were in exceedingly bad humour, both with themselves and with one another.	Besides all this, they were in exceedingly bad humour, both with themselves and with one another.	true	1554.89	1560.64	18
8163_116797_000072_000004	In order to indulge it to the utmost, Epimetheus sat down sullenly in a corner with his back toward Pandora; while Pandora flung herself upon the floor and rested her head on the fatal and abominable box.	In order to indulge it to the utmost, Epimetheus sat down sullenly in a corner with his back toward Pandora; while Pandora flung herself upon the floor and rested her head on the fatal and abominable box.	true	1561.13	1573.66	14
8163_116797_000072_000005	She was crying bitterly, and sobbing as if her heart would break.	She was crying bitterly, and sobbing as if her heart would break.	true	1573.67	1577.35	20.181332
8163_116797_000073_000000	Suddenly there was a gentle little tap on the inside of the lid.	Suddenly there was a gentle little tap on the inside of the lid.	true	1577.84	1581.67	20
8163_116797_000074_000000	"What can that be?" cried Pandora, lifting her head.	"What can that be?" cried Pandora, lifting her head.	true	1581.98	1584.97	20
8163_116797_000075_000000	But either Epimetheus had not heard the tap, or was too much out of humour to notice it.	But either Epimetheus had not heard the tap, or was too much out of humour to notice it.	true	1585.31	1590.61	21.03239
8163_116797_000075_000001	At any rate, he made no answer.	At any rate, he made no answer.	true	1590.65	1592.92	22.168993
8163_116797_000076_000000	"You are very unkind," said Pandora, sobbing anew, "not to speak to me!"	"You are very unkind," said Pandora, sobbing anew, "not to speak to me!"	true	1593.38	1597.72	17
8163_116797_000077_000000	Again the tap!	Again the tap!	true	1598.06	1599.33	22.097008
8163_116797_000077_000001	It sounded like the tiny knuckles of a fairy's hand, knocking lightly and playfully on the inside of the box.	It sounded like the tiny knuckles of a fairy's hand, knocking lightly and playfully on the inside of the box.	true	1599.33	1605.7	14
8163_116797_000078_000000	"Who are you?" asked Pandora, with a little of her former curiosity. "Who are you, inside of this naughty box?"	"Who are you?" asked Pandora, with a little of her former curiosity. "Who are you, inside of this naughty box?"	true	1606.19	1613.2	18.5948
8163_116797_000079_000000	A sweet little voice spoke from within--	A sweet little voice spoke from within-	true	1613.57	1615.87	22.459684
8163_116797_000080_000000	"Only lift the lid, and you shall see."	"Only lift the lid, and you shall see."	true	1616.15	1618.51	18
8163_116797_000081_000000	"No, no," answered Pandora, again beginning to sob, "I have had enough of lifting the lid!	"No, no," answered Pandora, again beginning to sob, "I have had enough of lifting the lid!	true	1618.73	1624.37	20.18883
8163_116797_000081_000001	You are inside of the box, naughty creature, and there you shall stay!	You are inside of the box, naughty creature, and there you shall stay!	true	1624.37	1628.17	17
8163_116797_000081_000002	There are plenty of your ugly brothers and sisters already flying about the world.	There are plenty of your ugly brothers and sisters already flying about the world.	true	1628.33	1632.79	17
8163_116797_000081_000003	You need never think that I shall be so foolish as to let you out!"	You need never think that I shall be so foolish as to let you out!"	true	1632.8	1636.57	20
8163_116797_000082_000000	She looked toward Epimetheus, as she spoke, perhaps expecting that he would commend her for her wisdom.	She looked toward Epimetheus, as she spoke, perhaps expecting that he would commend her for her wisdom.	true	1636.85	1642.51	16
8163_116797_000082_000001	But the sullen boy only muttered that she was wise a little too late.	But the sullen boy only muttered that she was wise a little too late.	true	1642.67	1646.34	16
8163_116797_000083_000000	"Ah," said the sweet little voice again, "you had much better let me out.	"Ah," said the sweet little voice again, "you had much better let me out.	false	1646.34	1650.73	19.879305
8163_116797_000083_000001	I am not like those naughty creatures that have stings in their tails.	I am not like those naughty creatures that have stings in their tails.	true	1650.73	1654.36	15
8163_116797_000083_000002	They are no brothers and sisters of mine, as you would see at once, if you were only to get a glimpse of me.	They are no brothers and sisters of mine, as you would see at once, if you were only to get a glimpse of me.	false	1654.52	1660.04	14
8163_116797_000083_000003	Come, come, my pretty Pandora!	Come, come, my pretty Pandora!	true	1660.04	1662.18	23.702599
8163_116797_000083_000004	I am sure you will let me out!"	I am sure you will let me out!"	true	1662.18	1664.17	18.699762
8163_116797_000084_000000	And, indeed, there was a kind of cheerful witchery in the tone, that made it almost impossible to refuse anything which this little voice asked.	And, indeed, there was a kind of cheerful witchery in the tone, that made it almost impossible to refuse anything which this little voice asked.	true	1664.42	1673.41	18
8163_116797_000084_000001	Pandora's heart had insensibly grown lighter, at every word that came from within the box.	Pandora's heart had insensibly grown lighter, at every word that came from within the box.	true	1673.78	1679.32	14
8163_116797_000084_000002	Epimetheus, too, though still in the corner, had turned half round, and seemed to be in rather better spirits than before.	Epimetheus, too, though still in the corner, had turned half round, and seemed to be in rather better spirits than before.	true	1679.6	1686.64	15
8163_116797_000085_000000	"My dear Epimetheus," cried Pandora, "have you heard this little voice?"	"My dear Epimetheus," cried Pandora, "have you heard this little voice?"	true	1687.1	1691.47	19
8163_116797_000086_000000	"Yes, to be sure I have," answered he, but in no very good humour as yet.	"Yes, to be sure I have," answered he, but in no very good humour as yet.	true	1691.78	1696.42	15
8163_116797_000086_000001	"And what of it?"	"And what of it?"	true	1696.52	1697.68	23.267174
8163_116797_000087_000000	"Shall I lift the lid again?" asked Pandora.	"Shall I lift the lid again?" asked Pandora.	false	1697.84	1700.56	19.597366
8163_116797_000088_000000	"Just as you please," said Epimetheus.	"Just as you please," said Epimetheus.	true	1700.99	1703.19	16
8163_116797_000088_000001	"You have done so much mischief already, that perhaps you may as well do a little more.	"You have done so much mischief already, that perhaps you may as well do a little more.	false	1703.19	1707.85	13
8163_116797_000088_000002	One other Trouble, in such a swarm as you have set adrift about the world, can make no very great difference."	One other Trouble, in such a swarm as you have set adrift about the world, can make no very great difference."	true	1708.01	1714.63	16
8163_116797_000089_000000	"You might speak a little more kindly!" murmured Pandora, wiping her eyes.	"You might speak a little more kindly!" murmured Pandora, wiping her eyes.	true	1714.82	1719.88	14
8163_116797_000090_000000	"Ah, naughty boy!" cried the little voice within the box, in an arch and laughing tone.	"Ah, naughty boy!" cried the little voice within the box, in an arch and laughing tone.	true	1720.1	1725.24	15
8163_116797_000090_000001	"He knows he is longing to see me.	"He knows he is longing to see me.	true	1725.24	1727.53	18
8163_116797_000090_000002	Come, my dear Pandora, lift up the lid.	Come, my dear Pandora, lift up the lid.	false	1727.78	1730.57	20.89997
8163_116797_000090_000003	I am in a great hurry to comfort you.	I am in a great hurry to comfort you.	true	1730.57	1732.81	17
8163_116797_000090_000004	Only let me have some fresh air, and you shall soon see that matters are not quite so dismal as you think them!"	Only let me have some fresh air, and you shall soon see that matters are not quite so dismal as you think them!"	true	1732.94	1739.62	15
8163_116797_000091_000000	"Epimetheus," exclaimed Pandora, "come what may, I am resolved to open the box!"	"Epimetheus," exclaimed Pandora, "come what may, I am resolved to open the box!"	true	1740.08	1744.99	16
8163_116797_000092_000000	"And, as the lid seems very heavy," cried Epimetheus, running across the room, "I will help you!"	"And, as the lid seems very heavy," cried Epimetheus, running across the room, "I will help you!"	true	1745.33	1751.14	20.622093
8163_116797_000093_000000	So, with one consent, the two children again lifted the lid.	So, with one consent, the two children again lifted the lid.	true	1751.84	1756.02	19
8163_116797_000093_000001	Out flew a sunny and smiling little personage, and Hovered about the room, throwing a light wherever she went.	Out flew a sunny and smiling little personage, and Hovered about the room, throwing a light wherever she went.	true	1756.02	1762.6	19
8163_116797_000093_000002	Have you never made the sunshine dance into dark corners, by reflecting it from a bit of looking glass?	Have you never made the sunshine dance into dark corners, by reflecting it from a bit of looking glass?	true	1762.91	1768.54	17
8163_116797_000093_000003	Well, so looked the winged cheerfulness of this fairy-like stranger, amid the gloom of the cottage.	Well, so looked the winged cheerfulness of this fairy like stranger, amid the gloom of the cottage.	true	1768.97	1774.96	16
8163_116797_000093_000004	She flew to Epimetheus, and laid the least touch of her finger on the inflamed spot where the Trouble had stung him, and immediately the anguish of it was gone.	She flew to Epimetheus, and laid the least touch of her finger on the inflamed spot where the Trouble had stung him, and immediately the anguish of it was gone.	false	1775	1784.44	16
8163_116797_000093_000005	Then she kissed Pandora on the forehead, and her hurt was cured likewise.	Then she kissed Pandora on the forehead, and her hurt was cured likewise.	true	1784.72	1789.24	18
8163_116797_000094_000000	After performing these good offices, the bright stranger fluttered sportively over the children's heads, and looked so sweetly at them, that they both began to think it not so very much amiss to have opened the box, since, otherwise, their cheery guest must have been kept a prisoner among those naughty imps with stings in their tails.	After performing these good offices, the bright stranger fluttered sportively over the children's heads, and looked so sweetly at them, that they both began to think it not so very much amiss to have opened the box, since, otherwise, their cheery guest must have been kept a prisoner among those naughty imps with stings in their tails.	true	1789.85	1807.72	16
8163_116797_000095_000000	"Pray, who are you, beautiful creature?" inquired Pandora.	"Pray, who are you, beautiful creature?" inquired Pandora.	true	1808.18	1811.44	22
8163_116797_000096_000000	"I am to be called Hope!" answered the sunshiny figure.	"I am to be called Hope!" answered the sunshiny figure.	true	1811.96	1815.05	17
8163_116797_000096_000001	"And because I am such a cheery little body, I was packed into the box, to make amends to the human race for that swarm of ugly Troubles, which was destined to be let loose among them.	"And because I am such a cheery little body, I was packed into the box, to make amends to the human race for that swarm of ugly Troubles, which was destined to be let loose among them.	true	1815.05	1824.91	15
8163_116797_000096_000002	Never fear I we shall do pretty well in spite of them all."	Never fear I we shall do pretty well in spite of them all."	false	1825.1	1828.27	19
8163_116797_000097_000000	"Your wings are coloured like the rainbow!" exclaimed Pandora.	"Your wings are coloured like the rainbow!" exclaimed Pandora.	true	1828.64	1831.93	17
8163_116797_000097_000001	"How very beautiful!"	"How very beautiful!"	true	1831.93	1833.22	19.572107
8163_116797_000098_000000	"Yes, they are like the rainbow," said Hope, "because, glad as my nature is, I am partly made of tears as well as smiles."	"Yes, they are like the rainbow," said Hope, "because, glad as my nature is, I am partly made of tears as well as smiles."	true	1833.71	1840.84	15
8163_116797_000099_000000	"And will you stay with us," asked Epimetheus, "forever and ever?"	"And will you stay with us," asked Epimetheus, "forever and ever?"	true	1841.27	1844.98	19
8163_116797_000100_000000	"As long as you need me," said Hope, with her pleasant smile--"and that will be as long as you live in the world--I promise never to desert you. There may come times and seasons, now and then, when you will think that I have utterly vanished.	"As long as you need me," said Hope, with her pleasant smile-"and that will be as long as you live in the world-I promise never to desert you. There may come times and seasons, now and then, when you will think that I have utterly vanished.	true	1845.5	1859.19	19.8558
