4257_6397_000000_000000	"Ah, yes!	"Ah, yes!	false	0	1.14	-1
4257_6397_000024_000003	There were knick-knacks on little tables, mirrors let into the wall above marble consoles, square spaces of carpet under the two groups of armchairs, each presided over by a deep sofa; smaller rugs scattered all over the floor of red tiles; three windows from the ceiling down to the ground, opening on a balcony, and flanked by the perpendicular folds of the dark hangings.	There were knick knacks on little tables, mirrors let into the wall above marble consoles, square spaces of carpet under the two groups of armchairs, each presided over by a deep sofa; smaller rugs scattered all over the floor of red tiles; three windows from the ceiling down to the ground, opening on a balcony, and flanked by the perpendicular folds of the dark hangings.	true	909.74	931.72	21.221363
4257_6397_000024_000004	The stateliness of ancient days lingered between the four high, smooth walls, tinted a delicate primrose-colour; and Mrs. Gould, with her little head and shining coils of hair, sitting in a cloud of muslin and lace before a slender mahogany table, resembled a fairy posed lightly before dainty philtres dispensed out of vessels of silver and porcelain.	The stateliness of ancient days lingered between the four high, smooth walls, tinted a delicate primrose colour; and mrs Gould, with her little head and shining coils of hair, sitting in a cloud of muslin and lace before a slender mahogany table, resembled a fairy posed lightly before dainty philtres dispensed out of vessels of silver and porcelain.	true	932.78	953.38	21.564482
4257_6397_000025_000000	Mrs. Gould knew the history of the San Tome mine.	mrs Gould knew the history of the San Tome mine.	false	955.49	958.33	20
4257_6397_000025_000001	Worked in the early days mostly by means of lashes on the backs of slaves, its yield had been paid for in its own weight of human bones.	Worked in the early days mostly by means of lashes on the backs of slaves, its yield had been paid for in its own weight of human bones.	true	958.76	966.58	20.498953
4257_6397_000025_000002	Whole tribes of Indians had perished in the exploitation; and then the mine was abandoned, since with this primitive method it had ceased to make a profitable return, no matter how many corpses were thrown into its maw.	Whole tribes of Indians had perished in the exploitation; and then the mine was abandoned, since with this primitive method it had ceased to make a profitable return, no matter how many corpses were thrown into its maw.	true	967.25	979.06	21.962141
4257_6397_000025_000003	Then it became forgotten.	Then it became forgotten.	true	979.73	981.22	24.288052
4257_6397_000025_000004	It was rediscovered after the War of Independence.	It was rediscovered after the War of Independence.	true	981.89	984.64	21.217018
4257_6397_000025_000005	An English company obtained the right to work it, and found so rich a vein that neither the exactions of successive governments, nor the periodical raids of recruiting officers upon the population of paid miners they had created, could discourage their perseverance.	An English company obtained the right to work it, and found so rich a vein that neither the exactions of successive governments, nor the periodical raids of recruiting officers upon the population of paid miners they had created, could discourage their perseverance.	true	984.92	998.89	21.734104
4257_6397_000025_000006	But in the end, during the long turmoil of pronunciamentos that followed the death of the famous Guzman Bento, the native miners, incited to revolt by the emissaries sent out from the capital, had risen upon their English chiefs and murdered them to a man.	But in the end, during the long turmoil of pronunciamentos that followed the death of the famous Guzman Bento, the native miners, incited to revolt by the emissaries sent out from the capital, had risen upon their English chiefs and murdered them to a man.	false	999.26	1013.14	22.45631
4257_6397_000025_000007	The decree of confiscation which appeared immediately afterwards in the Diario Official, published in Sta.	The decree of confiscation which appeared immediately afterwards in the Diario Official, published in s t a.	false	1014.68	1020.4	20
4257_6397_000025_000008	Marta, began with the words: "Justly incensed at the grinding oppression of foreigners, actuated by sordid motives of gain rather than by love for a country where they come impoverished to seek their fortunes, the mining population of San Tome, etc. . . ." and ended with the declaration: "The chief of the State has resolved to exercise to the full his power of clemency.	Marta, began with the words: "Justly incensed at the grinding oppression of foreigners, actuated by sordid motives of gain rather than by love for a country where they come impoverished to seek their fortunes, the mining population of San Tome, etc . . ." and ended with the declaration: "The chief of the State has resolved to exercise to the full his power of clemency.	false	1020.4	1042.57	22.169786
4257_6397_000025_000009	The mine, which by every law, international, human, and divine, reverts now to the Government as national property, shall remain closed till the sword drawn for the sacred defence of liberal principles has accomplished its mission of securing the happiness of our beloved country."	The mine, which by every law, international, human, and divine, reverts now to the Government as national property, shall remain closed till the sword drawn for the sacred defence of liberal principles has accomplished its mission of securing the happiness of our beloved country."	true	1042.76	1058.92	21.89073
4257_6397_000026_000000	And for many years this was the last of the San Tome mine.	And for many years this was the last of the San Tome mine.	false	1060.28	1063.54	22.431921
4257_6397_000026_000001	What advantage that Government had expected from the spoliation, it is impossible to tell now.	What advantage that Government had expected from the spoliation, it is impossible to tell now.	true	1064.3	1069.6	21.407373
4257_6397_000026_000002	Costaguana was made with difficulty to pay a beggarly money compensation to the families of the victims, and then the matter dropped out of diplomatic despatches.	Costaguana was made with difficulty to pay a beggarly money compensation to the families of the victims, and then the matter dropped out of diplomatic despatches.	false	1069.88	1079.17	23.078558
4257_6397_000026_000003	But afterwards another Government bethought itself of that valuable asset.	But afterwards another Government bethought itself of that valuable asset.	true	1079.69	1084.06	23.105408
4257_6397_000026_000004	It was an ordinary Costaguana Government--the fourth in six years--but it judged of its opportunities sanely.	It was an ordinary Costaguana Government-the fourth in six years-but it judged of its opportunities sanely.	true	1084.52	1091.17	21.747559
4257_6397_000026_000005	It remembered the San Tome mine with a secret conviction of its worthlessness in their own hands, but with an ingenious insight into the various uses a silver mine can be put to, apart from the sordid process of extracting the metal from under the ground.	It remembered the San Tome mine with a secret conviction of its worthlessness in their own hands, but with an ingenious insight into the various uses a silver mine can be put to, apart from the sordid process of extracting the metal from under the ground.	false	1091.57	1105.09	20
4257_6397_000026_000006	The father of Charles Gould, for a long time one of the most wealthy merchants of Costaguana, had already lost a considerable part of his fortune in forced loans to the successive Governments.	The father of Charles Gould, for a long time one of the most wealthy merchants of Costaguana, had already lost a considerable part of his fortune in forced loans to the successive Governments.	true	1105.94	1116.31	23.160473
4257_6397_000026_000007	He was a man of calm judgment, who never dreamed of pressing his claims; and when, suddenly, the perpetual concession of the San Tome mine was offered to him in full settlement, his alarm became extreme.	He was a man of calm judgment, who never dreamed of pressing his claims; and when, suddenly, the perpetual concession of the San Tome mine was offered to him in full settlement, his alarm became extreme.	true	1116.89	1129.33	21.479925
4257_6397_000026_000008	He was versed in the ways of Governments.	He was versed in the ways of Governments.	true	1130.15	1132.39	20.712067
4257_6397_000026_000009	Indeed, the intention of this affair, though no doubt deeply meditated in the closet, lay open on the surface of the document presented urgently for his signature.	Indeed, the intention of this affair, though no doubt deeply meditated in the closet, lay open on the surface of the document presented urgently for his signature.	true	1133	1142.14	22.211916
4257_6397_000026_000010	The third and most important clause stipulated that the concession-holder should pay at once to the Government five years' royalties on the estimated output of the mine.	The third and most important clause stipulated that the concession holder should pay at once to the Government five years' royalties on the estimated output of the mine.	true	1142.57	1150.78	19
4257_6397_000027_000000	Mr. Gould, senior, defended himself from this fatal favour with many arguments and entreaties, but without success.	mr Gould, senior, defended himself from this fatal favour with many arguments and entreaties, but without success.	true	1151.93	1158.64	20.75119
4257_6397_000027_000001	He knew nothing of mining; he had no means to put his concession on the European market; the mine as a working concern did not exist.	He knew nothing of mining; he had no means to put his concession on the European market; the mine as a working concern did not exist.	true	1159.43	1167.34	18.927406
4257_6397_000027_000002	The buildings had been burnt down, the mining plant had been destroyed, the mining population had disappeared from the neighbourhood years and years ago; the very road had vanished under a flood of tropical vegetation as effectually as if swallowed by the sea; and the main gallery had fallen in within a hundred yards from the entrance.	The buildings had been burnt down, the mining plant had been destroyed, the mining population had disappeared from the neighbourhood years and years ago; the very road had vanished under a flood of tropical vegetation as effectually as if swallowed by the sea; and the main gallery had fallen in within a hundred yards from the entrance.	true	1168.7	1187.53	19.197075
4257_6397_000027_000003	It was no longer an abandoned mine; it was a wild, inaccessible, and rocky gorge of the Sierra, where vestiges of charred timber, some heaps of smashed bricks, and a few shapeless pieces of rusty iron could have been found under the matted mass of thorny creepers covering the ground.	It was no longer an abandoned mine; it was a wild, inaccessible, and rocky gorge of the Sierra, where vestiges of charred timber, some heaps of smashed bricks, and a few shapeless pieces of rusty iron could have been found under the matted mass of thorny creepers covering the ground.	true	1189.16	1206.43	20.956625
4257_6397_000027_000004	Mr. Gould, senior, did not desire the perpetual possession of that desolate locality; in fact, the mere vision of it arising before his mind in the still watches of the night had the power to exasperate him into hours of hot and agitated insomnia.	mr Gould, senior, did not desire the perpetual possession of that desolate locality; in fact, the mere vision of it arising before his mind in the still watches of the night had the power to exasperate him into hours of hot and agitated insomnia.	true	1207.31	1223.29	20.900635
4257_6397_000028_000000	It so happened, however, that the Finance Minister of the time was a man to whom, in years gone by, Mr. Gould had, unfortunately, declined to grant some small pecuniary assistance, basing his refusal on the ground that the applicant was a notorious gambler and cheat, besides being more than half suspected of a robbery with violence on a wealthy ranchero in a remote country district, where he was actually exercising the function of a judge.	It so happened, however, that the Finance Minister of the time was a man to whom, in years gone by, mr Gould had, unfortunately, declined to grant some small pecuniary assistance, basing his refusal on the ground that the applicant was a notorious gambler and cheat, besides being more than half suspected of a robbery with violence on a wealthy ranchero in a remote country district, where he was actually exercising the function of a judge.	true	1225.28	1250.92	22.261467
4257_6397_000028_000001	Now, after reaching his exalted position, that politician had proclaimed his intention to repay evil with good to Senor Gould--the poor man.	Now, after reaching his exalted position, that politician had proclaimed his intention to repay evil with good to Senor Gould-the poor man.	true	1251.47	1259.62	21.582504
4257_6397_000028_000002	He affirmed and reaffirmed this resolution in the drawing-rooms of Sta.	He affirmed and reaffirmed this resolution in the drawing rooms of s t a.	false	1260.95	1264.59	13
4257_6397_000028_000003	Marta, in a soft and implacable voice, and with such malicious glances that Mr. Gould's best friends advised him earnestly to attempt no bribery to get the matter dropped.	Marta, in a soft and implacable voice, and with such malicious glances that mr Gould's best friends advised him earnestly to attempt no bribery to get the matter dropped.	true	1264.59	1275.07	22.226568
4257_6397_000028_000004	It would have been useless.	It would have been useless.	true	1275.44	1276.9	22.947668
4257_6397_000028_000005	Indeed, it would not have been a very safe proceeding. Such was also the opinion of a stout, loud-voiced lady of French extraction, the daughter, she said, of an officer of high rank (_officier superieur de l'armee_), who was accommodated with lodgings within the walls of a secularized convent next door to the Ministry of Finance. That florid person, when approached on behalf of Mr. Gould in a proper manner, and with a suitable present, shook her head despondently.	Indeed, it would not have been a very safe proceeding. Such was also the opinion of a stout, loud voiced lady of French extraction, the daughter, she said, of an officer of high rank (underscore officier superieur de l'armee underscore), who was accommodated with lodgings within the walls of a secularized convent next door to the Ministry of Finance. That florid person, when approached on behalf of mr Gould in a proper manner, and with a suitable present, shook her head despondently.	false	1277.39	1306.51	20.72255
4257_6397_000028_000006	She was good-natured, and her despondency was genuine.	She was good-natured, and her despondency was genuine.	true	1307.48	1311.07	21.303886
4257_6397_000028_000007	She imagined she could not take money in consideration of something she could not accomplish.	She imagined she could not take money in consideration of something she could not accomplish.	true	1311.98	1315.96	17
4257_6397_000028_000008	The friend of Mr. Gould, charged with the delicate mission, used to say afterwards that she was the only honest person closely or remotely connected with the Government he had ever met.	The friend of mr Gould, charged with the delicate mission, used to say afterwards that she was the only honest person closely or remotely connected with the Government he had ever met.	true	1317.35	1326.94	22.276655
4257_6397_000028_000009	"No go," she had said with a cavalier, husky intonation which was natural to her, and using turns of expression more suitable to a child of parents unknown than to the orphaned daughter of a general officer.	"No go," she had said with a cavalier, husky intonation which was natural to her, and using turns of expression more suitable to a child of parents unknown than to the orphaned daughter of a general officer.	true	1327.85	1340.23	21.654245
4257_6397_000028_000010	"No; it's no go.	"No; it's no go.	true	1342.04	1343.88	23.42004
4257_6397_000028_000011	_Pas moyen, mon garcon.	underscore Pas moyen, mon garcon.	false	1343.88	1346.76	20.58967
4257_6397_000028_000012	C'est dommage, tout de meme.	C'est dommage, tout de meme.	false	1346.76	1348.9	19.620506
4257_6397_000028_000013	Ah! zut!	Ah! zut!	true	1348.9	1349.64	21.767067
4257_6397_000028_000014	Je ne vole pas mon monde.	Je ne vole pas mon monde.	false	1349.64	1352.34	21.433521
4257_6397_000028_000015	Je ne suis pas ministre--moi!	Je ne suis pas ministre-moi!	true	1352.34	1354.17	14
4257_6397_000028_000016	Vous pouvez emporter votre petit sac_."	Vous pouvez emporter votre petit sac underscore."	false	1354.17	1359.39	20.796478
4257_6397_000029_000000	For a moment, biting her carmine lip, she deplored inwardly the tyranny of the rigid principles governing the sale of her influence in high places.	For a moment, biting her carmine lip, she deplored inwardly the tyranny of the rigid principles governing the sale of her influence in high places.	true	1359.39	1367.95	20.150818
4257_6397_000029_000001	Then, significantly, and with a touch of impatience, "_Allez_," she added, "_et dites bien a votre bonhomme--entendez-vous?--qu'il faut avaler la pilule_."	Then, significantly, and with a touch of impatience, "underscore Allez underscore," she added, "underscore et dites bien a votre bonhomme-entendez vous?--qu'il faut avaler la pilule underscore."	false	1368.47	1380.42	21.609222
4257_6397_000030_000000	After such a warning there was nothing for it but to sign and pay. Mr. Gould had swallowed the pill, and it was as though it had been compounded of some subtle poison that acted directly on his brain.	After such a warning there was nothing for it but to sign and pay. mr Gould had swallowed the pill, and it was as though it had been compounded of some subtle poison that acted directly on his brain.	true	1380.42	1391.56	21.197403
4257_6397_000030_000001	He became at once mine-ridden, and as he was well read in light literature it took to his mind the form of the Old Man of the Sea fastened upon his shoulders.	He became at once mine ridden, and as he was well read in light literature it took to his mind the form of the Old Man of the Sea fastened upon his shoulders.	true	1392.02	1400.89	21.953516
4257_6397_000030_000002	He also began to dream of vampires.	He also began to dream of vampires.	true	1401.95	1404.25	19.375061
4257_6397_000030_000003	Mr. Gould exaggerated to himself the disadvantages of his new position, because he viewed it emotionally.	mr Gould exaggerated to himself the disadvantages of his new position, because he viewed it emotionally.	true	1404.92	1410.61	18.562958
4257_6397_000030_000004	His position in Costaguana was no worse than before.	His position in Costaguana was no worse than before.	true	1411.16	1414.06	20.027082
4257_6397_000030_000005	But man is a desperately conservative creature, and the extravagant novelty of this outrage upon his purse distressed his sensibilities.	But man is a desperately conservative creature, and the extravagant novelty of this outrage upon his purse distressed his sensibilities.	true	1414.58	1422.04	20.982079
4257_6397_000030_000006	Everybody around him was being robbed by the grotesque and murderous bands that played their game of governments and revolutions after the death of Guzman Bento.	Everybody around him was being robbed by the grotesque and murderous bands that played their game of governments and revolutions after the death of Guzman Bento.	true	1422.71	1430.86	20.143368
4257_6397_000030_000007	His experience had taught him that, however short the plunder might fall of their legitimate expectations, no gang in possession of the Presidential Palace would be so incompetent as to suffer itself to be baffled by the want of a pretext.	His experience had taught him that, however short the plunder might fall of their legitimate expectations, no gang in possession of the Presidential Palace would be so incompetent as to suffer itself to be baffled by the want of a pretext.	true	1431.77	1445.02	22.564037
4257_6397_000030_000008	The first casual colonel of the barefooted army of scarecrows that came along was able to expose with force and precision to any mere civilian his titles to a sum of 10,000 dollars; the while his hope would be immutably fixed upon a gratuity, at any rate, of no less than a thousand.	The first casual colonel of the barefooted army of scarecrows that came along was able to expose with force and precision to any mere civilian his titles to a sum of ten thousand dollars; the while his hope would be immutably fixed upon a gratuity, at any rate, of no less than a thousand.	false	1445.96	1462.78	20.908129
4257_6397_000030_000009	Mr. Gould knew that very well, and, armed with resignation, had waited for better times.	mr Gould knew that very well, and, armed with resignation, had waited for better times.	true	1463.51	1469.41	22.4791
4257_6397_000030_000010	But to be robbed under the forms of legality and business was intolerable to his imagination.	But to be robbed under the forms of legality and business was intolerable to his imagination.	true	1469.81	1475.65	21.411041
4257_6397_000030_000011	Mr. Gould, the father, had one fault in his sagacious and honourable character: he attached too much importance to form.	mr Gould, the father, had one fault in his sagacious and honourable character: he attached too much importance to form.	true	1476.23	1484.38	22.125774
4257_6397_000030_000012	It is a failing common to mankind, whose views are tinged by prejudices.	It is a failing common to mankind, whose views are tinged by prejudices.	true	1484.87	1489.63	23.414124
4257_6397_000030_000013	There was for him in that affair a malignancy of perverted justice which, by means of a moral shock, attacked his vigorous physique.	There was for him in that affair a malignancy of perverted justice which, by means of a moral shock, attacked his vigorous physique.	true	1490.33	1498.12	21.225183
4257_6397_000030_000014	"It will end by killing me," he used to affirm many times a day.	"It will end by killing me," he used to affirm many times a day.	true	1499.06	1502.62	21.69336
4257_6397_000030_000015	And, in fact, since that time he began to suffer from fever, from liver pains, and mostly from a worrying inability to think of anything else.	And, in fact, since that time he began to suffer from fever, from liver pains, and mostly from a worrying inability to think of anything else.	true	1503.29	1512.88	22.406956
4257_6397_000030_000016	The Finance Minister could have formed no conception of the profound subtlety of his revenge.	The Finance Minister could have formed no conception of the profound subtlety of his revenge.	true	1514.03	1518.88	23.118927
4257_6397_000030_000017	Even Mr. Gould's letters to his fourteen-year-old boy Charles, then away in England for his education, came at last to talk of practically nothing but the mine.	Even mr Gould's letters to his fourteen year old boy Charles, then away in England for his education, came at last to talk of practically nothing but the mine.	true	1520.03	1529.23	22.781525
4257_6397_000030_000018	He groaned over the injustice, the persecution, the outrage of that mine; he occupied whole pages in the exposition of the fatal consequences attaching to the possession of that mine from every point of view, with every dismal inference, with words of horror at the apparently eternal character of that curse.	He groaned over the injustice, the persecution, the outrage of that mine; he occupied whole pages in the exposition of the fatal consequences attaching to the possession of that mine from every point of view, with every dismal inference, with words of horror at the apparently eternal character of that curse.	true	1530.26	1548.85	22.289267
4257_6397_000030_000019	For the Concession had been granted to him and his descendants for ever.	For the Concession had been granted to him and his descendants for ever.	true	1549.67	1553.44	19.972801
4257_6397_000030_000020	He implored his son never to return to Costaguana, never to claim any part of his inheritance there, because it was tainted by the infamous Concession; never to touch it, never to approach it, to forget that America existed, and pursue a mercantile career in Europe.	He implored his son never to return to Costaguana, never to claim any part of his inheritance there, because it was tainted by the infamous Concession; never to touch it, never to approach it, to forget that America existed, and pursue a mercantile career in Europe.	true	1554.29	1570.33	22.654282
4257_6397_000030_000021	And each letter ended with bitter self-reproaches for having stayed too long in that cavern of thieves, intriguers, and brigands.	And each letter ended with bitter self reproaches for having stayed too long in that cavern of thieves, intriguers, and brigands.	false	1571.6	1588.65	22.38367
